date,time_from,time_to,forecast,actual_feedin
2012-07-01,00:00,00:15,0,0
2012-07-01,00:15,00:30,0,0
2012-07-01,00:30,00:45,0,0
2012-07-01,00:45,01:00,0,0
2012-07-01,01:00,01:15,0,0
2012-07-01,01:15,01:30,0,0
2012-07-01,01:30,01:45,0,0
2012-07-01,01:45,02:00,0,0
2012-07-01,02:00,02:15,0,0
2012-07-01,02:15,02:30,0,0
2012-07-01,02:30,02:45,0,0
2012-07-01,02:45,03:00,0,0
2012-07-01,03:00,03:15,0,0
2012-07-01,03:15,03:30,0,0
2012-07-01,03:30,03:45,0,0
2012-07-01,03:45,04:00,0,0
2012-07-01,04:00,04:15,0,0
2012-07-01,04:15,04:30,0,0
2012-07-01,04:30,04:45,0,0
2012-07-01,04:45,05:00,0,0
2012-07-01,05:00,05:15,0,1
2012-07-01,05:15,05:30,0,4
2012-07-01,05:30,05:45,0,12
2012-07-01,05:45,06:00,7,28
2012-07-01,06:00,06:15,14,75
2012-07-01,06:15,06:30,22,151
2012-07-01,06:30,06:45,29,220
2012-07-01,06:45,07:00,136,302
2012-07-01,07:00,07:15,244,413
2012-07-01,07:15,07:30,346,570
2012-07-01,07:30,07:45,449,765
2012-07-01,07:45,08:00,565,903
2012-07-01,08:00,08:15,681,1075
2012-07-01,08:15,08:30,796,1221
2012-07-01,08:30,08:45,911,1404
2012-07-01,08:45,09:00,1095,1569
2012-07-01,09:00,09:15,1279,1562
2012-07-01,09:15,09:30,1461,1508
2012-07-01,09:30,09:45,1642,1552
2012-07-01,09:45,10:00,1823,1645
2012-07-01,10:00,10:15,2004,1935
2012-07-01,10:15,10:30,2182,2326
2012-07-01,10:30,10:45,2361,2583
2012-07-01,10:45,11:00,2452,2803
2012-07-01,11:00,11:15,2544,2797
2012-07-01,11:15,11:30,2633,2884
2012-07-01,11:30,11:45,2723,2817
2012-07-01,11:45,12:00,2763,2823
2012-07-01,12:00,12:15,2802,2823
2012-07-01,12:15,12:30,2840,2637
2012-07-01,12:30,12:45,2879,2490
2012-07-01,12:45,13:00,2896,2431
2012-07-01,13:00,13:15,2914,2381
2012-07-01,13:15,13:30,2931,2184
2012-07-01,13:30,13:45,2949,1951
2012-07-01,13:45,14:00,2885,1885
2012-07-01,14:00,14:15,2821,2121
2012-07-01,14:15,14:30,2756,2187
2012-07-01,14:30,14:45,2691,2157
2012-07-01,14:45,15:00,2581,2102
2012-07-01,15:00,15:15,2472,1972
2012-07-01,15:15,15:30,2365,1775
2012-07-01,15:30,15:45,2258,1609
2012-07-01,15:45,16:00,2149,1420
2012-07-01,16:00,16:15,2041,1234
2012-07-01,16:15,16:30,1936,1222
2012-07-01,16:30,16:45,1830,1341
2012-07-01,16:45,17:00,1738,1286
2012-07-01,17:00,17:15,1646,1263
2012-07-01,17:15,17:30,1552,1120
2012-07-01,17:30,17:45,1458,1080
2012-07-01,17:45,18:00,1383,1004
2012-07-01,18:00,18:15,1308,988
2012-07-01,18:15,18:30,1229,954
2012-07-01,18:30,18:45,1151,880
2012-07-01,18:45,19:00,1058,780
2012-07-01,19:00,19:15,966,672
2012-07-01,19:15,19:30,873,594
2012-07-01,19:30,19:45,780,496
2012-07-01,19:45,20:00,631,410
2012-07-01,20:00,20:15,483,341
2012-07-01,20:15,20:30,320,246
2012-07-01,20:30,20:45,209,181
2012-07-01,20:45,21:00,156,114
2012-07-01,21:00,21:15,104,69
2012-07-01,21:15,21:30,52,39
2012-07-01,21:30,21:45,0,16
2012-07-01,21:45,22:00,0,0
2012-07-01,22:00,22:15,0,0
2012-07-01,22:15,22:30,0,0
2012-07-01,22:30,22:45,0,0
2012-07-01,22:45,23:00,0,0
2012-07-01,23:00,23:15,0,0
2012-07-01,23:15,23:30,0,0
2012-07-01,23:30,23:45,0,0
2012-07-01,23:45,00:00,0,0
2012-07-02,00:00,00:15,0,0
2012-07-02,00:15,00:30,0,0
2012-07-02,00:30,00:45,0,0
2012-07-02,00:45,01:00,0,0
2012-07-02,01:00,01:15,0,0
2012-07-02,01:15,01:30,0,0
2012-07-02,01:30,01:45,0,0
2012-07-02,01:45,02:00,0,0
2012-07-02,02:00,02:15,0,0
2012-07-02,02:15,02:30,0,0
2012-07-02,02:30,02:45,0,0
2012-07-02,02:45,03:00,0,0
2012-07-02,03:00,03:15,0,0
2012-07-02,03:15,03:30,0,0
2012-07-02,03:30,03:45,0,0
2012-07-02,03:45,04:00,0,0
2012-07-02,04:00,04:15,0,0
2012-07-02,04:15,04:30,0,0
2012-07-02,04:30,04:45,0,0
2012-07-02,04:45,05:00,0,0
2012-07-02,05:00,05:15,0,1
2012-07-02,05:15,05:30,0,4
2012-07-02,05:30,05:45,0,17
2012-07-02,05:45,06:00,35,44
2012-07-02,06:00,06:15,69,93
2012-07-02,06:15,06:30,104,144
2012-07-02,06:30,06:45,138,210
2012-07-02,06:45,07:00,287,291
2012-07-02,07:00,07:15,437,386
2012-07-02,07:15,07:30,579,479
2012-07-02,07:30,07:45,721,580
2012-07-02,07:45,08:00,849,708
2012-07-02,08:00,08:15,978,834
2012-07-02,08:15,08:30,1105,969
2012-07-02,08:30,08:45,1233,1070
2012-07-02,08:45,09:00,1371,1190
2012-07-02,09:00,09:15,1510,1313
2012-07-02,09:15,09:30,1646,1403
2012-07-02,09:30,09:45,1783,1436
2012-07-02,09:45,10:00,1909,1373
2012-07-02,10:00,10:15,2036,1371
2012-07-02,10:15,10:30,2160,1353
2012-07-02,10:30,10:45,2285,1374
2012-07-02,10:45,11:00,2434,1383
2012-07-02,11:00,11:15,2583,1514
2012-07-02,11:15,11:30,2732,1568
2012-07-02,11:30,11:45,2882,1686
2012-07-02,11:45,12:00,2948,1769
2012-07-02,12:00,12:15,3015,1799
2012-07-02,12:15,12:30,3081,1767
2012-07-02,12:30,12:45,3148,1821
2012-07-02,12:45,13:00,3154,2007
2012-07-02,13:00,13:15,3160,2253
2012-07-02,13:15,13:30,3166,2378
2012-07-02,13:30,13:45,3172,2270
2012-07-02,13:45,14:00,3108,2133
2012-07-02,14:00,14:15,3045,2033
2012-07-02,14:15,14:30,2982,1751
2012-07-02,14:30,14:45,2919,1516
2012-07-02,14:45,15:00,2857,1450
2012-07-02,15:00,15:15,2795,1413
2012-07-02,15:15,15:30,2734,1431
2012-07-02,15:30,15:45,2672,1459
2012-07-02,15:45,16:00,2577,1524
2012-07-02,16:00,16:15,2482,1589
2012-07-02,16:15,16:30,2384,1638
2012-07-02,16:30,16:45,2287,1519
2012-07-02,16:45,17:00,2172,1316
2012-07-02,17:00,17:15,2058,1241
2012-07-02,17:15,17:30,1941,1193
2012-07-02,17:30,17:45,1824,0
2012-07-02,17:45,18:00,1681,0
2012-07-02,18:00,18:15,1538,0
2012-07-02,18:15,18:30,1393,0
2012-07-02,18:30,18:45,1249,0
2012-07-02,18:45,19:00,1110,0
2012-07-02,19:00,19:15,971,0
2012-07-02,19:15,19:30,833,0
2012-07-02,19:30,19:45,696,0
2012-07-02,19:45,20:00,545,0
2012-07-02,20:00,20:15,394,0
