date,time_from,time_to,forecast,actual_feedin
2012-05-01,00:00,00:15,0,0
2012-05-01,00:15,00:30,0,0
2012-05-01,00:30,00:45,0,0
2012-05-01,00:45,01:00,0,0
2012-05-01,01:00,01:15,0,0
2012-05-01,01:15,01:30,0,0
2012-05-01,01:30,01:45,0,0
2012-05-01,01:45,02:00,0,0
2012-05-01,02:00,02:15,0,0
2012-05-01,02:15,02:30,0,0
2012-05-01,02:30,02:45,0,0
2012-05-01,02:45,03:00,0,0
2012-05-01,03:00,03:15,0,0
2012-05-01,03:15,03:30,0,0
2012-05-01,03:30,03:45,0,0
2012-05-01,03:45,04:00,0,0
2012-05-01,04:00,04:15,0,0
2012-05-01,04:15,04:30,0,0
2012-05-01,04:30,04:45,0,0
2012-05-01,04:45,05:00,0,0
2012-05-01,05:00,05:15,0,0
2012-05-01,05:15,05:30,0,0
2012-05-01,05:30,05:45,0,0
2012-05-01,05:45,06:00,4,0
2012-05-01,06:00,06:15,9,8
2012-05-01,06:15,06:30,13,34
2012-05-01,06:30,06:45,18,72
2012-05-01,06:45,07:00,132,115
2012-05-01,07:00,07:15,245,246
2012-05-01,07:15,07:30,359,377
2012-05-01,07:30,07:45,473,515
2012-05-01,07:45,08:00,619,683
2012-05-01,08:00,08:15,764,870
2012-05-01,08:15,08:30,912,1090
2012-05-01,08:30,08:45,1059,1321
2012-05-01,08:45,09:00,1245,1625
2012-05-01,09:00,09:15,1432,1924
2012-05-01,09:15,09:30,1619,2213
2012-05-01,09:30,09:45,1807,2517
2012-05-01,09:45,10:00,1991,2806
2012-05-01,10:00,10:15,2175,3095
2012-05-01,10:15,10:30,2359,3405
2012-05-01,10:30,10:45,2544,3631
2012-05-01,10:45,11:00,2652,3762
2012-05-01,11:00,11:15,2760,3889
2012-05-01,11:15,11:30,2867,4038
2012-05-01,11:30,11:45,2975,4057
2012-05-01,11:45,12:00,3049,4085
2012-05-01,12:00,12:15,3124,4173
2012-05-01,12:15,12:30,3197,3843
2012-05-01,12:30,12:45,3270,4054
2012-05-01,12:45,13:00,3328,4093
2012-05-01,13:00,13:15,3386,4039
2012-05-01,13:15,13:30,3441,4130
2012-05-01,13:30,13:45,3496,4074
2012-05-01,13:45,14:00,3449,4088
2012-05-01,14:00,14:15,3401,4114
2012-05-01,14:15,14:30,3351,3948
2012-05-01,14:30,14:45,3300,3827
2012-05-01,14:45,15:00,3196,3682
2012-05-01,15:00,15:15,3093,3494
2012-05-01,15:15,15:30,2982,3091
2012-05-01,15:30,15:45,2872,2977
2012-05-01,15:45,16:00,2691,2808
2012-05-01,16:00,16:15,2511,2719
2012-05-01,16:15,16:30,2326,2865
2012-05-01,16:30,16:45,2142,2767
2012-05-01,16:45,17:00,1945,2628
2012-05-01,17:00,17:15,1749,2386
2012-05-01,17:15,17:30,1559,2124
2012-05-01,17:30,17:45,1369,1813
2012-05-01,17:45,18:00,1221,1613
2012-05-01,18:00,18:15,1073,1412
2012-05-01,18:15,18:30,932,1163
2012-05-01,18:30,18:45,792,919
2012-05-01,18:45,19:00,668,710
2012-05-01,19:00,19:15,545,511
2012-05-01,19:15,19:30,429,365
2012-05-01,19:30,19:45,312,244
2012-05-01,19:45,20:00,210,152
2012-05-01,20:00,20:15,107,82
2012-05-01,20:15,20:30,61,37
2012-05-01,20:30,20:45,20,13
2012-05-01,20:45,21:00,15,4
2012-05-01,21:00,21:15,10,0
2012-05-01,21:15,21:30,5,0
2012-05-01,21:30,21:45,0,0
2012-05-01,21:45,22:00,0,0
2012-05-01,22:00,22:15,0,0
2012-05-01,22:15,22:30,0,0
