date,time_from,time_to,forecast,actual_feedin
2012-10-01,00:00,00:15,0,0
2012-10-01,00:15,00:30,0,0
2012-10-01,00:30,00:45,0,0
2012-10-01,00:45,01:00,0,0
2012-10-01,01:00,01:15,0,0
2012-10-01,01:15,01:30,0,0
2012-10-01,01:30,01:45,0,0
2012-10-01,01:45,02:00,0,0
2012-10-01,02:00,02:15,0,0
2012-10-01,02:15,02:30,0,0
2012-10-01,02:30,02:45,0,0
2012-10-01,02:45,03:00,0,0
2012-10-01,03:00,03:15,0,0
2012-10-01,03:15,03:30,0,0
2012-10-01,03:30,03:45,0,0
2012-10-01,03:45,04:00,0,0
2012-10-01,04:00,04:15,0,0
2012-10-01,04:15,04:30,0,0
2012-10-01,04:30,04:45,0,0
2012-10-01,04:45,05:00,0,0
2012-10-01,05:00,05:15,0,0
2012-10-01,05:15,05:30,0,0
2012-10-01,05:30,05:45,0,0
2012-10-01,05:45,06:00,0,0
2012-10-01,06:00,06:15,0,0
2012-10-01,06:15,06:30,0,0
2012-10-01,06:30,06:45,0,0
2012-10-01,06:45,07:00,0,0
2012-10-01,07:00,07:15,0,0
2012-10-01,07:15,07:30,0,3
2012-10-01,07:30,07:45,0,6
2012-10-01,07:45,08:00,148,29
2012-10-01,08:00,08:15,296,111
2012-10-01,08:15,08:30,416,215
2012-10-01,08:30,08:45,537,332
2012-10-01,08:45,09:00,726,458
2012-10-01,09:00,09:15,916,652
2012-10-01,09:15,09:30,1105,875
2012-10-01,09:30,09:45,1295,1097
2012-10-01,09:45,10:00,1472,1303
2012-10-01,10:00,10:15,1650,1513
2012-10-01,10:15,10:30,1827,1689
2012-10-01,10:30,10:45,2004,1855
2012-10-01,10:45,11:00,2140,1998
2012-10-01,11:00,11:15,2276,2092
2012-10-01,11:15,11:30,2411,2227
2012-10-01,11:30,11:45,2547,2366
2012-10-01,11:45,12:00,2613,2448
2012-10-01,12:00,12:15,2680,2545
2012-10-01,12:15,12:30,2744,2638
2012-10-01,12:30,12:45,2809,2664
2012-10-01,12:45,13:00,2838,2657
2012-10-01,13:00,13:15,2868,2687
2012-10-01,13:15,13:30,2895,2716
2012-10-01,13:30,13:45,2922,2679
2012-10-01,13:45,14:00,2879,2658
2012-10-01,14:00,14:15,2835,2612
2012-10-01,14:15,14:30,2791,2560
2012-10-01,14:30,14:45,2747,2461
2012-10-01,14:45,15:00,2661,2416
2012-10-01,15:00,15:15,2575,2344
2012-10-01,15:15,15:30,2484,2269
2012-10-01,15:30,15:45,2394,2141
2012-10-01,15:45,16:00,2242,1976
2012-10-01,16:00,16:15,2090,1827
2012-10-01,16:15,16:30,1934,1644
2012-10-01,16:30,16:45,1778,1437
2012-10-01,16:45,17:00,1588,1253
2012-10-01,17:00,17:15,1398,1029
2012-10-01,17:15,17:30,1209,855
2012-10-01,17:30,17:45,1021,679
2012-10-01,17:45,18:00,850,516
2012-10-01,18:00,18:15,679,340
2012-10-01,18:15,18:30,512,200
2012-10-01,18:30,18:45,345,92
2012-10-01,18:45,19:00,206,40
2012-10-01,19:00,19:15,66,19
2012-10-01,19:15,19:30,33,0
2012-10-01,19:30,19:45,0,0
2012-10-01,19:45,20:00,0,0
2012-10-01,20:00,20:15,0,0
2012-10-01,20:15,20:30,0,0
2012-10-01,20:30,20:45,0,0
2012-10-01,20:45,21:00,0,0
2012-10-01,21:00,21:15,0,0
2012-10-01,21:15,21:30,0,0
2012-10-01,21:30,21:45,0,0
2012-10-01,21:45,22:00,0,0
2012-10-01,22:00,22:15,0,0
2012-10-01,22:15,22:30,0,0
2012-10-01,22:30,22:45,0,0
2012-10-01,22:45,23:00,0,0
2012-10-01,23:00,23:15,0,0
2012-10-01,23:15,23:30,0,0
2012-10-01,23:30,23:45,0,0
2012-10-01,23:45,00:00,0,0
2012-10-02,00:00,00:15,0,0
2012-10-02,00:15,00:30,0,0
2012-10-02,00:30,00:45,0,0
2012-10-02,00:45,01:00,0,0
2012-10-02,01:00,01:15,0,0
2012-10-02,01:15,01:30,0,0
2012-10-02,01:30,01:45,0,0
2012-10-02,01:45,02:00,0,0
2012-10-02,02:00,02:15,0,0
2012-10-02,02:15,02:30,0,0
2012-10-02,02:30,02:45,0,0
2012-10-02,02:45,03:00,0,0
2012-10-02,03:00,03:15,0,0
2012-10-02,03:15,03:30,0,0
2012-10-02,03:30,03:45,0,0
2012-10-02,03:45,04:00,0,0
2012-10-02,04:00,04:15,0,0
2012-10-02,04:15,04:30,0,0
2012-10-02,04:30,04:45,0,0
2012-10-02,04:45,05:00,0,0
2012-10-02,05:00,05:15,0,0
2012-10-02,05:15,05:30,0,0
2012-10-02,05:30,05:45,0,0
2012-10-02,05:45,06:00,0,0
2012-10-02,06:00,06:15,0,0
2012-10-02,06:15,06:30,0,0
2012-10-02,06:30,06:45,0,0
2012-10-02,06:45,07:00,0,0
