date,time_from,time_to,forecast,actual_feedin
2016-04-01,00:00,00:15,0,0
2016-04-01,00:15,00:30,0,0
2016-04-01,00:30,00:45,0,0
2016-04-01,00:45,01:00,0,0
2016-04-01,01:00,01:15,0,0
2016-04-01,01:15,01:30,0,0
2016-04-01,01:30,01:45,0,0
2016-04-01,01:45,02:00,0,0
2016-04-01,02:00,02:15,0,0
2016-04-01,02:15,02:30,0,0
2016-04-01,02:30,02:45,0,0
2016-04-01,02:45,03:00,0,0
2016-04-01,03:00,03:15,0,0
2016-04-01,03:15,03:30,0,0
2016-04-01,03:30,03:45,0,0
2016-04-01,03:45,04:00,0,0
2016-04-01,04:00,04:15,0,0
2016-04-01,04:15,04:30,0,0
2016-04-01,04:30,04:45,0,0
2016-04-01,04:45,05:00,0,0
2016-04-01,05:00,05:15,0,0
2016-04-01,05:15,05:30,0,0
2016-04-01,05:30,05:45,0,0
2016-04-01,05:45,06:00,0,0
2016-04-01,06:00,06:15,0,0
2016-04-01,06:15,06:30,0,0
2016-04-01,06:30,06:45,3,0
2016-04-01,06:45,07:00,7,0
2016-04-01,07:00,07:15,18,11
2016-04-01,07:15,07:30,50,50
2016-04-01,07:30,07:45,112,124
2016-04-01,07:45,08:00,222,233
2016-04-01,08:00,08:15,363,369
2016-04-01,08:15,08:30,534,503
2016-04-01,08:30,08:45,717,697
2016-04-01,08:45,09:00,923,898
2016-04-01,09:00,09:15,1135,1103
2016-04-01,09:15,09:30,1342,1337
2016-04-01,09:30,09:45,1561,1545
2016-04-01,09:45,10:00,1776,1803
2016-04-01,10:00,10:15,1983,2011
2016-04-01,10:15,10:30,2171,2245
2016-04-01,10:30,10:45,2342,2476
2016-04-01,10:45,11:00,2502,2721
2016-04-01,11:00,11:15,2652,2898
2016-04-01,11:15,11:30,2792,3038
2016-04-01,11:30,11:45,2927,3190
2016-04-01,11:45,12:00,3052,3287
2016-04-01,12:00,12:15,3156,3370
2016-04-01,12:15,12:30,3238,3398
2016-04-01,12:30,12:45,3305,3446
2016-04-01,12:45,13:00,3356,3460
2016-04-01,13:00,13:15,3392,3520
2016-04-01,13:15,13:30,3424,3578
2016-04-01,13:30,13:45,3446,3541
2016-04-01,13:45,14:00,3455,3420
2016-04-01,14:00,14:15,3444,3442
2016-04-01,14:15,14:30,3410,3444
2016-04-01,14:30,14:45,3354,3370
2016-04-01,14:45,15:00,3279,3341
2016-04-01,15:00,15:15,3185,3352
2016-04-01,15:15,15:30,3078,3303
2016-04-01,15:30,15:45,2954,3145
2016-04-01,15:45,16:00,2819,3087
2016-04-01,16:00,16:15,2674,2938
2016-04-01,16:15,16:30,2524,2748
2016-04-01,16:30,16:45,2334,2544
2016-04-01,16:45,17:00,2139,2336
2016-04-01,17:00,17:15,1925,2089
2016-04-01,17:15,17:30,1732,1883
2016-04-01,17:30,17:45,1502,1645
2016-04-01,17:45,18:00,1239,1379
2016-04-01,18:00,18:15,1017,1136
2016-04-01,18:15,18:30,809,907
2016-04-01,18:30,18:45,611,685
2016-04-01,18:45,19:00,426,492
2016-04-01,19:00,19:15,266,323
2016-04-01,19:15,19:30,133,183
2016-04-01,19:30,19:45,62,86
2016-04-01,19:45,20:00,23,27
2016-04-01,20:00,20:15,4,1
2016-04-01,20:15,20:30,0,0
2016-04-01,20:30,20:45,0,0
2016-04-01,20:45,21:00,0,0
2016-04-01,21:00,21:15,0,0
2016-04-01,21:15,21:30,0,0
2016-04-01,21:30,21:45,0,0
2016-04-01,21:45,22:00,0,0
2016-04-01,22:00,22:15,0,0
2016-04-01,22:15,22:30,0,0
2016-04-01,22:30,22:45,0,0
2016-04-01,22:45,23:00,0,0
2016-04-01,23:00,23:15,0,0
2016-04-01,23:15,23:30,0,0
2016-04-01,23:30,23:45,0,0
2016-04-01,23:45,00:00,0,0
2016-04-02,00:00,00:15,0,0
2016-04-02,00:15,00:30,0,0
2016-04-02,00:30,00:45,0,0
2016-04-02,00:45,01:00,0,0
2016-04-02,01:00,01:15,0,0
2016-04-02,01:15,01:30,0,0
2016-04-02,01:30,01:45,0,0
2016-04-02,01:45,02:00,0,0
2016-04-02,02:00,02:15,0,0
2016-04-02,02:15,02:30,0,0
2016-04-02,02:30,02:45,0,0
2016-04-02,02:45,03:00,0,0
2016-04-02,03:00,03:15,0,0
2016-04-02,03:15,03:30,0,0
2016-04-02,03:30,03:45,0,0
2016-04-02,03:45,04:00,0,0
2016-04-02,04:00,04:15,0,0
2016-04-02,04:15,04:30,0,0
2016-04-02,04:30,04:45,0,0
2016-04-02,04:45,05:00,0,0
2016-04-02,05:00,05:15,0,0
2016-04-02,05:15,05:30,0,0
2016-04-02,05:30,05:45,0,0
2016-04-02,05:45,06:00,0,0
2016-04-02,06:00,06:15,0,0
2016-04-02,06:15,06:30,0,0
2016-04-02,06:30,06:45,6,0
2016-04-02,06:45,07:00,13,1
2016-04-02,07:00,07:15,33,22
2016-04-02,07:15,07:30,78,82
2016-04-02,07:30,07:45,183,180
2016-04-02,07:45,08:00,360,287
2016-04-02,08:00,08:15,570,523
2016-04-02,08:15,08:30,871,714
2016-04-02,08:30,08:45,1160,953
2016-04-02,08:45,09:00,1478,1200
2016-04-02,09:00,09:15,1795,1502
2016-04-02,09:15,09:30,2108,1803
2016-04-02,09:30,09:45,2443,2001
2016-04-02,09:45,10:00,2789,2273
2016-04-02,10:00,10:15,3107,2574
2016-04-02,10:15,10:30,3393,2844
2016-04-02,10:30,10:45,3672,3073
2016-04-02,10:45,11:00,3905,3287
2016-04-02,11:00,11:15,4127,3516
2016-04-02,11:15,11:30,4349,3724
2016-04-02,11:30,11:45,4559,3795
2016-04-02,11:45,12:00,4729,3846
2016-04-02,12:00,12:15,4884,3966
2016-04-02,12:15,12:30,5030,4050
2016-04-02,12:30,12:45,5158,4221
2016-04-02,12:45,13:00,5258,4339
2016-04-02,13:00,13:15,5335,4392
2016-04-02,13:15,13:30,5396,4429
2016-04-02,13:30,13:45,5425,4380
2016-04-02,13:45,14:00,5420,4336
2016-04-02,14:00,14:15,5389,4220
2016-04-02,14:15,14:30,5343,4205
2016-04-02,14:30,14:45,5258,4109
2016-04-02,14:45,15:00,5140,4009
2016-04-02,15:00,15:15,4994,3829
2016-04-02,15:15,15:30,4806,3707
2016-04-02,15:30,15:45,4602,3560
2016-04-02,15:45,16:00,4390,3417
2016-04-02,16:00,16:15,4144,3207
2016-04-02,16:15,16:30,3869,2937
2016-04-02,16:30,16:45,3578,2698
2016-04-02,16:45,17:00,3272,2447
2016-04-02,17:00,17:15,2941,2180
2016-04-02,17:15,17:30,2620,1872
2016-04-02,17:30,17:45,2257,1569
2016-04-02,17:45,18:00,1851,1274
2016-04-02,18:00,18:15,1504,1012
2016-04-02,18:15,18:30,1182,774
2016-04-02,18:30,18:45,884,571
2016-04-02,18:45,19:00,606,398
2016-04-02,19:00,19:15,371,251
2016-04-02,19:15,19:30,184,148
2016-04-02,19:30,19:45,87,74
2016-04-02,19:45,20:00,32,23
2016-04-02,20:00,20:15,5,2
2016-04-02,20:15,20:30,0,0
2016-04-02,20:30,20:45,0,0
2016-04-02,20:45,21:00,0,0
2016-04-02,21:00,21:15,0,0
2016-04-02,21:15,21:30,0,0
2016-04-02,21:30,21:45,0,0
2016-04-02,21:45,22:00,0,0
2016-04-02,22:00,22:15,0,0
2016-04-02,22:15,22:30,0,0
2016-04-02,22:30,22:45,0,0
2016-04-02,22:45,23:00,0,0
2016-04-02,23:00,23:15,0,0
2016-04-02,23:15,23:30,0,0
2016-04-02,23:30,23:45,0,0
2016-04-02,23:45,00:00,0,0
2016-04-03,00:00,00:15,0,0
2016-04-03,00:15,00:30,0,0
2016-04-03,00:30,00:45,0,0
2016-04-03,00:45,01:00,0,0
2016-04-03,01:00,01:15,0,0
2016-04-03,01:15,01:30,0,0
2016-04-03,01:30,01:45,0,0
2016-04-03,01:45,02:00,0,0
2016-04-03,02:00,02:15,0,0
2016-04-03,02:15,02:30,0,0
2016-04-03,02:30,02:45,0,0
2016-04-03,02:45,03:00,0,0
