date,time_from,time_to,forecast,actual_feedin
2016-06-01,00:00,00:15,0,0
2016-06-01,00:15,00:30,0,0
2016-06-01,00:30,00:45,0,0
2016-06-01,00:45,01:00,0,0
2016-06-01,01:00,01:15,0,0
2016-06-01,01:15,01:30,0,0
2016-06-01,01:30,01:45,0,0
2016-06-01,01:45,02:00,0,0
2016-06-01,02:00,02:15,0,0
2016-06-01,02:15,02:30,0,0
2016-06-01,02:30,02:45,0,0
2016-06-01,02:45,03:00,0,0
2016-06-01,03:00,03:15,0,0
2016-06-01,03:15,03:30,0,0
2016-06-01,03:30,03:45,0,0
2016-06-01,03:45,04:00,0,0
2016-06-01,04:00,04:15,0,0
2016-06-01,04:15,04:30,0,0
2016-06-01,04:30,04:45,1,0
2016-06-01,04:45,05:00,1,0
2016-06-01,05:00,05:15,2,0
2016-06-01,05:15,05:30,3,3
2016-06-01,05:30,05:45,9,26
2016-06-01,05:45,06:00,28,70
2016-06-01,06:00,06:15,83,126
2016-06-01,06:15,06:30,150,203
2016-06-01,06:30,06:45,185,269
2016-06-01,06:45,07:00,302,381
2016-06-01,07:00,07:15,444,494
2016-06-01,07:15,07:30,588,611
2016-06-01,07:30,07:45,705,713
2016-06-01,07:45,08:00,841,817
2016-06-01,08:00,08:15,961,923
2016-06-01,08:15,08:30,1100,1048
2016-06-01,08:30,08:45,1244,1170
2016-06-01,08:45,09:00,1386,1335
2016-06-01,09:00,09:15,1521,1470
2016-06-01,09:15,09:30,1650,1594
2016-06-01,09:30,09:45,1767,1622
2016-06-01,09:45,10:00,1881,1654
2016-06-01,10:00,10:15,1991,1716
2016-06-01,10:15,10:30,2089,1766
2016-06-01,10:30,10:45,2176,1883
2016-06-01,10:45,11:00,2249,1943
2016-06-01,11:00,11:15,2312,2045
2016-06-01,11:15,11:30,2362,2084
2016-06-01,11:30,11:45,2405,2167
2016-06-01,11:45,12:00,2442,2149
2016-06-01,12:00,12:15,2469,2256
2016-06-01,12:15,12:30,2493,2249
2016-06-01,12:30,12:45,2498,2255
2016-06-01,12:45,13:00,2502,2282
2016-06-01,13:00,13:15,2489,2297
2016-06-01,13:15,13:30,2461,2382
2016-06-01,13:30,13:45,2433,2349
2016-06-01,13:45,14:00,2393,2178
2016-06-01,14:00,14:15,2343,2133
2016-06-01,14:15,14:30,2287,2262
2016-06-01,14:30,14:45,2229,2266
2016-06-01,14:45,15:00,2168,2273
2016-06-01,15:00,15:15,2106,2380
2016-06-01,15:15,15:30,2037,2391
2016-06-01,15:30,15:45,1963,2257
2016-06-01,15:45,16:00,1891,2129
2016-06-01,16:00,16:15,1816,2073
2016-06-01,16:15,16:30,1730,2027
2016-06-01,16:30,16:45,1636,1880
2016-06-01,16:45,17:00,1541,1704
2016-06-01,17:00,17:15,1443,1586
2016-06-01,17:15,17:30,1337,1521
2016-06-01,17:30,17:45,1248,1387
2016-06-01,17:45,18:00,1119,1203
2016-06-01,18:00,18:15,976,1040
2016-06-01,18:15,18:30,877,865
2016-06-01,18:30,18:45,725,694
2016-06-01,18:45,19:00,580,592
2016-06-01,19:00,19:15,470,487
2016-06-01,19:15,19:30,382,398
2016-06-01,19:30,19:45,292,309
2016-06-01,19:45,20:00,206,233
2016-06-01,20:00,20:15,137,159
2016-06-01,20:15,20:30,84,107
2016-06-01,20:30,20:45,52,67
2016-06-01,20:45,21:00,29,45
2016-06-01,21:00,21:15,14,25
2016-06-01,21:15,21:30,4,9
2016-06-01,21:30,21:45,1,1
2016-06-01,21:45,22:00,1,0
2016-06-01,22:00,22:15,0,0
2016-06-01,22:15,22:30,0,0
2016-06-01,22:30,22:45,0,0
2016-06-01,22:45,23:00,0,0
2016-06-01,23:00,23:15,0,0
2016-06-01,23:15,23:30,0,0
2016-06-01,23:30,23:45,0,0
2016-06-01,23:45,00:00,0,0
2016-06-02,00:00,00:15,0,0
2016-06-02,00:15,00:30,0,0
2016-06-02,00:30,00:45,0,0
2016-06-02,00:45,01:00,0,0
2016-06-02,01:00,01:15,0,0
2016-06-02,01:15,01:30,0,0
2016-06-02,01:30,01:45,0,0
2016-06-02,01:45,02:00,0,0
2016-06-02,02:00,02:15,0,0
2016-06-02,02:15,02:30,0,0
2016-06-02,02:30,02:45,0,0
2016-06-02,02:45,03:00,0,0
2016-06-02,03:00,03:15,0,0
2016-06-02,03:15,03:30,0,0
2016-06-02,03:30,03:45,0,0
2016-06-02,03:45,04:00,0,0
2016-06-02,04:00,04:15,0,0
2016-06-02,04:15,04:30,0,0
2016-06-02,04:30,04:45,1,0
2016-06-02,04:45,05:00,2,0
2016-06-02,05:00,05:15,3,0
2016-06-02,05:15,05:30,5,7
2016-06-02,05:30,05:45,9,33
2016-06-02,05:45,06:00,27,81
2016-06-02,06:00,06:15,75,142
2016-06-02,06:15,06:30,133,223
2016-06-02,06:30,06:45,177,290
2016-06-02,06:45,07:00,280,406
2016-06-02,07:00,07:15,399,532
2016-06-02,07:15,07:30,522,645
2016-06-02,07:30,07:45,633,755
2016-06-02,07:45,08:00,758,880
2016-06-02,08:00,08:15,878,1068
2016-06-02,08:15,08:30,1016,1238
2016-06-02,08:30,08:45,1165,1388
2016-06-02,08:45,09:00,1315,1548
2016-06-02,09:00,09:15,1465,1746
2016-06-02,09:15,09:30,1617,1959
2016-06-02,09:30,09:45,1765,2128
2016-06-02,09:45,10:00,1911,2151
2016-06-02,10:00,10:15,2056,2327
2016-06-02,10:15,10:30,2195,2507
