date,time_from,time_to,forecast,actual_feedin
2016-10-01,00:00,00:15,0,0
2016-10-01,00:15,00:30,0,0
2016-10-01,00:30,00:45,0,0
2016-10-01,00:45,01:00,0,0
2016-10-01,01:00,01:15,0,0
2016-10-01,01:15,01:30,0,0
2016-10-01,01:30,01:45,0,0
2016-10-01,01:45,02:00,0,0
2016-10-01,02:00,02:15,0,0
2016-10-01,02:15,02:30,0,0
2016-10-01,02:30,02:45,0,0
2016-10-01,02:45,03:00,0,0
2016-10-01,03:00,03:15,0,0
2016-10-01,03:15,03:30,0,0
2016-10-01,03:30,03:45,0,0
2016-10-01,03:45,04:00,0,0
2016-10-01,04:00,04:15,0,0
2016-10-01,04:15,04:30,0,0
2016-10-01,04:30,04:45,0,0
2016-10-01,04:45,05:00,0,0
2016-10-01,05:00,05:15,0,0
2016-10-01,05:15,05:30,0,0
2016-10-01,05:30,05:45,0,0
2016-10-01,05:45,06:00,0,0
2016-10-01,06:00,06:15,0,0
2016-10-01,06:15,06:30,0,0
2016-10-01,06:30,06:45,1,0
2016-10-01,06:45,07:00,1,0
2016-10-01,07:00,07:15,2,0
2016-10-01,07:15,07:30,4,4
2016-10-01,07:30,07:45,25,27
2016-10-01,07:45,08:00,70,84
2016-10-01,08:00,08:15,139,169
2016-10-01,08:15,08:30,222,283
2016-10-01,08:30,08:45,322,396
2016-10-01,08:45,09:00,431,505
2016-10-01,09:00,09:15,547,550
2016-10-01,09:15,09:30,669,636
2016-10-01,09:30,09:45,799,767
2016-10-01,09:45,10:00,925,934
2016-10-01,10:00,10:15,1052,1083
2016-10-01,10:15,10:30,1184,1222
2016-10-01,10:30,10:45,1310,1299
2016-10-01,10:45,11:00,1424,1319
2016-10-01,11:00,11:15,1533,1448
2016-10-01,11:15,11:30,1636,1558
2016-10-01,11:30,11:45,1727,1661
2016-10-01,11:45,12:00,1809,1810
2016-10-01,12:00,12:15,1886,2038
2016-10-01,12:15,12:30,1956,2159
2016-10-01,12:30,12:45,2010,2272
2016-10-01,12:45,13:00,2055,2322
2016-10-01,13:00,13:15,2079,2347
2016-10-01,13:15,13:30,2089,2400
2016-10-01,13:30,13:45,2083,2476
2016-10-01,13:45,14:00,2067,2616
2016-10-01,14:00,14:15,2033,2542
2016-10-01,14:15,14:30,1982,2522
2016-10-01,14:30,14:45,1919,2348
2016-10-01,14:45,15:00,1839,2201
2016-10-01,15:00,15:15,1750,1997
2016-10-01,15:15,15:30,1653,1813
2016-10-01,15:30,15:45,1537,1616
2016-10-01,15:45,16:00,1407,1458
2016-10-01,16:00,16:15,1280,1282
2016-10-01,16:15,16:30,1156,1202
2016-10-01,16:30,16:45,1026,1038
2016-10-01,16:45,17:00,893,901
2016-10-01,17:00,17:15,767,802
2016-10-01,17:15,17:30,638,676
2016-10-01,17:30,17:45,511,564
2016-10-01,17:45,18:00,389,435
2016-10-01,18:00,18:15,261,314
2016-10-01,18:15,18:30,148,186
2016-10-01,18:30,18:45,73,100
2016-10-01,18:45,19:00,27,37
2016-10-01,19:00,19:15,4,5
2016-10-01,19:15,19:30,0,0
2016-10-01,19:30,19:45,0,0
2016-10-01,19:45,20:00,0,0
2016-10-01,20:00,20:15,0,0
2016-10-01,20:15,20:30,0,0
2016-10-01,20:30,20:45,0,0
2016-10-01,20:45,21:00,0,0
2016-10-01,21:00,21:15,0,0
2016-10-01,21:15,21:30,0,0
2016-10-01,21:30,21:45,0,0
2016-10-01,21:45,22:00,0,0
2016-10-01,22:00,22:15,0,0
2016-10-01,22:15,22:30,0,0
2016-10-01,22:30,22:45,0,0
2016-10-01,22:45,23:00,0,0
2016-10-01,23:00,23:15,0,0
2016-10-01,23:15,23:30,0,0
2016-10-01,23:30,23:45,0,0
2016-10-01,23:45,00:00,0,0
2016-10-02,00:00,00:15,0,0
2016-10-02,00:15,00:30,0,0
2016-10-02,00:30,00:45,0,0
2016-10-02,00:45,01:00,0,0
2016-10-02,01:00,01:15,0,0
2016-10-02,01:15,01:30,0,0
2016-10-02,01:30,01:45,0,0
2016-10-02,01:45,02:00,0,0
2016-10-02,02:00,02:15,0,0
2016-10-02,02:15,02:30,0,0
2016-10-02,02:30,02:45,0,0
2016-10-02,02:45,03:00,0,0
2016-10-02,03:00,03:15,0,0
2016-10-02,03:15,03:30,0,0
2016-10-02,03:30,03:45,0,0
2016-10-02,03:45,04:00,0,0
2016-10-02,04:00,04:15,0,0
2016-10-02,04:15,04:30,0,0
2016-10-02,04:30,04:45,0,0
2016-10-02,04:45,05:00,0,0
2016-10-02,05:00,05:15,0,0
2016-10-02,05:15,05:30,0,0
2016-10-02,05:30,05:45,0,0
2016-10-02,05:45,06:00,0,0
2016-10-02,06:00,06:15,0,0
2016-10-02,06:15,06:30,0,0
2016-10-02,06:30,06:45,1,0
2016-10-02,06:45,07:00,2,0
2016-10-02,07:00,07:15,2,0
2016-10-02,07:15,07:30,5,1
2016-10-02,07:30,07:45,32,17
2016-10-02,07:45,08:00,82,78
2016-10-02,08:00,08:15,177,210
2016-10-02,08:15,08:30,318,377
2016-10-02,08:30,08:45,513,570
2016-10-02,08:45,09:00,728,780
2016-10-02,09:00,09:15,944,930
2016-10-02,09:15,09:30,1149,1127
2016-10-02,09:30,09:45,1348,1312
2016-10-02,09:45,10:00,1540,1532
2016-10-02,10:00,10:15,1720,1702
2016-10-02,10:15,10:30,1892,1793
2016-10-02,10:30,10:45,2041,1845
2016-10-02,10:45,11:00,2161,1821
2016-10-02,11:00,11:15,2261,1809
2016-10-02,11:15,11:30,2335,1843
2016-10-02,11:30,11:45,2389,1828
2016-10-02,11:45,12:00,2416,1730
2016-10-02,12:00,12:15,2442,1727
2016-10-02,12:15,12:30,2455,1650
2016-10-02,12:30,12:45,2459,1639
2016-10-02,12:45,13:00,2448,1682
2016-10-02,13:00,13:15,2430,1754
2016-10-02,13:15,13:30,2401,1806
2016-10-02,13:30,13:45,2368,1810
2016-10-02,13:45,14:00,2324,1815
2016-10-02,14:00,14:15,2268,1813
2016-10-02,14:15,14:30,2201,1779
2016-10-02,14:30,14:45,2119,1731
2016-10-02,14:45,15:00,2034,1670
2016-10-02,15:00,15:15,1945,1602
