date,time_from,time_to,forecast,actual_feedin
2016-02-01,00:00,00:15,0,0
2016-02-01,00:15,00:30,0,0
2016-02-01,00:30,00:45,0,0
2016-02-01,00:45,01:00,0,0
2016-02-01,01:00,01:15,0,0
2016-02-01,01:15,01:30,0,0
2016-02-01,01:30,01:45,0,0
2016-02-01,01:45,02:00,0,0
2016-02-01,02:00,02:15,0,0
2016-02-01,02:15,02:30,0,0
2016-02-01,02:30,02:45,0,0
2016-02-01,02:45,03:00,0,0
2016-02-01,03:00,03:15,0,0
2016-02-01,03:15,03:30,0,0
2016-02-01,03:30,03:45,0,0
2016-02-01,03:45,04:00,0,0
2016-02-01,04:00,04:15,0,0
2016-02-01,04:15,04:30,0,0
2016-02-01,04:30,04:45,0,0
2016-02-01,04:45,05:00,0,0
2016-02-01,05:00,05:15,0,0
2016-02-01,05:15,05:30,0,0
2016-02-01,05:30,05:45,0,0
2016-02-01,05:45,06:00,0,0
2016-02-01,06:00,06:15,0,0
2016-02-01,06:15,06:30,0,0
2016-02-01,06:30,06:45,0,0
2016-02-01,06:45,07:00,0,0
2016-02-01,07:00,07:15,0,0
2016-02-01,07:15,07:30,0,0
2016-02-01,07:30,07:45,0,0
2016-02-01,07:45,08:00,0,1
2016-02-01,08:00,08:15,0,7
2016-02-01,08:15,08:30,1,20
2016-02-01,08:30,08:45,2,38
2016-02-01,08:45,09:00,8,60
2016-02-01,09:00,09:15,18,87
2016-02-01,09:15,09:30,31,120
2016-02-01,09:30,09:45,45,198
2016-02-01,09:45,10:00,63,264
2016-02-01,10:00,10:15,84,305
2016-02-01,10:15,10:30,108,329
2016-02-01,10:30,10:45,133,366
2016-02-01,10:45,11:00,160,409
2016-02-01,11:00,11:15,188,463
2016-02-01,11:15,11:30,215,506
2016-02-01,11:30,11:45,238,550
2016-02-01,11:45,12:00,259,573
2016-02-01,12:00,12:15,278,627
2016-02-01,12:15,12:30,294,669
2016-02-01,12:30,12:45,309,704
2016-02-01,12:45,13:00,323,748
2016-02-01,13:00,13:15,332,768
2016-02-01,13:15,13:30,336,765
2016-02-01,13:30,13:45,337,754
2016-02-01,13:45,14:00,334,727
2016-02-01,14:00,14:15,327,755
2016-02-01,14:15,14:30,314,746
2016-02-01,14:30,14:45,296,664
2016-02-01,14:45,15:00,274,534
2016-02-01,15:00,15:15,251,429
2016-02-01,15:15,15:30,225,395
2016-02-01,15:30,15:45,195,332
2016-02-01,15:45,16:00,164,285
2016-02-01,16:00,16:15,134,231
2016-02-01,16:15,16:30,104,154
2016-02-01,16:30,16:45,44,92
2016-02-01,16:45,17:00,6,41
2016-02-01,17:00,17:15,2,8
2016-02-01,17:15,17:30,0,0
2016-02-01,17:30,17:45,0,0
2016-02-01,17:45,18:00,0,0
2016-02-01,18:00,18:15,0,0
2016-02-01,18:15,18:30,0,0
2016-02-01,18:30,18:45,0,0
2016-02-01,18:45,19:00,0,0
2016-02-01,19:00,19:15,0,0
2016-02-01,19:15,19:30,0,0
2016-02-01,19:30,19:45,0,0
2016-02-01,19:45,20:00,0,0
2016-02-01,20:00,20:15,0,0
2016-02-01,20:15,20:30,0,0
2016-02-01,20:30,20:45,0,0
2016-02-01,20:45,21:00,0,0
2016-02-01,21:00,21:15,0,0
2016-02-01,21:15,21:30,0,0
2016-02-01,21:30,21:45,0,0
2016-02-01,21:45,22:00,0,0
2016-02-01,22:00,22:15,0,0
2016-02-01,22:15,22:30,0,0
2016-02-01,22:30,22:45,0,0
2016-02-01,22:45,23:00,0,0
2016-02-01,23:00,23:15,0,0
2016-02-01,23:15,23:30,0,0
2016-02-01,23:30,23:45,0,0
2016-02-01,23:45,00:00,0,0
2016-02-02,00:00,00:15,0,0
2016-02-02,00:15,00:30,0,0
2016-02-02,00:30,00:45,0,0
2016-02-02,00:45,01:00,0,0
2016-02-02,01:00,01:15,0,0
2016-02-02,01:15,01:30,0,0
2016-02-02,01:30,01:45,0,0
2016-02-02,01:45,02:00,0,0
2016-02-02,02:00,02:15,0,0
2016-02-02,02:15,02:30,0,0
2016-02-02,02:30,02:45,0,0
2016-02-02,02:45,03:00,0,0
2016-02-02,03:00,03:15,0,0
2016-02-02,03:15,03:30,0,0
2016-02-02,03:30,03:45,0,0
2016-02-02,03:45,04:00,0,0
2016-02-02,04:00,04:15,0,0
2016-02-02,04:15,04:30,0,0
2016-02-02,04:30,04:45,0,0
2016-02-02,04:45,05:00,0,0
2016-02-02,05:00,05:15,0,0
2016-02-02,05:15,05:30,0,0
2016-02-02,05:30,05:45,0,0
2016-02-02,05:45,06:00,0,0
2016-02-02,06:00,06:15,0,0
2016-02-02,06:15,06:30,0,0
2016-02-02,06:30,06:45,0,0
2016-02-02,06:45,07:00,0,0
2016-02-02,07:00,07:15,0,0
2016-02-02,07:15,07:30,0,0
2016-02-02,07:30,07:45,0,0
2016-02-02,07:45,08:00,0,3
2016-02-02,08:00,08:15,5,26
2016-02-02,08:15,08:30,13,73
2016-02-02,08:30,08:45,41,128
2016-02-02,08:45,09:00,63,184
2016-02-02,09:00,09:15,87,237
2016-02-02,09:15,09:30,116,306
2016-02-02,09:30,09:45,151,370
2016-02-02,09:45,10:00,191,449
2016-02-02,10:00,10:15,234,516
2016-02-02,10:15,10:30,284,582
2016-02-02,10:30,10:45,341,646
2016-02-02,10:45,11:00,400,705
2016-02-02,11:00,11:15,456,771
2016-02-02,11:15,11:30,494,835
2016-02-02,11:30,11:45,524,945
2016-02-02,11:45,12:00,549,1052
2016-02-02,12:00,12:15,577,1148
2016-02-02,12:15,12:30,606,1167
2016-02-02,12:30,12:45,639,1141
2016-02-02,12:45,13:00,671,1046
2016-02-02,13:00,13:15,695,884
2016-02-02,13:15,13:30,702,813
2016-02-02,13:30,13:45,703,838
2016-02-02,13:45,14:00,698,890
2016-02-02,14:00,14:15,684,861
2016-02-02,14:15,14:30,655,836
2016-02-02,14:30,14:45,611,775
2016-02-02,14:45,15:00,558,667
2016-02-02,15:00,15:15,504,610
2016-02-02,15:15,15:30,446,548
2016-02-02,15:30,15:45,374,449
2016-02-02,15:45,16:00,300,338
2016-02-02,16:00,16:15,234,267
2016-02-02,16:15,16:30,172,211
2016-02-02,16:30,16:45,114,140
2016-02-02,16:45,17:00,39,68
2016-02-02,17:00,17:15,13,19
2016-02-02,17:15,17:30,0,1
2016-02-02,17:30,17:45,0,0
2016-02-02,17:45,18:00,0,0
2016-02-02,18:00,18:15,0,0
2016-02-02,18:15,18:30,0,0
2016-02-02,18:30,18:45,0,0
2016-02-02,18:45,19:00,0,0
2016-02-02,19:00,19:15,0,0
2016-02-02,19:15,19:30,0,0
2016-02-02,19:30,19:45,0,0
2016-02-02,19:45,20:00,0,0
2016-02-02,20:00,20:15,0,0
2016-02-02,20:15,20:30,0,0
2016-02-02,20:30,20:45,0,0
2016-02-02,20:45,21:00,0,0
2016-02-02,21:00,21:15,0,0
2016-02-02,21:15,21:30,0,0
2016-02-02,21:30,21:45,0,0
2016-02-02,21:45,22:00,0,0
2016-02-02,22:00,22:15,0,0
2016-02-02,22:15,22:30,0,0
2016-02-02,22:30,22:45,0,0
2016-02-02,22:45,23:00,0,0
2016-02-02,23:00,23:15,0,0
2016-02-02,23:15,23:30,0,0
2016-02-02,23:30,23:45,0,0
2016-02-02,23:45,00:00,0,0
2016-02-03,00:00,00:15,0,0
2016-02-03,00:15,00:30,0,0
2016-02-03,00:30,00:45,0,0
2016-02-03,00:45,01:00,0,0
2016-02-03,01:00,01:15,0,0
2016-02-03,01:15,01:30,0,0
2016-02-03,01:30,01:45,0,0
2016-02-03,01:45,02:00,0,0
2016-02-03,02:00,02:15,0,0
2016-02-03,02:15,02:30,0,0
2016-02-03,02:30,02:45,0,0
2016-02-03,02:45,03:00,0,0
2016-02-03,03:00,03:15,0,0
2016-02-03,03:15,03:30,0,0
2016-02-03,03:30,03:45,0,0
2016-02-03,03:45,04:00,0,0
2016-02-03,04:00,04:15,0,0
2016-02-03,04:15,04:30,0,0
2016-02-03,04:30,04:45,0,0
2016-02-03,04:45,05:00,0,0
2016-02-03,05:00,05:15,0,0
2016-02-03,05:15,05:30,0,0
2016-02-03,05:30,05:45,0,0
2016-02-03,05:45,06:00,0,0
2016-02-03,06:00,06:15,0,0
2016-02-03,06:15,06:30,0,0
2016-02-03,06:30,06:45,0,0
2016-02-03,06:45,07:00,0,0
2016-02-03,07:00,07:15,0,0
2016-02-03,07:15,07:30,0,0
2016-02-03,07:30,07:45,0,0
2016-02-03,07:45,08:00,0,2
2016-02-03,08:00,08:15,2,9
2016-02-03,08:15,08:30,10,41
2016-02-03,08:30,08:45,38,111
2016-02-03,08:45,09:00,92,200
2016-02-03,09:00,09:15,248,269
2016-02-03,09:15,09:30,318,346
2016-02-03,09:30,09:45,417,446
2016-02-03,09:45,10:00,529,639
2016-02-03,10:00,10:15,641,799
2016-02-03,10:15,10:30,762,930
2016-02-03,10:30,10:45,916,1071
2016-02-03,10:45,11:00,1094,1226
2016-02-03,11:00,11:15,1264,1432
2016-02-03,11:15,11:30,1416,1569
2016-02-03,11:30,11:45,1540,1688
2016-02-03,11:45,12:00,1629,1718
2016-02-03,12:00,12:15,1694,1799
2016-02-03,12:15,12:30,1717,1828
2016-02-03,12:30,12:45,1719,1807
2016-02-03,12:45,13:00,1715,1720
2016-02-03,13:00,13:15,1699,1636
2016-02-03,13:15,13:30,1647,1549
2016-02-03,13:30,13:45,1568,1511
2016-02-03,13:45,14:00,1487,1508
2016-02-03,14:00,14:15,1414,1503
2016-02-03,14:15,14:30,1326,1487
2016-02-03,14:30,14:45,1219,1420
2016-02-03,14:45,15:00,1113,1383
2016-02-03,15:00,15:15,1015,1315
2016-02-03,15:15,15:30,920,1139
2016-02-03,15:30,15:45,809,911
2016-02-03,15:45,16:00,696,695
2016-02-03,16:00,16:15,587,530
2016-02-03,16:15,16:30,457,397
2016-02-03,16:30,16:45,292,250
2016-02-03,16:45,17:00,111,121
2016-02-03,17:00,17:15,36,36
2016-02-03,17:15,17:30,3,3
2016-02-03,17:30,17:45,0,0
2016-02-03,17:45,18:00,0,0
2016-02-03,18:00,18:15,0,0
2016-02-03,18:15,18:30,0,0
2016-02-03,18:30,18:45,0,0
2016-02-03,18:45,19:00,0,0
2016-02-03,19:00,19:15,0,0
2016-02-03,19:15,19:30,0,0
2016-02-03,19:30,19:45,0,0
2016-02-03,19:45,20:00,0,0
2016-02-03,20:00,20:15,0,0
2016-02-03,20:15,20:30,0,0
2016-02-03,20:30,20:45,0,0
2016-02-03,20:45,21:00,0,0
2016-02-03,21:00,21:15,0,0
2016-02-03,21:15,21:30,0,0
2016-02-03,21:30,21:45,0,0
2016-02-03,21:45,22:00,0,0
2016-02-03,22:00,22:15,0,0
2016-02-03,22:15,22:30,0,0
2016-02-03,22:30,22:45,0,0
2016-02-03,22:45,23:00,0,0
2016-02-03,23:00,23:15,0,0
2016-02-03,23:15,23:30,0,0
2016-02-03,23:30,23:45,0,0
2016-02-03,23:45,00:00,0,0
2016-02-04,00:00,00:15,0,0
2016-02-04,00:15,00:30,0,0
2016-02-04,00:30,00:45,0,0
2016-02-04,00:45,01:00,0,0
2016-02-04,01:00,01:15,0,0
2016-02-04,01:15,01:30,0,0
2016-02-04,01:30,01:45,0,0
2016-02-04,01:45,02:00,0,0
2016-02-04,02:00,02:15,0,0
2016-02-04,02:15,02:30,0,0
2016-02-04,02:30,02:45,0,0
2016-02-04,02:45,03:00,0,0
2016-02-04,03:00,03:15,0,0
2016-02-04,03:15,03:30,0,0
2016-02-04,03:30,03:45,0,0
2016-02-04,03:45,04:00,0,0
2016-02-04,04:00,04:15,0,0
2016-02-04,04:15,04:30,0,0
2016-02-04,04:30,04:45,0,0
2016-02-04,04:45,05:00,0,0
2016-02-04,05:00,05:15,0,0
2016-02-04,05:15,05:30,0,0
2016-02-04,05:30,05:45,0,0
2016-02-04,05:45,06:00,0,0
2016-02-04,06:00,06:15,0,0
2016-02-04,06:15,06:30,0,0
2016-02-04,06:30,06:45,0,0
2016-02-04,06:45,07:00,0,0
2016-02-04,07:00,07:15,0,0
2016-02-04,07:15,07:30,0,0
2016-02-04,07:30,07:45,0,0
2016-02-04,07:45,08:00,0,3
2016-02-04,08:00,08:15,6,7
2016-02-04,08:15,08:30,22,25
2016-02-04,08:30,08:45,60,52
2016-02-04,08:45,09:00,108,83
2016-02-04,09:00,09:15,142,118
2016-02-04,09:15,09:30,169,135
2016-02-04,09:30,09:45,206,197
2016-02-04,09:45,10:00,244,239
2016-02-04,10:00,10:15,278,275
2016-02-04,10:15,10:30,307,303
2016-02-04,10:30,10:45,338,315
2016-02-04,10:45,11:00,371,329
2016-02-04,11:00,11:15,402,362
2016-02-04,11:15,11:30,422,401
2016-02-04,11:30,11:45,434,437
2016-02-04,11:45,12:00,442,447
2016-02-04,12:00,12:15,449,442
2016-02-04,12:15,12:30,454,469
2016-02-04,12:30,12:45,457,497
2016-02-04,12:45,13:00,458,531
2016-02-04,13:00,13:15,453,583
2016-02-04,13:15,13:30,434,603
2016-02-04,13:30,13:45,408,538
2016-02-04,13:45,14:00,379,441
2016-02-04,14:00,14:15,349,347
2016-02-04,14:15,14:30,312,302
2016-02-04,14:30,14:45,272,277
2016-02-04,14:45,15:00,234,258
2016-02-04,15:00,15:15,201,240
2016-02-04,15:15,15:30,173,203
2016-02-04,15:30,15:45,148,167
2016-02-04,15:45,16:00,124,140
2016-02-04,16:00,16:15,101,112
2016-02-04,16:15,16:30,77,84
2016-02-04,16:30,16:45,52,58
2016-02-04,16:45,17:00,27,34
2016-02-04,17:00,17:15,12,12
2016-02-04,17:15,17:30,1,1
2016-02-04,17:30,17:45,0,0
2016-02-04,17:45,18:00,0,0
2016-02-04,18:00,18:15,0,0
2016-02-04,18:15,18:30,0,0
2016-02-04,18:30,18:45,0,0
2016-02-04,18:45,19:00,0,0
2016-02-04,19:00,19:15,0,0
2016-02-04,19:15,19:30,0,0
2016-02-04,19:30,19:45,0,0
2016-02-04,19:45,20:00,0,0
2016-02-04,20:00,20:15,0,0
2016-02-04,20:15,20:30,0,0
2016-02-04,20:30,20:45,0,0
2016-02-04,20:45,21:00,0,0
2016-02-04,21:00,21:15,0,0
2016-02-04,21:15,21:30,0,0
2016-02-04,21:30,21:45,0,0
2016-02-04,21:45,22:00,0,0
2016-02-04,22:00,22:15,0,0
2016-02-04,22:15,22:30,0,0
2016-02-04,22:30,22:45,0,0
2016-02-04,22:45,23:00,0,0
2016-02-04,23:00,23:15,0,0
2016-02-04,23:15,23:30,0,0
2016-02-04,23:30,23:45,0,0
2016-02-04,23:45,00:00,0,0
2016-02-05,00:00,00:15,0,0
2016-02-05,00:15,00:30,0,0
2016-02-05,00:30,00:45,0,0
2016-02-05,00:45,01:00,0,0
2016-02-05,01:00,01:15,0,0
2016-02-05,01:15,01:30,0,0
2016-02-05,01:30,01:45,0,0
2016-02-05,01:45,02:00,0,0
2016-02-05,02:00,02:15,0,0
2016-02-05,02:15,02:30,0,0
2016-02-05,02:30,02:45,0,0
2016-02-05,02:45,03:00,0,0
2016-02-05,03:00,03:15,0,0
2016-02-05,03:15,03:30,0,0
2016-02-05,03:30,03:45,0,0
2016-02-05,03:45,04:00,0,0
2016-02-05,04:00,04:15,0,0
2016-02-05,04:15,04:30,0,0
2016-02-05,04:30,04:45,0,0
2016-02-05,04:45,05:00,0,0
2016-02-05,05:00,05:15,0,0
2016-02-05,05:15,05:30,0,0
2016-02-05,05:30,05:45,0,0
2016-02-05,05:45,06:00,0,0
2016-02-05,06:00,06:15,0,0
2016-02-05,06:15,06:30,0,0
2016-02-05,06:30,06:45,0,0
2016-02-05,06:45,07:00,0,0
2016-02-05,07:00,07:15,0,0
2016-02-05,07:15,07:30,0,0
2016-02-05,07:30,07:45,0,0
2016-02-05,07:45,08:00,0,6
2016-02-05,08:00,08:15,8,18
2016-02-05,08:15,08:30,21,50
2016-02-05,08:30,08:45,50,97
2016-02-05,08:45,09:00,74,146
2016-02-05,09:00,09:15,98,172
2016-02-05,09:15,09:30,124,194
2016-02-05,09:30,09:45,155,182
2016-02-05,09:45,10:00,189,244
2016-02-05,10:00,10:15,221,325
2016-02-05,10:15,10:30,257,386
2016-02-05,10:30,10:45,295,438
2016-02-05,10:45,11:00,334,454
2016-02-05,11:00,11:15,372,521
2016-02-05,11:15,11:30,396,589
2016-02-05,11:30,11:45,411,616
2016-02-05,11:45,12:00,426,689
2016-02-05,12:00,12:15,440,846
2016-02-05,12:15,12:30,451,892
2016-02-05,12:30,12:45,459,935
2016-02-05,12:45,13:00,463,947
2016-02-05,13:00,13:15,464,983
2016-02-05,13:15,13:30,456,995
2016-02-05,13:30,13:45,445,914
2016-02-05,13:45,14:00,428,789
2016-02-05,14:00,14:15,410,737
2016-02-05,14:15,14:30,389,681
2016-02-05,14:30,14:45,364,640
2016-02-05,14:45,15:00,337,569
2016-02-05,15:00,15:15,310,504
2016-02-05,15:15,15:30,281,437
2016-02-05,15:30,15:45,249,386
2016-02-05,15:45,16:00,215,324
2016-02-05,16:00,16:15,181,254
2016-02-05,16:15,16:30,140,203
2016-02-05,16:30,16:45,97,134
2016-02-05,16:45,17:00,46,76
2016-02-05,17:00,17:15,20,26
2016-02-05,17:15,17:30,3,4
2016-02-05,17:30,17:45,0,0
2016-02-05,17:45,18:00,0,0
2016-02-05,18:00,18:15,0,0
2016-02-05,18:15,18:30,0,0
2016-02-05,18:30,18:45,0,0
2016-02-05,18:45,19:00,0,0
2016-02-05,19:00,19:15,0,0
2016-02-05,19:15,19:30,0,0
2016-02-05,19:30,19:45,0,0
2016-02-05,19:45,20:00,0,0
2016-02-05,20:00,20:15,0,0
2016-02-05,20:15,20:30,0,0
2016-02-05,20:30,20:45,0,0
2016-02-05,20:45,21:00,0,0
2016-02-05,21:00,21:15,0,0
2016-02-05,21:15,21:30,0,0
2016-02-05,21:30,21:45,0,0
2016-02-05,21:45,22:00,0,0
2016-02-05,22:00,22:15,0,0
2016-02-05,22:15,22:30,0,0
2016-02-05,22:30,22:45,0,0
2016-02-05,22:45,23:00,0,0
2016-02-05,23:00,23:15,0,0
2016-02-05,23:15,23:30,0,0
