date,time_from,time_to,demand
2012-10-01,00:00,00:15,17105
2012-10-01,00:15,00:30,17032
2012-10-01,00:30,00:45,16574
2012-10-01,00:45,01:00,16366
2012-10-01,01:00,01:15,16126
2012-10-01,01:15,01:30,15992
2012-10-01,01:30,01:45,15883
2012-10-01,01:45,02:00,15753
2012-10-01,02:00,02:15,15838
2012-10-01,02:15,02:30,15661
2012-10-01,02:30,02:45,15756
2012-10-01,02:45,03:00,15719
2012-10-01,03:00,03:15,15878
2012-10-01,03:15,03:30,16029
2012-10-01,03:30,03:45,16059
2012-10-01,03:45,04:00,16355
2012-10-01,04:00,04:15,16439
2012-10-01,04:15,04:30,16449
2012-10-01,04:30,04:45,16589
2012-10-01,04:45,05:00,16947
2012-10-01,05:00,05:15,17380
2012-10-01,05:15,05:30,17841
2012-10-01,05:30,05:45,18351
2012-10-01,05:45,06:00,19008
2012-10-01,06:00,06:15,20726
2012-10-01,06:15,06:30,21744
2012-10-01,06:30,06:45,22573
2012-10-01,06:45,07:00,23282
2012-10-01,07:00,07:15,24037
2012-10-01,07:15,07:30,24274
2012-10-01,07:30,07:45,24509
2012-10-01,07:45,08:00,24686
2012-10-01,08:00,08:15,25268
2012-10-01,08:15,08:30,25490
2012-10-01,08:30,08:45,25756
2012-10-01,08:45,09:00,25857
2012-10-01,09:00,09:15,25741
2012-10-01,09:15,09:30,26018
2012-10-01,09:30,09:45,26295
2012-10-01,09:45,10:00,26389
2012-10-01,10:00,10:15,26644
2012-10-01,10:15,10:30,27020
2012-10-01,10:30,10:45,27206
2012-10-01,10:45,11:00,27472
2012-10-01,11:00,11:15,27508
2012-10-01,11:15,11:30,27671
2012-10-01,11:30,11:45,27762
2012-10-01,11:45,12:00,27749
2012-10-01,12:00,12:15,27265
2012-10-01,12:15,12:30,27298
2012-10-01,12:30,12:45,27052
2012-10-01,12:45,13:00,27105
2012-10-01,13:00,13:15,27134
2012-10-01,13:15,13:30,26981
2012-10-01,13:30,13:45,26763
2012-10-01,13:45,14:00,26709
2012-10-01,14:00,14:15,26695
2012-10-01,14:15,14:30,26713
2012-10-01,14:30,14:45,26716
2012-10-01,14:45,15:00,26676
2012-10-01,15:00,15:15,26725
2012-10-01,15:15,15:30,26754
2012-10-01,15:30,15:45,26592
2012-10-01,15:45,16:00,26287
2012-10-01,16:00,16:15,26110
2012-10-01,16:15,16:30,25936
2012-10-01,16:30,16:45,25626
2012-10-01,16:45,17:00,25381
2012-10-01,17:00,17:15,25305
2012-10-01,17:15,17:30,25253
2012-10-01,17:30,17:45,25385
2012-10-01,17:45,18:00,25455
2012-10-01,18:00,18:15,25544
2012-10-01,18:15,18:30,25444
2012-10-01,18:30,18:45,25429
2012-10-01,18:45,19:00,25461
2012-10-01,19:00,19:15,25782
2012-10-01,19:15,19:30,26218
2012-10-01,19:30,19:45,26690
2012-10-01,19:45,20:00,27185
2012-10-01,20:00,20:15,27017
2012-10-01,20:15,20:30,26603
2012-10-01,20:30,20:45,25911
2012-10-01,20:45,21:00,25488
2012-10-01,21:00,21:15,25135
2012-10-01,21:15,21:30,24754
2012-10-01,21:30,21:45,24343
2012-10-01,21:45,22:00,24146
2012-10-01,22:00,22:15,23076
2012-10-01,22:15,22:30,22700
2012-10-01,22:30,22:45,22157
2012-10-01,22:45,23:00,21643
2012-10-01,23:00,23:15,20829
2012-10-01,23:15,23:30,20446
2012-10-01,23:30,23:45,20007
2012-10-01,23:45,00:00,19799
2012-10-02,00:00,00:15,19580
2012-10-02,00:15,00:30,19135
2012-10-02,00:30,00:45,18787
2012-10-02,00:45,01:00,18360
2012-10-02,01:00,01:15,17978
2012-10-02,01:15,01:30,17832
2012-10-02,01:30,01:45,17869
2012-10-02,01:45,02:00,17677
2012-10-02,02:00,02:15,17546
2012-10-02,02:15,02:30,17467
2012-10-02,02:30,02:45,17450
2012-10-02,02:45,03:00,17666
2012-10-02,03:00,03:15,17668
2012-10-02,03:15,03:30,17800
2012-10-02,03:30,03:45,17889
2012-10-02,03:45,04:00,18054
2012-10-02,04:00,04:15,18070
2012-10-02,04:15,04:30,18325
2012-10-02,04:30,04:45,18551
2012-10-02,04:45,05:00,18932
2012-10-02,05:00,05:15,19515
2012-10-02,05:15,05:30,19608
2012-10-02,05:30,05:45,20204
2012-10-02,05:45,06:00,20546
2012-10-02,06:00,06:15,22111
2012-10-02,06:15,06:30,23379
2012-10-02,06:30,06:45,24321
2012-10-02,06:45,07:00,25139
2012-10-02,07:00,07:15,26325
2012-10-02,07:15,07:30,26441
2012-10-02,07:30,07:45,26613
2012-10-02,07:45,08:00,26716
2012-10-02,08:00,08:15,27616
2012-10-02,08:15,08:30,27838
2012-10-02,08:30,08:45,28080
2012-10-02,08:45,09:00,28047
2012-10-02,09:00,09:15,27747
2012-10-02,09:15,09:30,27744
2012-10-02,09:30,09:45,27810
2012-10-02,09:45,10:00,28052
2012-10-02,10:00,10:15,28370
2012-10-02,10:15,10:30,28477
2012-10-02,10:30,10:45,28705
2012-10-02,10:45,11:00,28861
2012-10-02,11:00,11:15,28965
2012-10-02,11:15,11:30,29259
2012-10-02,11:30,11:45,29321
2012-10-02,11:45,12:00,29109
2012-10-02,12:00,12:15,28780
2012-10-02,12:15,12:30,28782
2012-10-02,12:30,12:45,28573
2012-10-02,12:45,13:00,28449
2012-10-02,13:00,13:15,28345
2012-10-02,13:15,13:30,28171
2012-10-02,13:30,13:45,27780
2012-10-02,13:45,14:00,27496
2012-10-02,14:00,14:15,27417
2012-10-02,14:15,14:30,27282
2012-10-02,14:30,14:45,27133
2012-10-02,14:45,15:00,27016
2012-10-02,15:00,15:15,26935
2012-10-02,15:15,15:30,26952
2012-10-02,15:30,15:45,26737
2012-10-02,15:45,16:00,26356
2012-10-02,16:00,16:15,26173
2012-10-02,16:15,16:30,25788
2012-10-02,16:30,16:45,25754
2012-10-02,16:45,17:00,25817
2012-10-02,17:00,17:15,25645
2012-10-02,17:15,17:30,25775
2012-10-02,17:30,17:45,25838
2012-10-02,17:45,18:00,25742
2012-10-02,18:00,18:15,25608
2012-10-02,18:15,18:30,25860
2012-10-02,18:30,18:45,25961
2012-10-02,18:45,19:00,25880
2012-10-02,19:00,19:15,25925
2012-10-02,19:15,19:30,26429
2012-10-02,19:30,19:45,26753
2012-10-02,19:45,20:00,26638
2012-10-02,20:00,20:15,26205
2012-10-02,20:15,20:30,25722
2012-10-02,20:30,20:45,25321
2012-10-02,20:45,21:00,24865
2012-10-02,21:00,21:15,24011
2012-10-02,21:15,21:30,23511
2012-10-02,21:30,21:45,23138
2012-10-02,21:45,22:00,22887
2012-10-02,22:00,22:15,22326
2012-10-02,22:15,22:30,22184
2012-10-02,22:30,22:45,21863
2012-10-02,22:45,23:00,21544
2012-10-02,23:00,23:15,20832
2012-10-02,23:15,23:30,20340
2012-10-02,23:30,23:45,20021
2012-10-02,23:45,00:00,19750
2012-10-03,00:00,00:15,19080
2012-10-03,00:15,00:30,18631
2012-10-03,00:30,00:45,18486
2012-10-03,00:45,01:00,18009
2012-10-03,01:00,01:15,18020
2012-10-03,01:15,01:30,17756
2012-10-03,01:30,01:45,17646
2012-10-03,01:45,02:00,17367
2012-10-03,02:00,02:15,16837
2012-10-03,02:15,02:30,16568
2012-10-03,02:30,02:45,16491
2012-10-03,02:45,03:00,16389
2012-10-03,03:00,03:15,16332
2012-10-03,03:15,03:30,15982
2012-10-03,03:30,03:45,15899
2012-10-03,03:45,04:00,15823
2012-10-03,04:00,04:15,15441
2012-10-03,04:15,04:30,15468
2012-10-03,04:30,04:45,15589
2012-10-03,04:45,05:00,15741
2012-10-03,05:00,05:15,15954
2012-10-03,05:15,05:30,15840
2012-10-03,05:30,05:45,15835
2012-10-03,05:45,06:00,15768
2012-10-03,06:00,06:15,15650
2012-10-03,06:15,06:30,15690
2012-10-03,06:30,06:45,15734
2012-10-03,06:45,07:00,15906
2012-10-03,07:00,07:15,15900
2012-10-03,07:15,07:30,15872
2012-10-03,07:30,07:45,16072
2012-10-03,07:45,08:00,16163
2012-10-03,08:00,08:15,16747
2012-10-03,08:15,08:30,17205
2012-10-03,08:30,08:45,17364
2012-10-03,08:45,09:00,17439
2012-10-03,09:00,09:15,17626
2012-10-03,09:15,09:30,18005
2012-10-03,09:30,09:45,18489
2012-10-03,09:45,10:00,18804
2012-10-03,10:00,10:15,19047
2012-10-03,10:15,10:30,19535
2012-10-03,10:30,10:45,19746
2012-10-03,10:45,11:00,19899
2012-10-03,11:00,11:15,20255
2012-10-03,11:15,11:30,20454
2012-10-03,11:30,11:45,20633
2012-10-03,11:45,12:00,20684
2012-10-03,12:00,12:15,20675
2012-10-03,12:15,12:30,20582
2012-10-03,12:30,12:45,20345
2012-10-03,12:45,13:00,20264
2012-10-03,13:00,13:15,20127
2012-10-03,13:15,13:30,20026
2012-10-03,13:30,13:45,19902
2012-10-03,13:45,14:00,19540
2012-10-03,14:00,14:15,19152
2012-10-03,14:15,14:30,19322
2012-10-03,14:30,14:45,19102
2012-10-03,14:45,15:00,18846
2012-10-03,15:00,15:15,18679
2012-10-03,15:15,15:30,18568
2012-10-03,15:30,15:45,18702
2012-10-03,15:45,16:00,18577
2012-10-03,16:00,16:15,18605
2012-10-03,16:15,16:30,18965
2012-10-03,16:30,16:45,18806
2012-10-03,16:45,17:00,18794
2012-10-03,17:00,17:15,18951
2012-10-03,17:15,17:30,19092
2012-10-03,17:30,17:45,19191
2012-10-03,17:45,18:00,19299
2012-10-03,18:00,18:15,19717
2012-10-03,18:15,18:30,19731
2012-10-03,18:30,18:45,19841
2012-10-03,18:45,19:00,19943
2012-10-03,19:00,19:15,20348
2012-10-03,19:15,19:30,20849
2012-10-03,19:30,19:45,21334
2012-10-03,19:45,20:00,21378
2012-10-03,20:00,20:15,21036
2012-10-03,20:15,20:30,20658
2012-10-03,20:30,20:45,20175
2012-10-03,20:45,21:00,19841
2012-10-03,21:00,21:15,19431
2012-10-03,21:15,21:30,19363
2012-10-03,21:30,21:45,19120
2012-10-03,21:45,22:00,19059
2012-10-03,22:00,22:15,18918
2012-10-03,22:15,22:30,18787
2012-10-03,22:30,22:45,18658
2012-10-03,22:45,23:00,18503
2012-10-03,23:00,23:15,18082
2012-10-03,23:15,23:30,17777
2012-10-03,23:30,23:45,17503
2012-10-03,23:45,00:00,17324
2012-10-04,00:00,00:15,16634
2012-10-04,00:15,00:30,16529
2012-10-04,00:30,00:45,16287
2012-10-04,00:45,01:00,16162
2012-10-04,01:00,01:15,16008
2012-10-04,01:15,01:30,15859
2012-10-04,01:30,01:45,15854
2012-10-04,01:45,02:00,15761
2012-10-04,02:00,02:15,16117
2012-10-04,02:15,02:30,16138
2012-10-04,02:30,02:45,16279
2012-10-04,02:45,03:00,16314
2012-10-04,03:00,03:15,16682
2012-10-04,03:15,03:30,16943
2012-10-04,03:30,03:45,17296
2012-10-04,03:45,04:00,17730
2012-10-04,04:00,04:15,18140
2012-10-04,04:15,04:30,18413
2012-10-04,04:30,04:45,18721
2012-10-04,04:45,05:00,18937
2012-10-04,05:00,05:15,19405
2012-10-04,05:15,05:30,19258
2012-10-04,05:30,05:45,20040
2012-10-04,05:45,06:00,20538
