date,time_from,time_to,feedin
2008-05-01,00:00,00:15,873
2008-05-01,00:15,00:30,864
2008-05-01,00:30,00:45,855
2008-05-01,00:45,01:00,839
2008-05-01,01:00,01:15,831
2008-05-01,01:15,01:30,831
2008-05-01,01:30,01:45,837
2008-05-01,01:45,02:00,838
2008-05-01,02:00,02:15,838
2008-05-01,02:15,02:30,841
2008-05-01,02:30,02:45,850
2008-05-01,02:45,03:00,852
2008-05-01,03:00,03:15,856
2008-05-01,03:15,03:30,870
2008-05-01,03:30,03:45,885
2008-05-01,03:45,04:00,913
2008-05-01,04:00,04:15,928
2008-05-01,04:15,04:30,930
2008-05-01,04:30,04:45,933
2008-05-01,04:45,05:00,923
2008-05-01,05:00,05:15,926
2008-05-01,05:15,05:30,922
2008-05-01,05:30,05:45,909
2008-05-01,05:45,06:00,903
2008-05-01,06:00,06:15,900
2008-05-01,06:15,06:30,921
2008-05-01,06:30,06:45,983
2008-05-01,06:45,07:00,1007
2008-05-01,07:00,07:15,1029
2008-05-01,07:15,07:30,1040
2008-05-01,07:30,07:45,1039
2008-05-01,07:45,08:00,1050
2008-05-01,08:00,08:15,1061
2008-05-01,08:15,08:30,1086
2008-05-01,08:30,08:45,1121
2008-05-01,08:45,09:00,1144
2008-05-01,09:00,09:15,1171
2008-05-01,09:15,09:30,1183
2008-05-01,09:30,09:45,1208
2008-05-01,09:45,10:00,1225
2008-05-01,10:00,10:15,1237
2008-05-01,10:15,10:30,1223
2008-05-01,10:30,10:45,1195
2008-05-01,10:45,11:00,1191
2008-05-01,11:00,11:15,1179
2008-05-01,11:15,11:30,1166
2008-05-01,11:30,11:45,1150
2008-05-01,11:45,12:00,1136
2008-05-01,12:00,12:15,1122
2008-05-01,12:15,12:30,1088
2008-05-01,12:30,12:45,1049
2008-05-01,12:45,13:00,1019
2008-05-01,13:00,13:15,988
2008-05-01,13:15,13:30,941
2008-05-01,13:30,13:45,898
2008-05-01,13:45,14:00,858
2008-05-01,14:00,14:15,816
2008-05-01,14:15,14:30,782
2008-05-01,14:30,14:45,748
2008-05-01,14:45,15:00,714
2008-05-01,15:00,15:15,683
2008-05-01,15:15,15:30,650
2008-05-01,15:30,15:45,617
2008-05-01,15:45,16:00,587
2008-05-01,16:00,16:15,557
2008-05-01,16:15,16:30,532
2008-05-01,16:30,16:45,509
2008-05-01,16:45,17:00,487
2008-05-01,17:00,17:15,466
2008-05-01,17:15,17:30,447
2008-05-01,17:30,17:45,428
2008-05-01,17:45,18:00,412
2008-05-01,18:00,18:15,395
2008-05-01,18:15,18:30,374
2008-05-01,18:30,18:45,356
2008-05-01,18:45,19:00,346
2008-05-01,19:00,19:15,330
2008-05-01,19:15,19:30,327
2008-05-01,19:30,19:45,329
2008-05-01,19:45,20:00,324
2008-05-01,20:00,20:15,323
2008-05-01,20:15,20:30,319
2008-05-01,20:30,20:45,315
2008-05-01,20:45,21:00,305
2008-05-01,21:00,21:15,303
2008-05-01,21:15,21:30,304
2008-05-01,21:30,21:45,308
2008-05-01,21:45,22:00,328
2008-05-01,22:00,22:15,332
2008-05-01,22:15,22:30,333
2008-05-01,22:30,22:45,333
2008-05-01,22:45,23:00,330
2008-05-01,23:00,23:15,331
2008-05-01,23:15,23:30,331
2008-05-01,23:30,23:45,331
2008-05-01,23:45,00:00,332
2008-05-02,00:00,00:15,323
2008-05-02,00:15,00:30,335
2008-05-02,00:30,00:45,347
2008-05-02,00:45,01:00,358
2008-05-02,01:00,01:15,371
2008-05-02,01:15,01:30,379
2008-05-02,01:30,01:45,388
2008-05-02,01:45,02:00,398
2008-05-02,02:00,02:15,407
2008-05-02,02:15,02:30,420
2008-05-02,02:30,02:45,435
2008-05-02,02:45,03:00,451
2008-05-02,03:00,03:15,467
2008-05-02,03:15,03:30,460
2008-05-02,03:30,03:45,453
2008-05-02,03:45,04:00,449
2008-05-02,04:00,04:15,446
2008-05-02,04:15,04:30,456
2008-05-02,04:30,04:45,458
2008-05-02,04:45,05:00,474
2008-05-02,05:00,05:15,494
2008-05-02,05:15,05:30,478
2008-05-02,05:30,05:45,449
2008-05-02,05:45,06:00,442
2008-05-02,06:00,06:15,428
2008-05-02,06:15,06:30,428
2008-05-02,06:30,06:45,441
2008-05-02,06:45,07:00,432
2008-05-02,07:00,07:15,434
2008-05-02,07:15,07:30,440
2008-05-02,07:30,07:45,449
2008-05-02,07:45,08:00,456
2008-05-02,08:00,08:15,464
2008-05-02,08:15,08:30,466
2008-05-02,08:30,08:45,468
2008-05-02,08:45,09:00,473
2008-05-02,09:00,09:15,478
2008-05-02,09:15,09:30,483
2008-05-02,09:30,09:45,491
2008-05-02,09:45,10:00,499
2008-05-02,10:00,10:15,508
2008-05-02,10:15,10:30,504
2008-05-02,10:30,10:45,498
2008-05-02,10:45,11:00,495
2008-05-02,11:00,11:15,493
2008-05-02,11:15,11:30,490
2008-05-02,11:30,11:45,474
2008-05-02,11:45,12:00,470
2008-05-02,12:00,12:15,467
2008-05-02,12:15,12:30,457
2008-05-02,12:30,12:45,433
2008-05-02,12:45,13:00,423
2008-05-02,13:00,13:15,414
2008-05-02,13:15,13:30,407
2008-05-02,13:30,13:45,380
2008-05-02,13:45,14:00,376
2008-05-02,14:00,14:15,373
2008-05-02,14:15,14:30,366
2008-05-02,14:30,14:45,362
2008-05-02,14:45,15:00,356
2008-05-02,15:00,15:15,350
2008-05-02,15:15,15:30,342
2008-05-02,15:30,15:45,328
2008-05-02,15:45,16:00,321
2008-05-02,16:00,16:15,313
2008-05-02,16:15,16:30,300
2008-05-02,16:30,16:45,286
2008-05-02,16:45,17:00,274
2008-05-02,17:00,17:15,263
2008-05-02,17:15,17:30,250
2008-05-02,17:30,17:45,233
2008-05-02,17:45,18:00,218
2008-05-02,18:00,18:15,208
2008-05-02,18:15,18:30,195
2008-05-02,18:30,18:45,184
2008-05-02,18:45,19:00,171
2008-05-02,19:00,19:15,160
2008-05-02,19:15,19:30,169
2008-05-02,19:30,19:45,159
2008-05-02,19:45,20:00,126
2008-05-02,20:00,20:15,118
2008-05-02,20:15,20:30,106
2008-05-02,20:30,20:45,135
2008-05-02,20:45,21:00,108
2008-05-02,21:00,21:15,82
2008-05-02,21:15,21:30,81
2008-05-02,21:30,21:45,111
2008-05-02,21:45,22:00,95
2008-05-02,22:00,22:15,74
2008-05-02,22:15,22:30,75
2008-05-02,22:30,22:45,67
2008-05-02,22:45,23:00,71
2008-05-02,23:00,23:15,64
2008-05-02,23:15,23:30,71
2008-05-02,23:30,23:45,68
2008-05-02,23:45,00:00,60
2008-05-03,00:00,00:15,46
2008-05-03,00:15,00:30,46
2008-05-03,00:30,00:45,50
2008-05-03,00:45,01:00,51
2008-05-03,01:00,01:15,45
2008-05-03,01:15,01:30,47
2008-05-03,01:30,01:45,48
2008-05-03,01:45,02:00,51
2008-05-03,02:00,02:15,49
2008-05-03,02:15,02:30,48
2008-05-03,02:30,02:45,52
2008-05-03,02:45,03:00,47
2008-05-03,03:00,03:15,47
2008-05-03,03:15,03:30,51
2008-05-03,03:30,03:45,61
2008-05-03,03:45,04:00,49
2008-05-03,04:00,04:15,50
2008-05-03,04:15,04:30,51
2008-05-03,04:30,04:45,50
2008-05-03,04:45,05:00,49
2008-05-03,05:00,05:15,46
2008-05-03,05:15,05:30,48
2008-05-03,05:30,05:45,58
2008-05-03,05:45,06:00,63
2008-05-03,06:00,06:15,63
2008-05-03,06:15,06:30,63
2008-05-03,06:30,06:45,68
2008-05-03,06:45,07:00,71
2008-05-03,07:00,07:15,69
2008-05-03,07:15,07:30,68
2008-05-03,07:30,07:45,68
2008-05-03,07:45,08:00,71
2008-05-03,08:00,08:15,70
2008-05-03,08:15,08:30,69
2008-05-03,08:30,08:45,69
2008-05-03,08:45,09:00,67
2008-05-03,09:00,09:15,67
2008-05-03,09:15,09:30,67
2008-05-03,09:30,09:45,68
2008-05-03,09:45,10:00,65
2008-05-03,10:00,10:15,65
2008-05-03,10:15,10:30,68
2008-05-03,10:30,10:45,69
2008-05-03,10:45,11:00,73
2008-05-03,11:00,11:15,76
2008-05-03,11:15,11:30,78
2008-05-03,11:30,11:45,78
2008-05-03,11:45,12:00,80
2008-05-03,12:00,12:15,82
2008-05-03,12:15,12:30,83
2008-05-03,12:30,12:45,84
2008-05-03,12:45,13:00,82
2008-05-03,13:00,13:15,83
2008-05-03,13:15,13:30,85
2008-05-03,13:30,13:45,88
2008-05-03,13:45,14:00,87
2008-05-03,14:00,14:15,89
2008-05-03,14:15,14:30,92
2008-05-03,14:30,14:45,90
2008-05-03,14:45,15:00,93
2008-05-03,15:00,15:15,95
2008-05-03,15:15,15:30,98
2008-05-03,15:30,15:45,100
2008-05-03,15:45,16:00,102
2008-05-03,16:00,16:15,105
2008-05-03,16:15,16:30,108
2008-05-03,16:30,16:45,113
2008-05-03,16:45,17:00,114
