date,time_from,time_to,production
2010-02-01,00:00,00:15,25154
2010-02-01,00:15,00:30,25100
2010-02-01,00:30,00:45,25060
2010-02-01,00:45,01:00,25000
2010-02-01,01:00,01:15,24785
2010-02-01,01:15,01:30,24739
2010-02-01,01:30,01:45,24718
2010-02-01,01:45,02:00,24670
2010-02-01,02:00,02:15,24378
2010-02-01,02:15,02:30,24367
2010-02-01,02:30,02:45,24353
2010-02-01,02:45,03:00,24347
2010-02-01,03:00,03:15,24356
2010-02-01,03:15,03:30,24418
2010-02-01,03:30,03:45,24484
2010-02-01,03:45,04:00,24509
2010-02-01,04:00,04:15,24604
2010-02-01,04:15,04:30,24622
2010-02-01,04:30,04:45,24646
2010-02-01,04:45,05:00,24683
2010-02-01,05:00,05:15,26433
2010-02-01,05:15,05:30,26530
2010-02-01,05:30,05:45,26705
2010-02-01,05:45,06:00,26854
2010-02-01,06:00,06:15,29975
2010-02-01,06:15,06:30,30482
2010-02-01,06:30,06:45,30860
2010-02-01,06:45,07:00,31285
2010-02-01,07:00,07:15,34285
2010-02-01,07:15,07:30,34469
2010-02-01,07:30,07:45,34567
2010-02-01,07:45,08:00,34720
2010-02-01,08:00,08:15,35100
2010-02-01,08:15,08:30,35165
2010-02-01,08:30,08:45,35190
2010-02-01,08:45,09:00,35241
2010-02-01,09:00,09:15,35513
2010-02-01,09:15,09:30,35628
2010-02-01,09:30,09:45,35738
2010-02-01,09:45,10:00,35845
2010-02-01,10:00,10:15,36020
2010-02-01,10:15,10:30,36098
2010-02-01,10:30,10:45,36201
2010-02-01,10:45,11:00,36296
2010-02-01,11:00,11:15,36330
2010-02-01,11:15,11:30,36471
2010-02-01,11:30,11:45,36556
2010-02-01,11:45,12:00,36582
2010-02-01,12:00,12:15,36541
2010-02-01,12:15,12:30,36589
2010-02-01,12:30,12:45,36639
2010-02-01,12:45,13:00,36594
2010-02-01,13:00,13:15,36564
2010-02-01,13:15,13:30,36510
2010-02-01,13:30,13:45,36457
2010-02-01,13:45,14:00,36357
2010-02-01,14:00,14:15,36163
2010-02-01,14:15,14:30,36119
2010-02-01,14:30,14:45,36040
2010-02-01,14:45,15:00,35971
2010-02-01,15:00,15:15,35863
2010-02-01,15:15,15:30,35762
2010-02-01,15:30,15:45,35647
2010-02-01,15:45,16:00,35563
2010-02-01,16:00,16:15,35599
2010-02-01,16:15,16:30,35528
2010-02-01,16:30,16:45,35495
2010-02-01,16:45,17:00,35582
2010-02-01,17:00,17:15,35865
2010-02-01,17:15,17:30,36011
2010-02-01,17:30,17:45,36087
2010-02-01,17:45,18:00,36161
2010-02-01,18:00,18:15,35962
2010-02-01,18:15,18:30,35976
2010-02-01,18:30,18:45,35959
2010-02-01,18:45,19:00,35906
2010-02-01,19:00,19:15,36196
2010-02-01,19:15,19:30,36054
2010-02-01,19:30,19:45,35947
2010-02-01,19:45,20:00,35870
2010-02-01,20:00,20:15,34494
2010-02-01,20:15,20:30,34297
2010-02-01,20:30,20:45,34106
2010-02-01,20:45,21:00,33924
2010-02-01,21:00,21:15,31376
2010-02-01,21:15,21:30,31294
2010-02-01,21:30,21:45,31237
2010-02-01,21:45,22:00,31246
2010-02-01,22:00,22:15,30993
2010-02-01,22:15,22:30,30918
2010-02-01,22:30,22:45,30884
2010-02-01,22:45,23:00,30545
2010-02-01,23:00,23:15,30167
2010-02-01,23:15,23:30,29899
2010-02-01,23:30,23:45,29534
2010-02-01,23:45,00:00,29351
2010-02-02,00:00,00:15,27413
2010-02-02,00:15,00:30,27253
2010-02-02,00:30,00:45,27056
2010-02-02,00:45,01:00,26927
2010-02-02,01:00,01:15,26207
2010-02-02,01:15,01:30,26178
2010-02-02,01:30,01:45,26145
2010-02-02,01:45,02:00,26133
