date,time_from,time_to,forecast,actual_feedin
2011-02-01,00:00,00:15,0,0
2011-02-01,00:15,00:30,0,0
2011-02-01,00:30,00:45,0,0
2011-02-01,00:45,01:00,0,0
2011-02-01,01:00,01:15,0,0
2011-02-01,01:15,01:30,0,0
2011-02-01,01:30,01:45,0,0
2011-02-01,01:45,02:00,0,0
2011-02-01,02:00,02:15,0,0
2011-02-01,02:15,02:30,0,0
2011-02-01,02:30,02:45,0,0
2011-02-01,02:45,03:00,0,0
2011-02-01,03:00,03:15,0,0
2011-02-01,03:15,03:30,0,0
2011-02-01,03:30,03:45,0,0
2011-02-01,03:45,04:00,0,0
2011-02-01,04:00,04:15,0,0
2011-02-01,04:15,04:30,0,0
2011-02-01,04:30,04:45,0,0
2011-02-01,04:45,05:00,0,0
2011-02-01,05:00,05:15,0,0
2011-02-01,05:15,05:30,0,0
2011-02-01,05:30,05:45,0,0
2011-02-01,05:45,06:00,0,0
2011-02-01,06:00,06:15,0,0
2011-02-01,06:15,06:30,0,0
2011-02-01,06:30,06:45,0,0
2011-02-01,06:45,07:00,0,0
2011-02-01,07:00,07:15,0,0
2011-02-01,07:15,07:30,0,0
2011-02-01,07:30,07:45,0,0
2011-02-01,07:45,08:00,0,0
2011-02-01,08:00,08:15,0,0
2011-02-01,08:15,08:30,0,3
2011-02-01,08:30,08:45,0,11
2011-02-01,08:45,09:00,138,22
2011-02-01,09:00,09:15,277,36
2011-02-01,09:15,09:30,435,57
2011-02-01,09:30,09:45,593,79
2011-02-01,09:45,10:00,743,100
2011-02-01,10:00,10:15,893,132
2011-02-01,10:15,10:30,1012,172
2011-02-01,10:30,10:45,1130,206
2011-02-01,10:45,11:00,1216,303
2011-02-01,11:00,11:15,1301,313
2011-02-01,11:15,11:30,1357,356
2011-02-01,11:30,11:45,1414,317
2011-02-01,11:45,12:00,1445,366
2011-02-01,12:00,12:15,1477,388
2011-02-01,12:15,12:30,1487,389
2011-02-01,12:30,12:45,1497,408
2011-02-01,12:45,13:00,1491,434
2011-02-01,13:00,13:15,1484,376
2011-02-01,13:15,13:30,1465,419
2011-02-01,13:30,13:45,1445,394
2011-02-01,13:45,14:00,1417,357
2011-02-01,14:00,14:15,1389,357
2011-02-01,14:15,14:30,1355,337
2011-02-01,14:30,14:45,1322,280
2011-02-01,14:45,15:00,1287,284
2011-02-01,15:00,15:15,1251,239
2011-02-01,15:15,15:30,1212,184
2011-02-01,15:30,15:45,1172,140
2011-02-01,15:45,16:00,1123,133
2011-02-01,16:00,16:15,1075,98
2011-02-01,16:15,16:30,1016,39
2011-02-01,16:30,16:45,957,20
2011-02-01,16:45,17:00,890,7
2011-02-01,17:00,17:15,822,3
2011-02-01,17:15,17:30,411,0
2011-02-01,17:30,17:45,0,0
2011-02-01,17:45,18:00,0,0
2011-02-01,18:00,18:15,0,0
2011-02-01,18:15,18:30,0,0
2011-02-01,18:30,18:45,0,0
2011-02-01,18:45,19:00,0,0
2011-02-01,19:00,19:15,0,0
2011-02-01,19:15,19:30,0,0
2011-02-01,19:30,19:45,0,0
2011-02-01,19:45,20:00,0,0
2011-02-01,20:00,20:15,0,0
2011-02-01,20:15,20:30,0,0
2011-02-01,20:30,20:45,0,0
2011-02-01,20:45,21:00,0,0
2011-02-01,21:00,21:15,0,0
2011-02-01,21:15,21:30,0,0
2011-02-01,21:30,21:45,0,0
2011-02-01,21:45,22:00,0,0
2011-02-01,22:00,22:15,0,0
2011-02-01,22:15,22:30,0,0
2011-02-01,22:30,22:45,0,0
2011-02-01,22:45,23:00,0,0
2011-02-01,23:00,23:15,0,0
2011-02-01,23:15,23:30,0,0
2011-02-01,23:30,23:45,0,0
2011-02-01,23:45,00:00,0,0
2011-02-02,00:00,00:15,0,0
2011-02-02,00:15,00:30,0,0
2011-02-02,00:30,00:45,0,0
2011-02-02,00:45,01:00,0,0
2011-02-02,01:00,01:15,0,0
2011-02-02,01:15,01:30,0,0
2011-02-02,01:30,01:45,0,0
2011-02-02,01:45,02:00,0,0
2011-02-02,02:00,02:15,0,0
2011-02-02,02:15,02:30,0,0
2011-02-02,02:30,02:45,0,0
2011-02-02,02:45,03:00,0,0
2011-02-02,03:00,03:15,0,0
2011-02-02,03:15,03:30,0,0
2011-02-02,03:30,03:45,0,0
2011-02-02,03:45,04:00,0,0
2011-02-02,04:00,04:15,0,0
2011-02-02,04:15,04:30,0,0
2011-02-02,04:30,04:45,0,0
2011-02-02,04:45,05:00,0,0
2011-02-02,05:00,05:15,0,0
2011-02-02,05:15,05:30,0,0
2011-02-02,05:30,05:45,0,0
2011-02-02,05:45,06:00,0,0
2011-02-02,06:00,06:15,0,0
2011-02-02,06:15,06:30,0,0
2011-02-02,06:30,06:45,0,0
2011-02-02,06:45,07:00,0,0
2011-02-02,07:00,07:15,0,0
2011-02-02,07:15,07:30,0,0
2011-02-02,07:30,07:45,0,0
2011-02-02,07:45,08:00,0,0
2011-02-02,08:00,08:15,0,1
2011-02-02,08:15,08:30,0,5
2011-02-02,08:30,08:45,0,8
2011-02-02,08:45,09:00,83,21
2011-02-02,09:00,09:15,166,32
2011-02-02,09:15,09:30,263,59
2011-02-02,09:30,09:45,360,120
2011-02-02,09:45,10:00,457,133
2011-02-02,10:00,10:15,553,187
2011-02-02,10:15,10:30,638,211
2011-02-02,10:30,10:45,721,217
2011-02-02,10:45,11:00,791,295
2011-02-02,11:00,11:15,860,327
2011-02-02,11:15,11:30,915,293
2011-02-02,11:30,11:45,970,248
2011-02-02,11:45,12:00,1012,325
2011-02-02,12:00,12:15,1054,318
2011-02-02,12:15,12:30,1083,346
2011-02-02,12:30,12:45,1111,358
2011-02-02,12:45,13:00,1128,380
2011-02-02,13:00,13:15,1144,373
2011-02-02,13:15,13:30,1149,416
2011-02-02,13:30,13:45,1154,389
2011-02-02,13:45,14:00,1147,436
2011-02-02,14:00,14:15,1140,337
2011-02-02,14:15,14:30,1123,387
2011-02-02,14:30,14:45,1106,378
2011-02-02,14:45,15:00,1079,399
2011-02-02,15:00,15:15,1052,310
2011-02-02,15:15,15:30,1016,274
2011-02-02,15:30,15:45,979,214
2011-02-02,15:45,16:00,934,160
2011-02-02,16:00,16:15,889,100
