date,time_from,time_to,production
2011-06-01,00:00,00:15,16815
2011-06-01,00:15,00:30,16653
2011-06-01,00:30,00:45,16536
2011-06-01,00:45,01:00,16454
2011-06-01,01:00,01:15,16898
2011-06-01,01:15,01:30,16854
2011-06-01,01:30,01:45,16781
2011-06-01,01:45,02:00,16732
2011-06-01,02:00,02:15,16506
2011-06-01,02:15,02:30,16497
2011-06-01,02:30,02:45,16498
2011-06-01,02:45,03:00,16569
2011-06-01,03:00,03:15,16423
2011-06-01,03:15,03:30,16450
2011-06-01,03:30,03:45,16493
2011-06-01,03:45,04:00,16495
2011-06-01,04:00,04:15,16549
2011-06-01,04:15,04:30,16598
2011-06-01,04:30,04:45,16758
2011-06-01,04:45,05:00,16903
2011-06-01,05:00,05:15,17003
2011-06-01,05:15,05:30,17123
2011-06-01,05:30,05:45,17285
2011-06-01,05:45,06:00,17675
2011-06-01,06:00,06:15,19145
2011-06-01,06:15,06:30,19616
2011-06-01,06:30,06:45,19932
2011-06-01,06:45,07:00,20352
2011-06-01,07:00,07:15,21954
2011-06-01,07:15,07:30,22237
2011-06-01,07:30,07:45,22479
2011-06-01,07:45,08:00,22751
2011-06-01,08:00,08:15,23271
2011-06-01,08:15,08:30,23494
2011-06-01,08:30,08:45,23662
2011-06-01,08:45,09:00,23830
2011-06-01,09:00,09:15,23931
2011-06-01,09:15,09:30,24079
2011-06-01,09:30,09:45,24196
2011-06-01,09:45,10:00,24348
2011-06-01,10:00,10:15,24274
2011-06-01,10:15,10:30,24408
2011-06-01,10:30,10:45,24549
2011-06-01,10:45,11:00,24707
2011-06-01,11:00,11:15,24560
2011-06-01,11:15,11:30,24727
2011-06-01,11:30,11:45,24889
2011-06-01,11:45,12:00,24944
2011-06-01,12:00,12:15,24991
2011-06-01,12:15,12:30,24993
2011-06-01,12:30,12:45,24991
2011-06-01,12:45,13:00,25031
2011-06-01,13:00,13:15,25106
2011-06-01,13:15,13:30,25081
2011-06-01,13:30,13:45,24943
2011-06-01,13:45,14:00,24801
2011-06-01,14:00,14:15,25072
2011-06-01,14:15,14:30,25047
2011-06-01,14:30,14:45,24961
2011-06-01,14:45,15:00,24894
2011-06-01,15:00,15:15,24809
2011-06-01,15:15,15:30,24674
2011-06-01,15:30,15:45,24499
2011-06-01,15:45,16:00,24338
2011-06-01,16:00,16:15,24395
2011-06-01,16:15,16:30,24272
2011-06-01,16:30,16:45,24165
2011-06-01,16:45,17:00,24082
2011-06-01,17:00,17:15,24017
2011-06-01,17:15,17:30,23962
2011-06-01,17:30,17:45,23903
2011-06-01,17:45,18:00,23837
2011-06-01,18:00,18:15,23813
2011-06-01,18:15,18:30,23717
2011-06-01,18:30,18:45,23587
2011-06-01,18:45,19:00,23474
2011-06-01,19:00,19:15,23565
2011-06-01,19:15,19:30,23406
2011-06-01,19:30,19:45,23283
2011-06-01,19:45,20:00,23154
2011-06-01,20:00,20:15,23493
2011-06-01,20:15,20:30,23341
2011-06-01,20:30,20:45,23189
2011-06-01,20:45,21:00,23026
2011-06-01,21:00,21:15,22877
2011-06-01,21:15,21:30,22830
2011-06-01,21:30,21:45,22746
2011-06-01,21:45,22:00,22610
2011-06-01,22:00,22:15,22680
2011-06-01,22:15,22:30,22523
2011-06-01,22:30,22:45,22272
2011-06-01,22:45,23:00,21932
2011-06-01,23:00,23:15,20742
2011-06-01,23:15,23:30,20263
2011-06-01,23:30,23:45,20052
2011-06-01,23:45,00:00,19840
2011-06-02,00:00,00:15,15880
2011-06-02,00:15,00:30,15729
2011-06-02,00:30,00:45,15570
2011-06-02,00:45,01:00,15446
2011-06-02,01:00,01:15,15516
2011-06-02,01:15,01:30,15446
2011-06-02,01:30,01:45,15330
2011-06-02,01:45,02:00,15273
2011-06-02,02:00,02:15,15232
2011-06-02,02:15,02:30,15229
2011-06-02,02:30,02:45,15261
2011-06-02,02:45,03:00,15285
2011-06-02,03:00,03:15,15221
2011-06-02,03:15,03:30,15211
2011-06-02,03:30,03:45,15196
2011-06-02,03:45,04:00,15177
2011-06-02,04:00,04:15,15056
2011-06-02,04:15,04:30,15050
2011-06-02,04:30,04:45,15110
2011-06-02,04:45,05:00,15083
2011-06-02,05:00,05:15,15183
2011-06-02,05:15,05:30,15067
2011-06-02,05:30,05:45,14948
2011-06-02,05:45,06:00,14884
2011-06-02,06:00,06:15,15084
2011-06-02,06:15,06:30,15105
2011-06-02,06:30,06:45,15180
2011-06-02,06:45,07:00,15351
2011-06-02,07:00,07:15,15333
2011-06-02,07:15,07:30,15574
2011-06-02,07:30,07:45,15877
2011-06-02,07:45,08:00,16231
2011-06-02,08:00,08:15,16189
2011-06-02,08:15,08:30,16533
2011-06-02,08:30,08:45,16833
2011-06-02,08:45,09:00,17109
2011-06-02,09:00,09:15,17392
2011-06-02,09:15,09:30,17666
2011-06-02,09:30,09:45,17910
2011-06-02,09:45,10:00,18169
2011-06-02,10:00,10:15,18228
2011-06-02,10:15,10:30,18448
2011-06-02,10:30,10:45,18632
2011-06-02,10:45,11:00,18851
2011-06-02,11:00,11:15,18638
2011-06-02,11:15,11:30,18901
2011-06-02,11:30,11:45,19090
2011-06-02,11:45,12:00,19158
2011-06-02,12:00,12:15,19305
2011-06-02,12:15,12:30,19304
2011-06-02,12:30,12:45,19225
2011-06-02,12:45,13:00,19143
2011-06-02,13:00,13:15,19176
2011-06-02,13:15,13:30,19055
2011-06-02,13:30,13:45,18932
2011-06-02,13:45,14:00,18800
2011-06-02,14:00,14:15,18812
2011-06-02,14:15,14:30,18727
2011-06-02,14:30,14:45,18617
2011-06-02,14:45,15:00,18526
2011-06-02,15:00,15:15,18738
2011-06-02,15:15,15:30,18609
2011-06-02,15:30,15:45,18457
2011-06-02,15:45,16:00,18322
2011-06-02,16:00,16:15,18484
2011-06-02,16:15,16:30,18352
2011-06-02,16:30,16:45,18240
2011-06-02,16:45,17:00,18137
2011-06-02,17:00,17:15,17828
2011-06-02,17:15,17:30,17756
2011-06-02,17:30,17:45,17706
2011-06-02,17:45,18:00,17663
2011-06-02,18:00,18:15,17664
2011-06-02,18:15,18:30,17545
2011-06-02,18:30,18:45,17411
2011-06-02,18:45,19:00,17283
2011-06-02,19:00,19:15,17414
2011-06-02,19:15,19:30,17237
2011-06-02,19:30,19:45,17106
2011-06-02,19:45,20:00,16961
2011-06-02,20:00,20:15,17216
2011-06-02,20:15,20:30,17089
2011-06-02,20:30,20:45,16981
2011-06-02,20:45,21:00,16904
2011-06-02,21:00,21:15,16763
2011-06-02,21:15,21:30,16772
2011-06-02,21:30,21:45,16755
2011-06-02,21:45,22:00,16736
2011-06-02,22:00,22:15,16895
2011-06-02,22:15,22:30,16819
2011-06-02,22:30,22:45,16659
2011-06-02,22:45,23:00,16448
2011-06-02,23:00,23:15,16854
2011-06-02,23:15,23:30,16661
2011-06-02,23:30,23:45,16459
2011-06-02,23:45,00:00,16326
2011-06-03,00:00,00:15,16641
2011-06-03,00:15,00:30,16502
2011-06-03,00:30,00:45,16374
2011-06-03,00:45,01:00,16283
2011-06-03,01:00,01:15,16156
2011-06-03,01:15,01:30,16087
2011-06-03,01:30,01:45,16027
2011-06-03,01:45,02:00,16107
2011-06-03,02:00,02:15,16090
2011-06-03,02:15,02:30,16075
2011-06-03,02:30,02:45,16052
2011-06-03,02:45,03:00,16082
2011-06-03,03:00,03:15,16224
2011-06-03,03:15,03:30,16226
2011-06-03,03:30,03:45,16237
2011-06-03,03:45,04:00,16250
2011-06-03,04:00,04:15,16242
2011-06-03,04:15,04:30,16270
2011-06-03,04:30,04:45,16389
2011-06-03,04:45,05:00,16458
2011-06-03,05:00,05:15,16970
2011-06-03,05:15,05:30,17044
2011-06-03,05:30,05:45,17188
2011-06-03,05:45,06:00,17527
2011-06-03,06:00,06:15,17883
2011-06-03,06:15,06:30,18230
2011-06-03,06:30,06:45,18630
2011-06-03,06:45,07:00,19074
2011-06-03,07:00,07:15,19580
2011-06-03,07:15,07:30,19927
2011-06-03,07:30,07:45,20224
2011-06-03,07:45,08:00,20583
2011-06-03,08:00,08:15,21110
2011-06-03,08:15,08:30,21411
2011-06-03,08:30,08:45,21691
2011-06-03,08:45,09:00,21930
2011-06-03,09:00,09:15,21826
2011-06-03,09:15,09:30,22112
2011-06-03,09:30,09:45,22328
2011-06-03,09:45,10:00,22504
2011-06-03,10:00,10:15,22469
2011-06-03,10:15,10:30,22623
2011-06-03,10:30,10:45,22771
2011-06-03,10:45,11:00,22951
2011-06-03,11:00,11:15,22888
2011-06-03,11:15,11:30,23089
2011-06-03,11:30,11:45,23269
2011-06-03,11:45,12:00,23349
2011-06-03,12:00,12:15,23476
2011-06-03,12:15,12:30,23464
2011-06-03,12:30,12:45,23379
2011-06-03,12:45,13:00,23309
2011-06-03,13:00,13:15,23753
2011-06-03,13:15,13:30,23629
2011-06-03,13:30,13:45,23464
2011-06-03,13:45,14:00,23288
2011-06-03,14:00,14:15,23339
2011-06-03,14:15,14:30,23252
2011-06-03,14:30,14:45,23072
2011-06-03,14:45,15:00,22933
2011-06-03,15:00,15:15,22869
2011-06-03,15:15,15:30,22705
2011-06-03,15:30,15:45,22503
2011-06-03,15:45,16:00,22288
2011-06-03,16:00,16:15,22427
2011-06-03,16:15,16:30,22285
2011-06-03,16:30,16:45,22137
2011-06-03,16:45,17:00,22027
2011-06-03,17:00,17:15,21876
2011-06-03,17:15,17:30,21776
2011-06-03,17:30,17:45,21659
2011-06-03,17:45,18:00,21551
2011-06-03,18:00,18:15,21568
2011-06-03,18:15,18:30,21433
2011-06-03,18:30,18:45,21307
