date,time_from,time_to,feedin
2005-07-01,00:00,00:15,19801
2005-07-01,00:15,00:30,19707
2005-07-01,00:30,00:45,19574
2005-07-01,00:45,01:00,19468
2005-07-01,01:00,01:15,19503
2005-07-01,01:15,01:30,19691
2005-07-01,01:30,01:45,19942
2005-07-01,01:45,02:00,20027
2005-07-01,02:00,02:15,20432
2005-07-01,02:15,02:30,20286
2005-07-01,02:30,02:45,20073
2005-07-01,02:45,03:00,20058
2005-07-01,03:00,03:15,19958
2005-07-01,03:15,03:30,19942
2005-07-01,03:30,03:45,20069
2005-07-01,03:45,04:00,20059
2005-07-01,04:00,04:15,20231
2005-07-01,04:15,04:30,20222
2005-07-01,04:30,04:45,20225
2005-07-01,04:45,05:00,20499
2005-07-01,05:00,05:15,20553
2005-07-01,05:15,05:30,20411
2005-07-01,05:30,05:45,20641
2005-07-01,05:45,06:00,20965
2005-07-01,06:00,06:15,21349
2005-07-01,06:15,06:30,21913
2005-07-01,06:30,06:45,22440
2005-07-01,06:45,07:00,23058
2005-07-01,07:00,07:15,23454
2005-07-01,07:15,07:30,23713
2005-07-01,07:30,07:45,24048
2005-07-01,07:45,08:00,24396
2005-07-01,08:00,08:15,24828
2005-07-01,08:15,08:30,24799
2005-07-01,08:30,08:45,24973
2005-07-01,08:45,09:00,24889
2005-07-01,09:00,09:15,24763
2005-07-01,09:15,09:30,25087
2005-07-01,09:30,09:45,24996
2005-07-01,09:45,10:00,25273
2005-07-01,10:00,10:15,25107
2005-07-01,10:15,10:30,25263
2005-07-01,10:30,10:45,24891
2005-07-01,10:45,11:00,25157
2005-07-01,11:00,11:15,25311
2005-07-01,11:15,11:30,25497
2005-07-01,11:30,11:45,25445
2005-07-01,11:45,12:00,25236
2005-07-01,12:00,12:15,25178
2005-07-01,12:15,12:30,25361
2005-07-01,12:30,12:45,25156
2005-07-01,12:45,13:00,25009
2005-07-01,13:00,13:15,25092
2005-07-01,13:15,13:30,25016
2005-07-01,13:30,13:45,24871
2005-07-01,13:45,14:00,24640
2005-07-01,14:00,14:15,24434
2005-07-01,14:15,14:30,24324
2005-07-01,14:30,14:45,24333
2005-07-01,14:45,15:00,24255
2005-07-01,15:00,15:15,24125
2005-07-01,15:15,15:30,23853
2005-07-01,15:30,15:45,23826
2005-07-01,15:45,16:00,23788
2005-07-01,16:00,16:15,23817
2005-07-01,16:15,16:30,23971
2005-07-01,16:30,16:45,23844
2005-07-01,16:45,17:00,23758
2005-07-01,17:00,17:15,23732
2005-07-01,17:15,17:30,23710
2005-07-01,17:30,17:45,23769
2005-07-01,17:45,18:00,23729
2005-07-01,18:00,18:15,23328
2005-07-01,18:15,18:30,23114
2005-07-01,18:30,18:45,23192
2005-07-01,18:45,19:00,23096
2005-07-01,19:00,19:15,23108
2005-07-01,19:15,19:30,23017
2005-07-01,19:30,19:45,22721
2005-07-01,19:45,20:00,22620
2005-07-01,20:00,20:15,22440
2005-07-01,20:15,20:30,22162
2005-07-01,20:30,20:45,22268
2005-07-01,20:45,21:00,22060
2005-07-01,21:00,21:15,21986
2005-07-01,21:15,21:30,21858
2005-07-01,21:30,21:45,21757
2005-07-01,21:45,22:00,21611
2005-07-01,22:00,22:15,21819
2005-07-01,22:15,22:30,21667
2005-07-01,22:30,22:45,21209
2005-07-01,22:45,23:00,21201
2005-07-01,23:00,23:15,20901
2005-07-01,23:15,23:30,20769
2005-07-01,23:30,23:45,20480
2005-07-01,23:45,00:00,19772
2005-07-02,00:00,00:15,19894
2005-07-02,00:15,00:30,19578
2005-07-02,00:30,00:45,19539
2005-07-02,00:45,01:00,19196
2005-07-02,01:00,01:15,18825
2005-07-02,01:15,01:30,18773
2005-07-02,01:30,01:45,18843
2005-07-02,01:45,02:00,18837
2005-07-02,02:00,02:15,18634
2005-07-02,02:15,02:30,18608
2005-07-02,02:30,02:45,18761
2005-07-02,02:45,03:00,18451
2005-07-02,03:00,03:15,18617
2005-07-02,03:15,03:30,18680
2005-07-02,03:30,03:45,18825
2005-07-02,03:45,04:00,18645
2005-07-02,04:00,04:15,18522
2005-07-02,04:15,04:30,18494
2005-07-02,04:30,04:45,18464
2005-07-02,04:45,05:00,18551
2005-07-02,05:00,05:15,18473
2005-07-02,05:15,05:30,18453
2005-07-02,05:30,05:45,18270
2005-07-02,05:45,06:00,18474
2005-07-02,06:00,06:15,18609
2005-07-02,06:15,06:30,18452
2005-07-02,06:30,06:45,18415
2005-07-02,06:45,07:00,18841
2005-07-02,07:00,07:15,19314
2005-07-02,07:15,07:30,19622
2005-07-02,07:30,07:45,19805
2005-07-02,07:45,08:00,19852
2005-07-02,08:00,08:15,20245
2005-07-02,08:15,08:30,20697
2005-07-02,08:30,08:45,20771
2005-07-02,08:45,09:00,21272
2005-07-02,09:00,09:15,21480
2005-07-02,09:15,09:30,21710
2005-07-02,09:30,09:45,21826
2005-07-02,09:45,10:00,22011
2005-07-02,10:00,10:15,22016
2005-07-02,10:15,10:30,22107
2005-07-02,10:30,10:45,22239
2005-07-02,10:45,11:00,22369
2005-07-02,11:00,11:15,22443
2005-07-02,11:15,11:30,22594
2005-07-02,11:30,11:45,22718
2005-07-02,11:45,12:00,22528
2005-07-02,12:00,12:15,22460
2005-07-02,12:15,12:30,22404
2005-07-02,12:30,12:45,22284
2005-07-02,12:45,13:00,22089
2005-07-02,13:00,13:15,21877
2005-07-02,13:15,13:30,21653
2005-07-02,13:30,13:45,21550
2005-07-02,13:45,14:00,21440
2005-07-02,14:00,14:15,21168
2005-07-02,14:15,14:30,21045
2005-07-02,14:30,14:45,20840
2005-07-02,14:45,15:00,20631
2005-07-02,15:00,15:15,20820
2005-07-02,15:15,15:30,20840
2005-07-02,15:30,15:45,20778
2005-07-02,15:45,16:00,20833
2005-07-02,16:00,16:15,20825
2005-07-02,16:15,16:30,20873
2005-07-02,16:30,16:45,20898
2005-07-02,16:45,17:00,20946
2005-07-02,17:00,17:15,21078
2005-07-02,17:15,17:30,21093
2005-07-02,17:30,17:45,21057
2005-07-02,17:45,18:00,21139
2005-07-02,18:00,18:15,21126
2005-07-02,18:15,18:30,21026
2005-07-02,18:30,18:45,21227
2005-07-02,18:45,19:00,21053
2005-07-02,19:00,19:15,20969
2005-07-02,19:15,19:30,20937
2005-07-02,19:30,19:45,20751
2005-07-02,19:45,20:00,20748
2005-07-02,20:00,20:15,20583
2005-07-02,20:15,20:30,20510
2005-07-02,20:30,20:45,20417
2005-07-02,20:45,21:00,19999
2005-07-02,21:00,21:15,20063
2005-07-02,21:15,21:30,19885
2005-07-02,21:30,21:45,19887
2005-07-02,21:45,22:00,20042
2005-07-02,22:00,22:15,20355
2005-07-02,22:15,22:30,20177
2005-07-02,22:30,22:45,19966
2005-07-02,22:45,23:00,19763
2005-07-02,23:00,23:15,19782
2005-07-02,23:15,23:30,19537
2005-07-02,23:30,23:45,19496
2005-07-02,23:45,00:00,19297
2005-07-03,00:00,00:15,19081
2005-07-03,00:15,00:30,19093
2005-07-03,00:30,00:45,19163
2005-07-03,00:45,01:00,18960
2005-07-03,01:00,01:15,18626
2005-07-03,01:15,01:30,18501
2005-07-03,01:30,01:45,18634
2005-07-03,01:45,02:00,18545
2005-07-03,02:00,02:15,18112
2005-07-03,02:15,02:30,18147
2005-07-03,02:30,02:45,18270
2005-07-03,02:45,03:00,18355
2005-07-03,03:00,03:15,18074
2005-07-03,03:15,03:30,18099
2005-07-03,03:30,03:45,18094
2005-07-03,03:45,04:00,18075
2005-07-03,04:00,04:15,17958
2005-07-03,04:15,04:30,17934
2005-07-03,04:30,04:45,17942
2005-07-03,04:45,05:00,17919
2005-07-03,05:00,05:15,17825
2005-07-03,05:15,05:30,17565
2005-07-03,05:30,05:45,17431
2005-07-03,05:45,06:00,17279
2005-07-03,06:00,06:15,17060
2005-07-03,06:15,06:30,17118
2005-07-03,06:30,06:45,17093
2005-07-03,06:45,07:00,17177
2005-07-03,07:00,07:15,17174
2005-07-03,07:15,07:30,17567
2005-07-03,07:30,07:45,17898
2005-07-03,07:45,08:00,18110
2005-07-03,08:00,08:15,18417
2005-07-03,08:15,08:30,18724
2005-07-03,08:30,08:45,18837
2005-07-03,08:45,09:00,18909
2005-07-03,09:00,09:15,19276
2005-07-03,09:15,09:30,19301
2005-07-03,09:30,09:45,19499
2005-07-03,09:45,10:00,19568
2005-07-03,10:00,10:15,19580
2005-07-03,10:15,10:30,19796
2005-07-03,10:30,10:45,19782
2005-07-03,10:45,11:00,19939
2005-07-03,11:00,11:15,20124
2005-07-03,11:15,11:30,20378
2005-07-03,11:30,11:45,20223
2005-07-03,11:45,12:00,20526
2005-07-03,12:00,12:15,20573
2005-07-03,12:15,12:30,20502
2005-07-03,12:30,12:45,20504
2005-07-03,12:45,13:00,20371
2005-07-03,13:00,13:15,20444
2005-07-03,13:15,13:30,20126
2005-07-03,13:30,13:45,20096
2005-07-03,13:45,14:00,19884
2005-07-03,14:00,14:15,19771
2005-07-03,14:15,14:30,19901
2005-07-03,14:30,14:45,19712
2005-07-03,14:45,15:00,19641
2005-07-03,15:00,15:15,19714
2005-07-03,15:15,15:30,19614
2005-07-03,15:30,15:45,19637
2005-07-03,15:45,16:00,19431
2005-07-03,16:00,16:15,19304
2005-07-03,16:15,16:30,19199
2005-07-03,16:30,16:45,19270
2005-07-03,16:45,17:00,19319
2005-07-03,17:00,17:15,19377
2005-07-03,17:15,17:30,19178
2005-07-03,17:30,17:45,19309
2005-07-03,17:45,18:00,19403
2005-07-03,18:00,18:15,19508
2005-07-03,18:15,18:30,19715
2005-07-03,18:30,18:45,19749
2005-07-03,18:45,19:00,19763
2005-07-03,19:00,19:15,19850
2005-07-03,19:15,19:30,20022
2005-07-03,19:30,19:45,19838
2005-07-03,19:45,20:00,19782
2005-07-03,20:00,20:15,19826
2005-07-03,20:15,20:30,19622
