date,time_from,time_to,feedin
2016-10-01,00:00,00:15,553
2016-10-01,00:15,00:30,552
2016-10-01,00:30,00:45,551
2016-10-01,00:45,01:00,550
2016-10-01,01:00,01:15,548
2016-10-01,01:15,01:30,542
2016-10-01,01:30,01:45,536
2016-10-01,01:45,02:00,531
2016-10-01,02:00,02:15,527
2016-10-01,02:15,02:30,530
2016-10-01,02:30,02:45,537
2016-10-01,02:45,03:00,543
2016-10-01,03:00,03:15,543
2016-10-01,03:15,03:30,546
2016-10-01,03:30,03:45,549
2016-10-01,03:45,04:00,552
2016-10-01,04:00,04:15,555
2016-10-01,04:15,04:30,557
2016-10-01,04:30,04:45,561
2016-10-01,04:45,05:00,564
2016-10-01,05:00,05:15,565
2016-10-01,05:15,05:30,567
2016-10-01,05:30,05:45,571
2016-10-01,05:45,06:00,577
2016-10-01,06:00,06:15,583
2016-10-01,06:15,06:30,581
2016-10-01,06:30,06:45,581
2016-10-01,06:45,07:00,581
2016-10-01,07:00,07:15,579
2016-10-01,07:15,07:30,576
2016-10-01,07:30,07:45,571
2016-10-01,07:45,08:00,568
2016-10-01,08:00,08:15,564
2016-10-01,08:15,08:30,569
2016-10-01,08:30,08:45,573
2016-10-01,08:45,09:00,575
2016-10-01,09:00,09:15,574
2016-10-01,09:15,09:30,567
2016-10-01,09:30,09:45,561
2016-10-01,09:45,10:00,557
2016-10-01,10:00,10:15,555
2016-10-01,10:15,10:30,550
2016-10-01,10:30,10:45,546
2016-10-01,10:45,11:00,541
2016-10-01,11:00,11:15,532
2016-10-01,11:15,11:30,538
2016-10-01,11:30,11:45,543
2016-10-01,11:45,12:00,549
2016-10-01,12:00,12:15,554
2016-10-01,12:15,12:30,569
2016-10-01,12:30,12:45,581
2016-10-01,12:45,13:00,596
2016-10-01,13:00,13:15,612
2016-10-01,13:15,13:30,625
2016-10-01,13:30,13:45,639
2016-10-01,13:45,14:00,652
2016-10-01,14:00,14:15,664
2016-10-01,14:15,14:30,665
2016-10-01,14:30,14:45,667
2016-10-01,14:45,15:00,668
2016-10-01,15:00,15:15,678
2016-10-01,15:15,15:30,667
2016-10-01,15:30,15:45,658
2016-10-01,15:45,16:00,648
2016-10-01,16:00,16:15,639
2016-10-01,16:15,16:30,639
2016-10-01,16:30,16:45,641
2016-10-01,16:45,17:00,645
2016-10-01,17:00,17:15,648
2016-10-01,17:15,17:30,663
2016-10-01,17:30,17:45,677
2016-10-01,17:45,18:00,691
2016-10-01,18:00,18:15,705
2016-10-01,18:15,18:30,723
2016-10-01,18:30,18:45,743
2016-10-01,18:45,19:00,764
2016-10-01,19:00,19:15,783
2016-10-01,19:15,19:30,816
2016-10-01,19:30,19:45,847
2016-10-01,19:45,20:00,879
2016-10-01,20:00,20:15,909
2016-10-01,20:15,20:30,958
2016-10-01,20:30,20:45,1008
2016-10-01,20:45,21:00,1060
2016-10-01,21:00,21:15,1122
2016-10-01,21:15,21:30,1159
2016-10-01,21:30,21:45,1195
2016-10-01,21:45,22:00,1228
2016-10-01,22:00,22:15,1260
2016-10-01,22:15,22:30,1301
2016-10-01,22:30,22:45,1345
2016-10-01,22:45,23:00,1390
2016-10-01,23:00,23:15,1437
2016-10-01,23:15,23:30,1449
2016-10-01,23:30,23:45,1463
2016-10-01,23:45,00:00,1475
2016-10-02,00:00,00:15,1529
