date,time_from,time_to,demand
2008-01-01,00:00,00:15,18126
2008-01-01,00:15,00:30,17936
2008-01-01,00:30,00:45,17745
2008-01-01,00:45,01:00,17703
2008-01-01,01:00,01:15,17835
2008-01-01,01:15,01:30,17714
2008-01-01,01:30,01:45,17464
2008-01-01,01:45,02:00,17376
2008-01-01,02:00,02:15,17269
2008-01-01,02:15,02:30,17005
2008-01-01,02:30,02:45,16722
2008-01-01,02:45,03:00,16584
2008-01-01,03:00,03:15,16476
2008-01-01,03:15,03:30,16441
2008-01-01,03:30,03:45,16384
2008-01-01,03:45,04:00,16264
2008-01-01,04:00,04:15,16176
2008-01-01,04:15,04:30,16045
2008-01-01,04:30,04:45,16016
2008-01-01,04:45,05:00,15938
2008-01-01,05:00,05:15,15707
2008-01-01,05:15,05:30,15542
2008-01-01,05:30,05:45,15335
2008-01-01,05:45,06:00,15195
2008-01-01,06:00,06:15,14873
2008-01-01,06:15,06:30,14765
2008-01-01,06:30,06:45,14576
2008-01-01,06:45,07:00,14529
2008-01-01,07:00,07:15,14533
2008-01-01,07:15,07:30,14597
2008-01-01,07:30,07:45,14767
2008-01-01,07:45,08:00,14970
2008-01-01,08:00,08:15,15192
2008-01-01,08:15,08:30,15490
2008-01-01,08:30,08:45,15802
2008-01-01,08:45,09:00,16080
2008-01-01,09:00,09:15,16432
2008-01-01,09:15,09:30,16891
2008-01-01,09:30,09:45,17256
2008-01-01,09:45,10:00,17429
2008-01-01,10:00,10:15,17652
2008-01-01,10:15,10:30,17924
2008-01-01,10:30,10:45,18190
2008-01-01,10:45,11:00,18373
2008-01-01,11:00,11:15,18599
2008-01-01,11:15,11:30,18982
2008-01-01,11:30,11:45,19350
2008-01-01,11:45,12:00,19525
2008-01-01,12:00,12:15,19637
2008-01-01,12:15,12:30,19823
2008-01-01,12:30,12:45,19920
2008-01-01,12:45,13:00,19696
2008-01-01,13:00,13:15,19649
2008-01-01,13:15,13:30,19561
2008-01-01,13:30,13:45,19580
2008-01-01,13:45,14:00,19390
2008-01-01,14:00,14:15,19288
2008-01-01,14:15,14:30,19168
2008-01-01,14:30,14:45,19037
2008-01-01,14:45,15:00,18887
2008-01-01,15:00,15:15,18829
2008-01-01,15:15,15:30,18809
2008-01-01,15:30,15:45,18842
2008-01-01,15:45,16:00,18752
2008-01-01,16:00,16:15,18679
2008-01-01,16:15,16:30,18810
2008-01-01,16:30,16:45,19159
2008-01-01,16:45,17:00,19520
2008-01-01,17:00,17:15,19933
2008-01-01,17:15,17:30,20198
2008-01-01,17:30,17:45,20454
2008-01-01,17:45,18:00,20541
2008-01-01,18:00,18:15,20461
2008-01-01,18:15,18:30,20558
2008-01-01,18:30,18:45,20611
2008-01-01,18:45,19:00,20551
2008-01-01,19:00,19:15,20541
2008-01-01,19:15,19:30,20423
2008-01-01,19:30,19:45,20170
2008-01-01,19:45,20:00,19949
2008-01-01,20:00,20:15,20005
2008-01-01,20:15,20:30,19818
2008-01-01,20:30,20:45,19661
2008-01-01,20:45,21:00,19352
2008-01-01,21:00,21:15,19628
2008-01-01,21:15,21:30,19701
2008-01-01,21:30,21:45,19782
2008-01-01,21:45,22:00,19995
2008-01-01,22:00,22:15,20218
2008-01-01,22:15,22:30,20003
2008-01-01,22:30,22:45,19762
2008-01-01,22:45,23:00,19445
2008-01-01,23:00,23:15,19095
2008-01-01,23:15,23:30,18611
2008-01-01,23:30,23:45,18154
2008-01-01,23:45,00:00,17797
2008-01-02,00:00,00:15,17337
2008-01-02,00:15,00:30,17046
2008-01-02,00:30,00:45,16828
2008-01-02,00:45,01:00,16671
2008-01-02,01:00,01:15,16612
2008-01-02,01:15,01:30,16415
2008-01-02,01:30,01:45,16223
2008-01-02,01:45,02:00,16195
2008-01-02,02:00,02:15,16840
2008-01-02,02:15,02:30,17038
2008-01-02,02:30,02:45,17271
2008-01-02,02:45,03:00,17472
2008-01-02,03:00,03:15,17767
2008-01-02,03:15,03:30,18187
2008-01-02,03:30,03:45,18688
2008-01-02,03:45,04:00,19523
2008-01-02,04:00,04:15,20406
2008-01-02,04:15,04:30,20449
2008-01-02,04:30,04:45,20508
2008-01-02,04:45,05:00,20529
2008-01-02,05:00,05:15,20590
2008-01-02,05:15,05:30,20697
2008-01-02,05:30,05:45,21008
2008-01-02,05:45,06:00,21294
2008-01-02,06:00,06:15,21794
2008-01-02,06:15,06:30,22629
2008-01-02,06:30,06:45,23316
2008-01-02,06:45,07:00,23918
2008-01-02,07:00,07:15,24373
2008-01-02,07:15,07:30,24734
2008-01-02,07:30,07:45,25030
2008-01-02,07:45,08:00,25300
2008-01-02,08:00,08:15,25359
2008-01-02,08:15,08:30,25301
2008-01-02,08:30,08:45,25283
2008-01-02,08:45,09:00,25204
2008-01-02,09:00,09:15,25093
2008-01-02,09:15,09:30,25105
2008-01-02,09:30,09:45,25115
2008-01-02,09:45,10:00,25051
2008-01-02,10:00,10:15,25143
2008-01-02,10:15,10:30,25243
2008-01-02,10:30,10:45,25227
2008-01-02,10:45,11:00,25167
2008-01-02,11:00,11:15,25393
2008-01-02,11:15,11:30,25473
2008-01-02,11:30,11:45,25743
2008-01-02,11:45,12:00,25729
2008-01-02,12:00,12:15,25699
2008-01-02,12:15,12:30,25806
2008-01-02,12:30,12:45,25920
2008-01-02,12:45,13:00,25868
2008-01-02,13:00,13:15,25832
2008-01-02,13:15,13:30,25759
2008-01-02,13:30,13:45,26378
2008-01-02,13:45,14:00,26117
2008-01-02,14:00,14:15,26091
2008-01-02,14:15,14:30,25972
2008-01-02,14:30,14:45,26029
2008-01-02,14:45,15:00,25974
2008-01-02,15:00,15:15,26021
2008-01-02,15:15,15:30,25907
2008-01-02,15:30,15:45,25884
2008-01-02,15:45,16:00,25754
2008-01-02,16:00,16:15,25822
2008-01-02,16:15,16:30,25951
2008-01-02,16:30,16:45,26091
2008-01-02,16:45,17:00,26652
2008-01-02,17:00,17:15,27190
2008-01-02,17:15,17:30,27345
2008-01-02,17:30,17:45,27474
2008-01-02,17:45,18:00,27467
2008-01-02,18:00,18:15,27198
2008-01-02,18:15,18:30,27275
2008-01-02,18:30,18:45,27310
2008-01-02,18:45,19:00,27263
2008-01-02,19:00,19:15,27267
2008-01-02,19:15,19:30,27147
2008-01-02,19:30,19:45,27050
2008-01-02,19:45,20:00,26819
2008-01-02,20:00,20:15,26563
2008-01-02,20:15,20:30,26110
2008-01-02,20:30,20:45,25914
2008-01-02,20:45,21:00,25601
2008-01-02,21:00,21:15,25745
2008-01-02,21:15,21:30,25679
2008-01-02,21:30,21:45,25680
2008-01-02,21:45,22:00,25555
2008-01-02,22:00,22:15,25594
2008-01-02,22:15,22:30,25394
2008-01-02,22:30,22:45,24943
2008-01-02,22:45,23:00,24586
2008-01-02,23:00,23:15,24086
2008-01-02,23:15,23:30,23536
2008-01-02,23:30,23:45,22956
2008-01-02,23:45,00:00,22619
2008-01-03,00:00,00:15,21004
2008-01-03,00:15,00:30,20625
2008-01-03,00:30,00:45,20450
2008-01-03,00:45,01:00,20121
2008-01-03,01:00,01:15,20058
2008-01-03,01:15,01:30,19859
2008-01-03,01:30,01:45,19662
2008-01-03,01:45,02:00,19594
2008-01-03,02:00,02:15,19249
2008-01-03,02:15,02:30,19280
2008-01-03,02:30,02:45,19201
2008-01-03,02:45,03:00,19152
2008-01-03,03:00,03:15,18972
2008-01-03,03:15,03:30,18970
2008-01-03,03:30,03:45,18645
2008-01-03,03:45,04:00,18652
2008-01-03,04:00,04:15,18391
2008-01-03,04:15,04:30,18481
2008-01-03,04:30,04:45,18477
2008-01-03,04:45,05:00,18507
2008-01-03,05:00,05:15,18731
2008-01-03,05:15,05:30,18760
2008-01-03,05:30,05:45,19035
2008-01-03,05:45,06:00,19313
2008-01-03,06:00,06:15,19456
2008-01-03,06:15,06:30,19975
2008-01-03,06:30,06:45,20444
2008-01-03,06:45,07:00,20993
2008-01-03,07:00,07:15,21402
2008-01-03,07:15,07:30,21910
2008-01-03,07:30,07:45,22414
2008-01-03,07:45,08:00,22651
2008-01-03,08:00,08:15,23092
2008-01-03,08:15,08:30,23330
2008-01-03,08:30,08:45,23558
2008-01-03,08:45,09:00,23572
2008-01-03,09:00,09:15,23864
2008-01-03,09:15,09:30,24214
2008-01-03,09:30,09:45,24513
2008-01-03,09:45,10:00,24639
2008-01-03,10:00,10:15,24692
2008-01-03,10:15,10:30,24927
2008-01-03,10:30,10:45,25073
2008-01-03,10:45,11:00,25158
2008-01-03,11:00,11:15,25336
2008-01-03,11:15,11:30,25648
2008-01-03,11:30,11:45,25840
2008-01-03,11:45,12:00,25915
2008-01-03,12:00,12:15,26063
2008-01-03,12:15,12:30,26244
2008-01-03,12:30,12:45,26463
2008-01-03,12:45,13:00,26386
2008-01-03,13:00,13:15,26455
2008-01-03,13:15,13:30,26330
2008-01-03,13:30,13:45,26338
2008-01-03,13:45,14:00,26212
2008-01-03,14:00,14:15,26023
2008-01-03,14:15,14:30,25976
2008-01-03,14:30,14:45,26016
2008-01-03,14:45,15:00,25957
2008-01-03,15:00,15:15,25902
2008-01-03,15:15,15:30,25853
2008-01-03,15:30,15:45,25867
2008-01-03,15:45,16:00,24754
2008-01-03,16:00,16:15,24886
2008-01-03,16:15,16:30,25132
2008-01-03,16:30,16:45,25416
2008-01-03,16:45,17:00,26066
2008-01-03,17:00,17:15,26466
2008-01-03,17:15,17:30,26797
2008-01-03,17:30,17:45,26671
2008-01-03,17:45,18:00,26647
2008-01-03,18:00,18:15,26589
2008-01-03,18:15,18:30,26570
2008-01-03,18:30,18:45,26542
2008-01-03,18:45,19:00,26517
2008-01-03,19:00,19:15,26415
2008-01-03,19:15,19:30,26098
2008-01-03,19:30,19:45,25947
2008-01-03,19:45,20:00,25587
2008-01-03,20:00,20:15,25359
2008-01-03,20:15,20:30,24876
2008-01-03,20:30,20:45,24590
2008-01-03,20:45,21:00,24391
2008-01-03,21:00,21:15,24659
2008-01-03,21:15,21:30,24773
2008-01-03,21:30,21:45,25030
