date,time_from,time_to,demand
2008-06-01,00:00,00:15,0
2008-06-01,00:15,00:30,0
2008-06-01,00:30,00:45,0
2008-06-01,00:45,01:00,0
2008-06-01,01:00,01:15,0
2008-06-01,01:15,01:30,0
2008-06-01,01:30,01:45,0
2008-06-01,01:45,02:00,0
2008-06-01,02:00,02:15,0
2008-06-01,02:15,02:30,0
2008-06-01,02:30,02:45,0
2008-06-01,02:45,03:00,0
2008-06-01,03:00,03:15,0
2008-06-01,03:15,03:30,0
2008-06-01,03:30,03:45,0
2008-06-01,03:45,04:00,0
2008-06-01,04:00,04:15,0
2008-06-01,04:15,04:30,0
2008-06-01,04:30,04:45,0
2008-06-01,04:45,05:00,0
2008-06-01,05:00,05:15,0
2008-06-01,05:15,05:30,0
2008-06-01,05:30,05:45,0
2008-06-01,05:45,06:00,0
2008-06-01,06:00,06:15,0
2008-06-01,06:15,06:30,0
2008-06-01,06:30,06:45,0
2008-06-01,06:45,07:00,0
2008-06-01,07:00,07:15,0
2008-06-01,07:15,07:30,0
2008-06-01,07:30,07:45,0
2008-06-01,07:45,08:00,0
2008-06-01,08:00,08:15,0
2008-06-01,08:15,08:30,0
2008-06-01,08:30,08:45,0
2008-06-01,08:45,09:00,0
2008-06-01,09:00,09:15,0
2008-06-01,09:15,09:30,0
2008-06-01,09:30,09:45,0
2008-06-01,09:45,10:00,0
2008-06-01,10:00,10:15,0
2008-06-01,10:15,10:30,0
2008-06-01,10:30,10:45,0
2008-06-01,10:45,11:00,0
2008-06-01,11:00,11:15,0
2008-06-01,11:15,11:30,0
2008-06-01,11:30,11:45,0
2008-06-01,11:45,12:00,0
2008-06-01,12:00,12:15,0
2008-06-01,12:15,12:30,0
2008-06-01,12:30,12:45,0
2008-06-01,12:45,13:00,0
2008-06-01,13:00,13:15,0
2008-06-01,13:15,13:30,0
2008-06-01,13:30,13:45,0
2008-06-01,13:45,14:00,0
2008-06-01,14:00,14:15,0
2008-06-01,14:15,14:30,0
2008-06-01,14:30,14:45,0
2008-06-01,14:45,15:00,0
2008-06-01,15:00,15:15,0
2008-06-01,15:15,15:30,0
2008-06-01,15:30,15:45,0
2008-06-01,15:45,16:00,0
2008-06-01,16:00,16:15,0
2008-06-01,16:15,16:30,0
2008-06-01,16:30,16:45,0
2008-06-01,16:45,17:00,0
2008-06-01,17:00,17:15,0
2008-06-01,17:15,17:30,0
2008-06-01,17:30,17:45,0
2008-06-01,17:45,18:00,0
2008-06-01,18:00,18:15,0
2008-06-01,18:15,18:30,0
2008-06-01,18:30,18:45,0
2008-06-01,18:45,19:00,0
2008-06-01,19:00,19:15,0
2008-06-01,19:15,19:30,0
2008-06-01,19:30,19:45,0
2008-06-01,19:45,20:00,0
2008-06-01,20:00,20:15,0
2008-06-01,20:15,20:30,0
2008-06-01,20:30,20:45,0
2008-06-01,20:45,21:00,0
2008-06-01,21:00,21:15,0
2008-06-01,21:15,21:30,0
2008-06-01,21:30,21:45,0
2008-06-01,21:45,22:00,0
2008-06-01,22:00,22:15,0
2008-06-01,22:15,22:30,0
2008-06-01,22:30,22:45,0
2008-06-01,22:45,23:00,0
2008-06-01,23:00,23:15,0
2008-06-01,23:15,23:30,0
2008-06-01,23:30,23:45,0
2008-06-01,23:45,00:00,0
2008-06-02,00:00,00:15,17306
2008-06-02,00:15,00:30,17048
2008-06-02,00:30,00:45,16755
2008-06-02,00:45,01:00,16566
2008-06-02,01:00,01:15,16256
2008-06-02,01:15,01:30,16150
2008-06-02,01:30,01:45,16053
2008-06-02,01:45,02:00,16011
2008-06-02,02:00,02:15,16053
2008-06-02,02:15,02:30,15942
2008-06-02,02:30,02:45,15894
2008-06-02,02:45,03:00,15971
2008-06-02,03:00,03:15,15899
2008-06-02,03:15,03:30,15968
2008-06-02,03:30,03:45,15950
2008-06-02,03:45,04:00,16210
2008-06-02,04:00,04:15,16272
2008-06-02,04:15,04:30,16358
2008-06-02,04:30,04:45,16504
2008-06-02,04:45,05:00,16773
2008-06-02,05:00,05:15,17317
2008-06-02,05:15,05:30,17673
2008-06-02,05:30,05:45,18097
2008-06-02,05:45,06:00,18682
2008-06-02,06:00,06:15,20032
2008-06-02,06:15,06:30,21053
2008-06-02,06:30,06:45,22118
2008-06-02,06:45,07:00,22718
2008-06-02,07:00,07:15,23551
2008-06-02,07:15,07:30,24108
2008-06-02,07:30,07:45,24617
2008-06-02,07:45,08:00,24938
2008-06-02,08:00,08:15,25428
2008-06-02,08:15,08:30,25879
2008-06-02,08:30,08:45,26246
2008-06-02,08:45,09:00,26317
2008-06-02,09:00,09:15,26215
2008-06-02,09:15,09:30,26506
2008-06-02,09:30,09:45,26684
2008-06-02,09:45,10:00,26777
2008-06-02,10:00,10:15,26690
2008-06-02,10:15,10:30,26774
2008-06-02,10:30,10:45,26861
2008-06-02,10:45,11:00,26991
2008-06-02,11:00,11:15,26934
2008-06-02,11:15,11:30,27111
2008-06-02,11:30,11:45,27364
2008-06-02,11:45,12:00,27291
2008-06-02,12:00,12:15,26863
2008-06-02,12:15,12:30,26755
2008-06-02,12:30,12:45,26850
2008-06-02,12:45,13:00,27004
2008-06-02,13:00,13:15,26927
2008-06-02,13:15,13:30,26820
2008-06-02,13:30,13:45,26558
2008-06-02,13:45,14:00,26229
2008-06-02,14:00,14:15,26142
2008-06-02,14:15,14:30,26016
2008-06-02,14:30,14:45,25786
2008-06-02,14:45,15:00,25754
2008-06-02,15:00,15:15,25596
2008-06-02,15:15,15:30,25507
2008-06-02,15:30,15:45,25260
2008-06-02,15:45,16:00,24986
2008-06-02,16:00,16:15,24937
2008-06-02,16:15,16:30,25012
2008-06-02,16:30,16:45,24556
2008-06-02,16:45,17:00,24453
2008-06-02,17:00,17:15,24401
2008-06-02,17:15,17:30,24637
2008-06-02,17:30,17:45,24713
2008-06-02,17:45,18:00,24747
2008-06-02,18:00,18:15,24549
2008-06-02,18:15,18:30,24787
2008-06-02,18:30,18:45,24804
2008-06-02,18:45,19:00,24699
2008-06-02,19:00,19:15,24556
2008-06-02,19:15,19:30,24541
2008-06-02,19:30,19:45,24619
2008-06-02,19:45,20:00,24300
2008-06-02,20:00,20:15,24158
2008-06-02,20:15,20:30,23815
2008-06-02,20:30,20:45,23632
