date,time_from,time_to,feedin
2015-10-01,00:00,00:15,21260
2015-10-01,00:15,00:30,21036
2015-10-01,00:30,00:45,21032
2015-10-01,00:45,01:00,21094
2015-10-01,01:00,01:15,21084
2015-10-01,01:15,01:30,21111
2015-10-01,01:30,01:45,21073
2015-10-01,01:45,02:00,20941
2015-10-01,02:00,02:15,20656
2015-10-01,02:15,02:30,20834
2015-10-01,02:30,02:45,20778
2015-10-01,02:45,03:00,20914
2015-10-01,03:00,03:15,21110
2015-10-01,03:15,03:30,21227
2015-10-01,03:30,03:45,21211
2015-10-01,03:45,04:00,21206
2015-10-01,04:00,04:15,21363
2015-10-01,04:15,04:30,21410
2015-10-01,04:30,04:45,21378
2015-10-01,04:45,05:00,21253
2015-10-01,05:00,05:15,21603
2015-10-01,05:15,05:30,21822
2015-10-01,05:30,05:45,22003
2015-10-01,05:45,06:00,22492
2015-10-01,06:00,06:15,22833
2015-10-01,06:15,06:30,22919
2015-10-01,06:30,06:45,23190
2015-10-01,06:45,07:00,23565
2015-10-01,07:00,07:15,23373
2015-10-01,07:15,07:30,23533
2015-10-01,07:30,07:45,23628
2015-10-01,07:45,08:00,23533
2015-10-01,08:00,08:15,23451
2015-10-01,08:15,08:30,23427
2015-10-01,08:30,08:45,23382
2015-10-01,08:45,09:00,23429
2015-10-01,09:00,09:15,23092
2015-10-01,09:15,09:30,23064
2015-10-01,09:30,09:45,23060
2015-10-01,09:45,10:00,23019
2015-10-01,10:00,10:15,22696
2015-10-01,10:15,10:30,22688
2015-10-01,10:30,10:45,22762
2015-10-01,10:45,11:00,22805
2015-10-01,11:00,11:15,22647
2015-10-01,11:15,11:30,22691
2015-10-01,11:30,11:45,22662
2015-10-01,11:45,12:00,22637
2015-10-01,12:00,12:15,22489
2015-10-01,12:15,12:30,22117
2015-10-01,12:30,12:45,21883
2015-10-01,12:45,13:00,21742
2015-10-01,13:00,13:15,21285
2015-10-01,13:15,13:30,21005
2015-10-01,13:30,13:45,20886
2015-10-01,13:45,14:00,20788
2015-10-01,14:00,14:15,20845
2015-10-01,14:15,14:30,20814
2015-10-01,14:30,14:45,20939
2015-10-01,14:45,15:00,21049
2015-10-01,15:00,15:15,21629
2015-10-01,15:15,15:30,21945
2015-10-01,15:30,15:45,22058
2015-10-01,15:45,16:00,22207
2015-10-01,16:00,16:15,22425
2015-10-01,16:15,16:30,22495
2015-10-01,16:30,16:45,22375
2015-10-01,16:45,17:00,22451
2015-10-01,17:00,17:15,22937
2015-10-01,17:15,17:30,22863
2015-10-01,17:30,17:45,23020
2015-10-01,17:45,18:00,23322
2015-10-01,18:00,18:15,23812
2015-10-01,18:15,18:30,24002
2015-10-01,18:30,18:45,24204
2015-10-01,18:45,19:00,24293
2015-10-01,19:00,19:15,24295
2015-10-01,19:15,19:30,24469
2015-10-01,19:30,19:45,24725
2015-10-01,19:45,20:00,24534
2015-10-01,20:00,20:15,24382
2015-10-01,20:15,20:30,24403
2015-10-01,20:30,20:45,24177
2015-10-01,20:45,21:00,24068
2015-10-01,21:00,21:15,24455
2015-10-01,21:15,21:30,24145
2015-10-01,21:30,21:45,23860
2015-10-01,21:45,22:00,24076
2015-10-01,22:00,22:15,23581
2015-10-01,22:15,22:30,23040
2015-10-01,22:30,22:45,22707
2015-10-01,22:45,23:00,22517
2015-10-01,23:00,23:15,22480
2015-10-01,23:15,23:30,22322
2015-10-01,23:30,23:45,22159
2015-10-01,23:45,00:00,0
2015-10-02,00:00,00:15,22065
2015-10-02,00:15,00:30,21784
2015-10-02,00:30,00:45,21683
2015-10-02,00:45,01:00,21508
2015-10-02,01:00,01:15,21152
2015-10-02,01:15,01:30,21066
2015-10-02,01:30,01:45,21129
2015-10-02,01:45,02:00,21255
2015-10-02,02:00,02:15,21273
2015-10-02,02:15,02:30,21332
2015-10-02,02:30,02:45,21192
2015-10-02,02:45,03:00,21141
2015-10-02,03:00,03:15,21234
2015-10-02,03:15,03:30,21358
2015-10-02,03:30,03:45,21272
2015-10-02,03:45,04:00,21386
2015-10-02,04:00,04:15,21638
2015-10-02,04:15,04:30,21606
2015-10-02,04:30,04:45,21576
2015-10-02,04:45,05:00,21848
2015-10-02,05:00,05:15,22365
2015-10-02,05:15,05:30,22797
2015-10-02,05:30,05:45,22978
2015-10-02,05:45,06:00,23209
2015-10-02,06:00,06:15,23487
2015-10-02,06:15,06:30,23701
2015-10-02,06:30,06:45,24096
2015-10-02,06:45,07:00,24198
2015-10-02,07:00,07:15,23776
2015-10-02,07:15,07:30,23825
2015-10-02,07:30,07:45,23937
2015-10-02,07:45,08:00,23709
2015-10-02,08:00,08:15,23719
2015-10-02,08:15,08:30,23627
2015-10-02,08:30,08:45,23499
2015-10-02,08:45,09:00,23387
2015-10-02,09:00,09:15,23251
2015-10-02,09:15,09:30,23106
2015-10-02,09:30,09:45,23207
2015-10-02,09:45,10:00,22989
2015-10-02,10:00,10:15,22874
2015-10-02,10:15,10:30,22915
2015-10-02,10:30,10:45,22888
2015-10-02,10:45,11:00,22844
2015-10-02,11:00,11:15,22461
2015-10-02,11:15,11:30,22380
2015-10-02,11:30,11:45,22380
2015-10-02,11:45,12:00,22324
2015-10-02,12:00,12:15,22014
2015-10-02,12:15,12:30,22022
2015-10-02,12:30,12:45,22143
2015-10-02,12:45,13:00,21990
2015-10-02,13:00,13:15,21927
2015-10-02,13:15,13:30,22067
2015-10-02,13:30,13:45,21959
2015-10-02,13:45,14:00,21777
2015-10-02,14:00,14:15,21626
2015-10-02,14:15,14:30,21791
2015-10-02,14:30,14:45,21902
2015-10-02,14:45,15:00,21802
2015-10-02,15:00,15:15,21894
2015-10-02,15:15,15:30,21959
2015-10-02,15:30,15:45,21932
2015-10-02,15:45,16:00,22000
2015-10-02,16:00,16:15,22380
2015-10-02,16:15,16:30,22335
2015-10-02,16:30,16:45,22482
2015-10-02,16:45,17:00,22443
2015-10-02,17:00,17:15,22561
2015-10-02,17:15,17:30,22790
2015-10-02,17:30,17:45,22881
2015-10-02,17:45,18:00,22920
2015-10-02,18:00,18:15,23078
2015-10-02,18:15,18:30,23160
2015-10-02,18:30,18:45,23210
2015-10-02,18:45,19:00,23377
2015-10-02,19:00,19:15,23421
2015-10-02,19:15,19:30,23285
2015-10-02,19:30,19:45,23201
2015-10-02,19:45,20:00,22983
2015-10-02,20:00,20:15,23043
2015-10-02,20:15,20:30,22819
2015-10-02,20:30,20:45,22921
2015-10-02,20:45,21:00,23086
