date,time_from,time_to,feedin
2006-09-01,00:00,00:15,18384
2006-09-01,00:15,00:30,18641
2006-09-01,00:30,00:45,18192
2006-09-01,00:45,01:00,18045
2006-09-01,01:00,01:15,17823
2006-09-01,01:15,01:30,17704
2006-09-01,01:30,01:45,17750
2006-09-01,01:45,02:00,17833
2006-09-01,02:00,02:15,17798
2006-09-01,02:15,02:30,17785
2006-09-01,02:30,02:45,17532
2006-09-01,02:45,03:00,17468
2006-09-01,03:00,03:15,17722
2006-09-01,03:15,03:30,17508
2006-09-01,03:30,03:45,17236
2006-09-01,03:45,04:00,17407
2006-09-01,04:00,04:15,17456
2006-09-01,04:15,04:30,17477
2006-09-01,04:30,04:45,17462
2006-09-01,04:45,05:00,17587
2006-09-01,05:00,05:15,17984
2006-09-01,05:15,05:30,18252
2006-09-01,05:30,05:45,18554
2006-09-01,05:45,06:00,18914
2006-09-01,06:00,06:15,19561
2006-09-01,06:15,06:30,20864
2006-09-01,06:30,06:45,21431
2006-09-01,06:45,07:00,21842
2006-09-01,07:00,07:15,22261
2006-09-01,07:15,07:30,22683
2006-09-01,07:30,07:45,22660
2006-09-01,07:45,08:00,22996
2006-09-01,08:00,08:15,23003
2006-09-01,08:15,08:30,23193
2006-09-01,08:30,08:45,23146
2006-09-01,08:45,09:00,23240
2006-09-01,09:00,09:15,23201
2006-09-01,09:15,09:30,23275
2006-09-01,09:30,09:45,23352
2006-09-01,09:45,10:00,23350
2006-09-01,10:00,10:15,23397
2006-09-01,10:15,10:30,23467
2006-09-01,10:30,10:45,23477
2006-09-01,10:45,11:00,23422
2006-09-01,11:00,11:15,23541
2006-09-01,11:15,11:30,23550
2006-09-01,11:30,11:45,23584
2006-09-01,11:45,12:00,23547
2006-09-01,12:00,12:15,23483
2006-09-01,12:15,12:30,23334
2006-09-01,12:30,12:45,23295
2006-09-01,12:45,13:00,23312
2006-09-01,13:00,13:15,23467
2006-09-01,13:15,13:30,23394
2006-09-01,13:30,13:45,23188
2006-09-01,13:45,14:00,23032
2006-09-01,14:00,14:15,23216
2006-09-01,14:15,14:30,23095
2006-09-01,14:30,14:45,23004
2006-09-01,14:45,15:00,22758
2006-09-01,15:00,15:15,22870
2006-09-01,15:15,15:30,22804
2006-09-01,15:30,15:45,22743
2006-09-01,15:45,16:00,22826
2006-09-01,16:00,16:15,22698
2006-09-01,16:15,16:30,22702
2006-09-01,16:30,16:45,22689
2006-09-01,16:45,17:00,22569
2006-09-01,17:00,17:15,22577
2006-09-01,17:15,17:30,22595
2006-09-01,17:30,17:45,22704
2006-09-01,17:45,18:00,22640
2006-09-01,18:00,18:15,22482
2006-09-01,18:15,18:30,22411
2006-09-01,18:30,18:45,22536
2006-09-01,18:45,19:00,22588
2006-09-01,19:00,19:15,22476
2006-09-01,19:15,19:30,22273
2006-09-01,19:30,19:45,22343
2006-09-01,19:45,20:00,22248
2006-09-01,20:00,20:15,22497
2006-09-01,20:15,20:30,22533
2006-09-01,20:30,20:45,22680
2006-09-01,20:45,21:00,22505
2006-09-01,21:00,21:15,22549
2006-09-01,21:15,21:30,22110
2006-09-01,21:30,21:45,21910
2006-09-01,21:45,22:00,21702
2006-09-01,22:00,22:15,21525
2006-09-01,22:15,22:30,21110
2006-09-01,22:30,22:45,20922
2006-09-01,22:45,23:00,20485
2006-09-01,23:00,23:15,20103
2006-09-01,23:15,23:30,19756
2006-09-01,23:30,23:45,19545
2006-09-01,23:45,00:00,19445
2006-09-02,00:00,00:15,19187
2006-09-02,00:15,00:30,19100
2006-09-02,00:30,00:45,18818
2006-09-02,00:45,01:00,18677
2006-09-02,01:00,01:15,18269
2006-09-02,01:15,01:30,18015
2006-09-02,01:30,01:45,17986
2006-09-02,01:45,02:00,18032
2006-09-02,02:00,02:15,17757
2006-09-02,02:15,02:30,17605
2006-09-02,02:30,02:45,17593
2006-09-02,02:45,03:00,17741
2006-09-02,03:00,03:15,17741
2006-09-02,03:15,03:30,17672
2006-09-02,03:30,03:45,17609
2006-09-02,03:45,04:00,17603
2006-09-02,04:00,04:15,17540
2006-09-02,04:15,04:30,17616
2006-09-02,04:30,04:45,17619
