date,time_from,time_to,feedin
2006-10-01,00:00,00:15,18674
2006-10-01,00:15,00:30,19003
2006-10-01,00:30,00:45,19067
2006-10-01,00:45,01:00,18378
2006-10-01,01:00,01:15,18044
2006-10-01,01:15,01:30,17806
2006-10-01,01:30,01:45,17762
2006-10-01,01:45,02:00,17819
2006-10-01,02:00,02:15,17383
2006-10-01,02:15,02:30,17553
2006-10-01,02:30,02:45,17215
2006-10-01,02:45,03:00,17316
2006-10-01,03:00,03:15,17146
2006-10-01,03:15,03:30,16884
2006-10-01,03:30,03:45,16995
2006-10-01,03:45,04:00,16832
2006-10-01,04:00,04:15,16478
2006-10-01,04:15,04:30,16525
2006-10-01,04:30,04:45,16528
2006-10-01,04:45,05:00,16680
2006-10-01,05:00,05:15,16494
2006-10-01,05:15,05:30,16549
2006-10-01,05:30,05:45,16313
2006-10-01,05:45,06:00,16319
2006-10-01,06:00,06:15,16481
2006-10-01,06:15,06:30,16537
2006-10-01,06:30,06:45,16744
2006-10-01,06:45,07:00,16530
2006-10-01,07:00,07:15,16721
2006-10-01,07:15,07:30,16756
2006-10-01,07:30,07:45,16879
2006-10-01,07:45,08:00,16817
2006-10-01,08:00,08:15,16864
2006-10-01,08:15,08:30,17257
2006-10-01,08:30,08:45,17691
2006-10-01,08:45,09:00,17858
2006-10-01,09:00,09:15,18121
2006-10-01,09:15,09:30,18179
2006-10-01,09:30,09:45,18347
2006-10-01,09:45,10:00,18721
2006-10-01,10:00,10:15,18887
2006-10-01,10:15,10:30,18914
2006-10-01,10:30,10:45,19103
2006-10-01,10:45,11:00,19297
2006-10-01,11:00,11:15,19457
2006-10-01,11:15,11:30,19271
2006-10-01,11:30,11:45,19269
2006-10-01,11:45,12:00,19271
2006-10-01,12:00,12:15,19072
2006-10-01,12:15,12:30,19048
2006-10-01,12:30,12:45,19245
2006-10-01,12:45,13:00,18939
2006-10-01,13:00,13:15,18682
2006-10-01,13:15,13:30,18555
2006-10-01,13:30,13:45,18433
2006-10-01,13:45,14:00,18169
2006-10-01,14:00,14:15,18313
2006-10-01,14:15,14:30,18362
2006-10-01,14:30,14:45,18343
2006-10-01,14:45,15:00,18115
2006-10-01,15:00,15:15,17907
2006-10-01,15:15,15:30,18007
2006-10-01,15:30,15:45,17876
2006-10-01,15:45,16:00,17759
2006-10-01,16:00,16:15,17564
2006-10-01,16:15,16:30,17806
2006-10-01,16:30,16:45,17839
2006-10-01,16:45,17:00,17889
2006-10-01,17:00,17:15,17819
2006-10-01,17:15,17:30,18026
2006-10-01,17:30,17:45,18032
2006-10-01,17:45,18:00,18208
2006-10-01,18:00,18:15,18552
2006-10-01,18:15,18:30,18857
2006-10-01,18:30,18:45,19374
2006-10-01,18:45,19:00,19410
2006-10-01,19:00,19:15,19825
2006-10-01,19:15,19:30,20007
2006-10-01,19:30,19:45,20381
2006-10-01,19:45,20:00,20370
2006-10-01,20:00,20:15,20336
2006-10-01,20:15,20:30,20284
2006-10-01,20:30,20:45,20018
2006-10-01,20:45,21:00,19838
2006-10-01,21:00,21:15,19488
2006-10-01,21:15,21:30,19227
2006-10-01,21:30,21:45,18971
2006-10-01,21:45,22:00,18926
2006-10-01,22:00,22:15,18876
2006-10-01,22:15,22:30,18280
2006-10-01,22:30,22:45,18199
2006-10-01,22:45,23:00,17864
2006-10-01,23:00,23:15,17813
2006-10-01,23:15,23:30,17496
2006-10-01,23:30,23:45,17481
2006-10-01,23:45,00:00,16986
2006-10-02,00:00,00:15,16919
2006-10-02,00:15,00:30,16672
2006-10-02,00:30,00:45,16646
2006-10-02,00:45,01:00,16698
2006-10-02,01:00,01:15,16648
2006-10-02,01:15,01:30,16577
2006-10-02,01:30,01:45,16921
2006-10-02,01:45,02:00,17078
2006-10-02,02:00,02:15,16924
2006-10-02,02:15,02:30,16720
2006-10-02,02:30,02:45,16689
2006-10-02,02:45,03:00,16617
2006-10-02,03:00,03:15,16827
2006-10-02,03:15,03:30,16991
2006-10-02,03:30,03:45,16954
2006-10-02,03:45,04:00,16678
2006-10-02,04:00,04:15,16500
2006-10-02,04:15,04:30,16441
2006-10-02,04:30,04:45,16498
2006-10-02,04:45,05:00,16733
2006-10-02,05:00,05:15,17019
2006-10-02,05:15,05:30,17016
2006-10-02,05:30,05:45,17282
2006-10-02,05:45,06:00,17563
2006-10-02,06:00,06:15,18466
2006-10-02,06:15,06:30,18949
2006-10-02,06:30,06:45,19903
2006-10-02,06:45,07:00,20393
2006-10-02,07:00,07:15,20884
2006-10-02,07:15,07:30,21481
2006-10-02,07:30,07:45,21581
2006-10-02,07:45,08:00,21858
2006-10-02,08:00,08:15,22056
2006-10-02,08:15,08:30,22135
2006-10-02,08:30,08:45,22358
2006-10-02,08:45,09:00,22451
2006-10-02,09:00,09:15,22635
2006-10-02,09:15,09:30,22761
2006-10-02,09:30,09:45,22811
2006-10-02,09:45,10:00,22958
2006-10-02,10:00,10:15,22992
2006-10-02,10:15,10:30,23027
2006-10-02,10:30,10:45,23156
2006-10-02,10:45,11:00,22791
2006-10-02,11:00,11:15,22794
2006-10-02,11:15,11:30,22955
2006-10-02,11:30,11:45,23177
2006-10-02,11:45,12:00,23208
2006-10-02,12:00,12:15,23209
2006-10-02,12:15,12:30,23055
2006-10-02,12:30,12:45,22886
2006-10-02,12:45,13:00,22743
2006-10-02,13:00,13:15,22749
2006-10-02,13:15,13:30,22721
2006-10-02,13:30,13:45,22584
2006-10-02,13:45,14:00,22956
2006-10-02,14:00,14:15,22645
2006-10-02,14:15,14:30,23058
2006-10-02,14:30,14:45,22646
2006-10-02,14:45,15:00,22561
2006-10-02,15:00,15:15,22569
2006-10-02,15:15,15:30,22686
2006-10-02,15:30,15:45,22764
2006-10-02,15:45,16:00,23240
2006-10-02,16:00,16:15,23015
2006-10-02,16:15,16:30,23120
2006-10-02,16:30,16:45,23395
2006-10-02,16:45,17:00,23483
2006-10-02,17:00,17:15,23163
2006-10-02,17:15,17:30,23308
2006-10-02,17:30,17:45,23329
2006-10-02,17:45,18:00,23795
2006-10-02,18:00,18:15,23401
2006-10-02,18:15,18:30,23925
2006-10-02,18:30,18:45,23562
2006-10-02,18:45,19:00,24076
2006-10-02,19:00,19:15,24318
2006-10-02,19:15,19:30,24266
2006-10-02,19:30,19:45,23909
2006-10-02,19:45,20:00,24207
2006-10-02,20:00,20:15,24259
2006-10-02,20:15,20:30,23563
2006-10-02,20:30,20:45,23240
2006-10-02,20:45,21:00,22926
2006-10-02,21:00,21:15,22816
2006-10-02,21:15,21:30,22365
2006-10-02,21:30,21:45,21966
2006-10-02,21:45,22:00,21336
2006-10-02,22:00,22:15,20889
2006-10-02,22:15,22:30,20496
2006-10-02,22:30,22:45,20338
2006-10-02,22:45,23:00,19778
2006-10-02,23:00,23:15,19777
2006-10-02,23:15,23:30,19432
2006-10-02,23:30,23:45,18990
2006-10-02,23:45,00:00,18709
2006-10-03,00:00,00:15,18406
2006-10-03,00:15,00:30,18259
2006-10-03,00:30,00:45,18181
2006-10-03,00:45,01:00,18204
2006-10-03,01:00,01:15,18108
2006-10-03,01:15,01:30,18054
2006-10-03,01:30,01:45,18069
2006-10-03,01:45,02:00,17965
2006-10-03,02:00,02:15,18060
2006-10-03,02:15,02:30,18127
2006-10-03,02:30,02:45,18378
2006-10-03,02:45,03:00,18372
2006-10-03,03:00,03:15,18291
2006-10-03,03:15,03:30,18230
2006-10-03,03:30,03:45,18200
2006-10-03,03:45,04:00,18244
2006-10-03,04:00,04:15,17850
2006-10-03,04:15,04:30,17747
2006-10-03,04:30,04:45,17596
2006-10-03,04:45,05:00,17704
2006-10-03,05:00,05:15,17573
2006-10-03,05:15,05:30,17956
2006-10-03,05:30,05:45,18038
2006-10-03,05:45,06:00,18323
2006-10-03,06:00,06:15,18105
2006-10-03,06:15,06:30,18814
2006-10-03,06:30,06:45,19157
2006-10-03,06:45,07:00,19341
2006-10-03,07:00,07:15,19837
2006-10-03,07:15,07:30,20125
2006-10-03,07:30,07:45,20401
2006-10-03,07:45,08:00,20489
2006-10-03,08:00,08:15,20815
2006-10-03,08:15,08:30,20495
2006-10-03,08:30,08:45,20746
2006-10-03,08:45,09:00,20727
2006-10-03,09:00,09:15,21051
2006-10-03,09:15,09:30,20979
2006-10-03,09:30,09:45,21172
2006-10-03,09:45,10:00,21420
2006-10-03,10:00,10:15,21472
2006-10-03,10:15,10:30,21563
2006-10-03,10:30,10:45,21500
2006-10-03,10:45,11:00,21654
2006-10-03,11:00,11:15,21815
2006-10-03,11:15,11:30,21955
2006-10-03,11:30,11:45,22038
2006-10-03,11:45,12:00,22165
2006-10-03,12:00,12:15,22209
2006-10-03,12:15,12:30,22104
2006-10-03,12:30,12:45,22079
2006-10-03,12:45,13:00,21797
2006-10-03,13:00,13:15,21867
2006-10-03,13:15,13:30,21990
2006-10-03,13:30,13:45,22006
2006-10-03,13:45,14:00,21806
2006-10-03,14:00,14:15,21857
2006-10-03,14:15,14:30,21706
2006-10-03,14:30,14:45,21675
2006-10-03,14:45,15:00,21556
2006-10-03,15:00,15:15,21557
2006-10-03,15:15,15:30,21603
2006-10-03,15:30,15:45,21618
2006-10-03,15:45,16:00,21680
2006-10-03,16:00,16:15,21393
2006-10-03,16:15,16:30,21400
2006-10-03,16:30,16:45,21568
2006-10-03,16:45,17:00,21559
2006-10-03,17:00,17:15,21521
2006-10-03,17:15,17:30,21678
2006-10-03,17:30,17:45,22061
2006-10-03,17:45,18:00,22124
2006-10-03,18:00,18:15,22256
2006-10-03,18:15,18:30,22387
2006-10-03,18:30,18:45,22419
2006-10-03,18:45,19:00,22663
2006-10-03,19:00,19:15,22703
2006-10-03,19:15,19:30,22704
2006-10-03,19:30,19:45,22717
2006-10-03,19:45,20:00,22577
2006-10-03,20:00,20:15,22505
2006-10-03,20:15,20:30,22369
2006-10-03,20:30,20:45,22054
2006-10-03,20:45,21:00,21757
2006-10-03,21:00,21:15,21704
2006-10-03,21:15,21:30,21317
2006-10-03,21:30,21:45,21227
2006-10-03,21:45,22:00,21177
2006-10-03,22:00,22:15,20913
2006-10-03,22:15,22:30,20712
2006-10-03,22:30,22:45,20361
2006-10-03,22:45,23:00,19964
2006-10-03,23:00,23:15,19823
2006-10-03,23:15,23:30,19598
2006-10-03,23:30,23:45,19228
2006-10-03,23:45,00:00,18788
2006-10-04,00:00,00:15,18816
2006-10-04,00:15,00:30,19020
2006-10-04,00:30,00:45,18826
2006-10-04,00:45,01:00,18361
2006-10-04,01:00,01:15,18007
2006-10-04,01:15,01:30,17934
2006-10-04,01:30,01:45,17898
2006-10-04,01:45,02:00,17724
2006-10-04,02:00,02:15,17467
2006-10-04,02:15,02:30,17560
2006-10-04,02:30,02:45,17354
2006-10-04,02:45,03:00,17465
2006-10-04,03:00,03:15,17157
2006-10-04,03:15,03:30,16940
2006-10-04,03:30,03:45,17040
2006-10-04,03:45,04:00,16990
2006-10-04,04:00,04:15,17215
2006-10-04,04:15,04:30,17264
2006-10-04,04:30,04:45,17407
2006-10-04,04:45,05:00,17583
2006-10-04,05:00,05:15,17582
2006-10-04,05:15,05:30,18026
2006-10-04,05:30,05:45,18055
2006-10-04,05:45,06:00,18853
2006-10-04,06:00,06:15,20043
2006-10-04,06:15,06:30,21382
2006-10-04,06:30,06:45,22183
2006-10-04,06:45,07:00,22637
2006-10-04,07:00,07:15,22926
2006-10-04,07:15,07:30,23314
2006-10-04,07:30,07:45,23591
2006-10-04,07:45,08:00,23824
2006-10-04,08:00,08:15,23888
2006-10-04,08:15,08:30,24034
2006-10-04,08:30,08:45,24252
2006-10-04,08:45,09:00,24233
2006-10-04,09:00,09:15,24368
2006-10-04,09:15,09:30,24469
2006-10-04,09:30,09:45,24322
2006-10-04,09:45,10:00,24422
2006-10-04,10:00,10:15,24467
2006-10-04,10:15,10:30,24391
2006-10-04,10:30,10:45,24328
2006-10-04,10:45,11:00,24224
2006-10-04,11:00,11:15,24393
2006-10-04,11:15,11:30,24482
2006-10-04,11:30,11:45,24587
2006-10-04,11:45,12:00,24719
2006-10-04,12:00,12:15,24487
2006-10-04,12:15,12:30,24450
2006-10-04,12:30,12:45,24409
2006-10-04,12:45,13:00,24520
2006-10-04,13:00,13:15,24357
2006-10-04,13:15,13:30,24465
2006-10-04,13:30,13:45,24215
2006-10-04,13:45,14:00,24121
2006-10-04,14:00,14:15,24075
2006-10-04,14:15,14:30,23967
2006-10-04,14:30,14:45,24309
2006-10-04,14:45,15:00,24340
2006-10-04,15:00,15:15,24288
2006-10-04,15:15,15:30,24215
2006-10-04,15:30,15:45,24091
2006-10-04,15:45,16:00,23927
2006-10-04,16:00,16:15,24077
2006-10-04,16:15,16:30,24025
2006-10-04,16:30,16:45,23929
2006-10-04,16:45,17:00,23882
2006-10-04,17:00,17:15,24019
2006-10-04,17:15,17:30,24117
2006-10-04,17:30,17:45,24130
2006-10-04,17:45,18:00,24166
2006-10-04,18:00,18:15,24086
2006-10-04,18:15,18:30,24165
2006-10-04,18:30,18:45,24544
2006-10-04,18:45,19:00,24980
2006-10-04,19:00,19:15,24667
2006-10-04,19:15,19:30,25420
2006-10-04,19:30,19:45,25008
2006-10-04,19:45,20:00,25100
2006-10-04,20:00,20:15,25293
2006-10-04,20:15,20:30,25108
2006-10-04,20:30,20:45,24430
2006-10-04,20:45,21:00,24542
2006-10-04,21:00,21:15,24307
2006-10-04,21:15,21:30,24076
2006-10-04,21:30,21:45,23797
2006-10-04,21:45,22:00,23567
2006-10-04,22:00,22:15,23372
2006-10-04,22:15,22:30,23394
2006-10-04,22:30,22:45,22582
2006-10-04,22:45,23:00,22371
2006-10-04,23:00,23:15,21915
2006-10-04,23:15,23:30,21789
2006-10-04,23:30,23:45,21271
2006-10-04,23:45,00:00,20869
2006-10-05,00:00,00:15,20320
2006-10-05,00:15,00:30,20705
2006-10-05,00:30,00:45,20155
2006-10-05,00:45,01:00,19246
2006-10-05,01:00,01:15,18815
2006-10-05,01:15,01:30,18719
2006-10-05,01:30,01:45,18952
2006-10-05,01:45,02:00,19005
2006-10-05,02:00,02:15,18963
2006-10-05,02:15,02:30,19112
2006-10-05,02:30,02:45,19284
2006-10-05,02:45,03:00,19240
2006-10-05,03:00,03:15,18959
2006-10-05,03:15,03:30,18953
2006-10-05,03:30,03:45,19066
2006-10-05,03:45,04:00,19064
2006-10-05,04:00,04:15,19283
2006-10-05,04:15,04:30,19667
2006-10-05,04:30,04:45,19128
2006-10-05,04:45,05:00,19510
2006-10-05,05:00,05:15,19779
2006-10-05,05:15,05:30,20784
2006-10-05,05:30,05:45,20978
2006-10-05,05:45,06:00,21236
2006-10-05,06:00,06:15,22032
2006-10-05,06:15,06:30,23069
2006-10-05,06:30,06:45,23931
2006-10-05,06:45,07:00,23605
2006-10-05,07:00,07:15,23884
2006-10-05,07:15,07:30,24264
2006-10-05,07:30,07:45,24479
2006-10-05,07:45,08:00,24543
2006-10-05,08:00,08:15,24480
2006-10-05,08:15,08:30,24520
2006-10-05,08:30,08:45,24560
2006-10-05,08:45,09:00,24603
2006-10-05,09:00,09:15,24561
2006-10-05,09:15,09:30,24724
2006-10-05,09:30,09:45,24667
2006-10-05,09:45,10:00,24692
2006-10-05,10:00,10:15,24687
2006-10-05,10:15,10:30,24745
2006-10-05,10:30,10:45,24820
2006-10-05,10:45,11:00,24822
2006-10-05,11:00,11:15,24933
2006-10-05,11:15,11:30,24825
2006-10-05,11:30,11:45,25015
2006-10-05,11:45,12:00,25532
2006-10-05,12:00,12:15,24828
2006-10-05,12:15,12:30,24805
2006-10-05,12:30,12:45,24638
2006-10-05,12:45,13:00,24767
2006-10-05,13:00,13:15,24717
2006-10-05,13:15,13:30,24662
2006-10-05,13:30,13:45,24452
2006-10-05,13:45,14:00,24994
2006-10-05,14:00,14:15,24345
2006-10-05,14:15,14:30,24917
2006-10-05,14:30,14:45,24630
2006-10-05,14:45,15:00,24830
2006-10-05,15:00,15:15,24442
2006-10-05,15:15,15:30,24258
2006-10-05,15:30,15:45,23571
2006-10-05,15:45,16:00,24150
2006-10-05,16:00,16:15,24124
2006-10-05,16:15,16:30,23998
2006-10-05,16:30,16:45,24339
2006-10-05,16:45,17:00,23998
2006-10-05,17:00,17:15,23918
2006-10-05,17:15,17:30,23896
2006-10-05,17:30,17:45,23715
2006-10-05,17:45,18:00,23767
2006-10-05,18:00,18:15,23804
2006-10-05,18:15,18:30,24010
2006-10-05,18:30,18:45,24034
2006-10-05,18:45,19:00,24626
2006-10-05,19:00,19:15,24401
2006-10-05,19:15,19:30,24695
2006-10-05,19:30,19:45,24453
2006-10-05,19:45,20:00,24525
2006-10-05,20:00,20:15,24462
2006-10-05,20:15,20:30,23958
2006-10-05,20:30,20:45,23482
2006-10-05,20:45,21:00,23254
2006-10-05,21:00,21:15,23331
2006-10-05,21:15,21:30,22940
2006-10-05,21:30,21:45,22389
2006-10-05,21:45,22:00,22210
2006-10-05,22:00,22:15,21887
2006-10-05,22:15,22:30,21501
2006-10-05,22:30,22:45,20850
2006-10-05,22:45,23:00,20723
2006-10-05,23:00,23:15,20096
2006-10-05,23:15,23:30,20009
2006-10-05,23:30,23:45,19371
2006-10-05,23:45,00:00,18922
2006-10-06,00:00,00:15,18829
2006-10-06,00:15,00:30,18614
2006-10-06,00:30,00:45,18470
2006-10-06,00:45,01:00,18350
2006-10-06,01:00,01:15,18330
2006-10-06,01:15,01:30,18365
2006-10-06,01:30,01:45,18348
2006-10-06,01:45,02:00,18558
2006-10-06,02:00,02:15,18365
2006-10-06,02:15,02:30,18064
2006-10-06,02:30,02:45,18133
2006-10-06,02:45,03:00,18298
2006-10-06,03:00,03:15,18560
2006-10-06,03:15,03:30,18541
2006-10-06,03:30,03:45,18479
2006-10-06,03:45,04:00,18534
2006-10-06,04:00,04:15,18293
2006-10-06,04:15,04:30,18370
2006-10-06,04:30,04:45,18563
2006-10-06,04:45,05:00,18710
2006-10-06,05:00,05:15,19392
2006-10-06,05:15,05:30,19531
2006-10-06,05:30,05:45,20135
2006-10-06,05:45,06:00,20540
2006-10-06,06:00,06:15,21232
2006-10-06,06:15,06:30,21899
2006-10-06,06:30,06:45,22548
2006-10-06,06:45,07:00,22987
2006-10-06,07:00,07:15,23341
2006-10-06,07:15,07:30,23766
2006-10-06,07:30,07:45,24023
2006-10-06,07:45,08:00,24009
2006-10-06,08:00,08:15,24144
2006-10-06,08:15,08:30,24413
2006-10-06,08:30,08:45,24593
2006-10-06,08:45,09:00,24418
2006-10-06,09:00,09:15,24448
2006-10-06,09:15,09:30,24477
2006-10-06,09:30,09:45,24428
2006-10-06,09:45,10:00,24564
2006-10-06,10:00,10:15,24562
2006-10-06,10:15,10:30,24501
2006-10-06,10:30,10:45,24513
2006-10-06,10:45,11:00,24781
2006-10-06,11:00,11:15,24697
2006-10-06,11:15,11:30,24787
2006-10-06,11:30,11:45,25604
2006-10-06,11:45,12:00,25198
2006-10-06,12:00,12:15,25057
