date,time_from,time_to,forecast,actual_feedin
2010-08-01,00:00,00:15,0,0
2010-08-01,00:15,00:30,0,0
2010-08-01,00:30,00:45,0,0
2010-08-01,00:45,01:00,0,0
2010-08-01,01:00,01:15,0,0
2010-08-01,01:15,01:30,0,0
2010-08-01,01:30,01:45,0,0
2010-08-01,01:45,02:00,0,0
2010-08-01,02:00,02:15,0,0
2010-08-01,02:15,02:30,0,0
2010-08-01,02:30,02:45,0,0
2010-08-01,02:45,03:00,0,0
2010-08-01,03:00,03:15,0,0
2010-08-01,03:15,03:30,0,0
2010-08-01,03:30,03:45,0,0
2010-08-01,03:45,04:00,0,0
2010-08-01,04:00,04:15,0,0
2010-08-01,04:15,04:30,0,0
2010-08-01,04:30,04:45,0,0
2010-08-01,04:45,05:00,0,0
2010-08-01,05:00,05:15,0,0
2010-08-01,05:15,05:30,0,0
2010-08-01,05:30,05:45,0,0
2010-08-01,05:45,06:00,0,0
2010-08-01,06:00,06:15,0,5
2010-08-01,06:15,06:30,0,24
2010-08-01,06:30,06:45,0,41
2010-08-01,06:45,07:00,0,73
2010-08-01,07:00,07:15,0,130
2010-08-01,07:15,07:30,195,200
2010-08-01,07:30,07:45,390,276
2010-08-01,07:45,08:00,448,342
2010-08-01,08:00,08:15,506,411
2010-08-01,08:15,08:30,565,514
2010-08-01,08:30,08:45,625,614
2010-08-01,08:45,09:00,685,681
2010-08-01,09:00,09:15,744,848
2010-08-01,09:15,09:30,802,953
2010-08-01,09:30,09:45,859,1041
2010-08-01,09:45,10:00,912,1177
2010-08-01,10:00,10:15,966,1262
2010-08-01,10:15,10:30,1017,1381
2010-08-01,10:30,10:45,1067,1481
2010-08-01,10:45,11:00,1116,1462
2010-08-01,11:00,11:15,1165,1529
2010-08-01,11:15,11:30,1213,1599
2010-08-01,11:30,11:45,1260,1625
2010-08-01,11:45,12:00,1306,1672
2010-08-01,12:00,12:15,1351,1632
2010-08-01,12:15,12:30,1392,1745
2010-08-01,12:30,12:45,1433,1700
2010-08-01,12:45,13:00,1467,1712
2010-08-01,13:00,13:15,1502,1775
2010-08-01,13:15,13:30,1528,1684
2010-08-01,13:30,13:45,1554,1664
2010-08-01,13:45,14:00,1570,1642
2010-08-01,14:00,14:15,1586,1615
2010-08-01,14:15,14:30,1590,1457
2010-08-01,14:30,14:45,1594,1462
2010-08-01,14:45,15:00,1584,1613
2010-08-01,15:00,15:15,1573,1551
2010-08-01,15:15,15:30,1547,1371
2010-08-01,15:30,15:45,1521,1527
2010-08-01,15:45,16:00,1478,1388
2010-08-01,16:00,16:15,1435,1320
2010-08-01,16:15,16:30,1377,1261
2010-08-01,16:30,16:45,1320,1218
2010-08-01,16:45,17:00,1251,1135
2010-08-01,17:00,17:15,1183,1088
2010-08-01,17:15,17:30,1107,1010
2010-08-01,17:30,17:45,1031,904
2010-08-01,17:45,18:00,951,821
2010-08-01,18:00,18:15,870,724
2010-08-01,18:15,18:30,789,659
2010-08-01,18:30,18:45,707,593
2010-08-01,18:45,19:00,626,499
2010-08-01,19:00,19:15,546,380
2010-08-01,19:15,19:30,471,308
2010-08-01,19:30,19:45,395,215
2010-08-01,19:45,20:00,327,154
2010-08-01,20:00,20:15,259,101
2010-08-01,20:15,20:30,129,41
2010-08-01,20:30,20:45,0,6
2010-08-01,20:45,21:00,0,2
2010-08-01,21:00,21:15,0,0
2010-08-01,21:15,21:30,0,0
2010-08-01,21:30,21:45,0,0
2010-08-01,21:45,22:00,0,0
2010-08-01,22:00,22:15,0,0
2010-08-01,22:15,22:30,0,0
2010-08-01,22:30,22:45,0,0
2010-08-01,22:45,23:00,0,0
2010-08-01,23:00,23:15,0,0
2010-08-01,23:15,23:30,0,0
2010-08-01,23:30,23:45,0,0
2010-08-01,23:45,00:00,0,0
2010-08-02,00:00,00:15,0,0
2010-08-02,00:15,00:30,0,0
2010-08-02,00:30,00:45,0,0
2010-08-02,00:45,01:00,0,0
2010-08-02,01:00,01:15,0,0
2010-08-02,01:15,01:30,0,0
2010-08-02,01:30,01:45,0,0
2010-08-02,01:45,02:00,0,0
2010-08-02,02:00,02:15,0,0
2010-08-02,02:15,02:30,0,0
2010-08-02,02:30,02:45,0,0
2010-08-02,02:45,03:00,0,0
2010-08-02,03:00,03:15,0,0
2010-08-02,03:15,03:30,0,0
2010-08-02,03:30,03:45,0,0
2010-08-02,03:45,04:00,0,0
2010-08-02,04:00,04:15,0,0
2010-08-02,04:15,04:30,0,0
2010-08-02,04:30,04:45,0,0
2010-08-02,04:45,05:00,0,0
2010-08-02,05:00,05:15,0,0
2010-08-02,05:15,05:30,0,0
2010-08-02,05:30,05:45,0,0
2010-08-02,05:45,06:00,0,0
2010-08-02,06:00,06:15,0,0
2010-08-02,06:15,06:30,0,10
2010-08-02,06:30,06:45,0,24
2010-08-02,06:45,07:00,0,66
2010-08-02,07:00,07:15,0,88
2010-08-02,07:15,07:30,218,175
2010-08-02,07:30,07:45,437,219
2010-08-02,07:45,08:00,502,258
2010-08-02,08:00,08:15,567,307
2010-08-02,08:15,08:30,633,420
2010-08-02,08:30,08:45,700,393
2010-08-02,08:45,09:00,767,362
2010-08-02,09:00,09:15,833,447
2010-08-02,09:15,09:30,897,487
2010-08-02,09:30,09:45,960,495
2010-08-02,09:45,10:00,1019,649
2010-08-02,10:00,10:15,1079,759
2010-08-02,10:15,10:30,1132,751
2010-08-02,10:30,10:45,1185,669
2010-08-02,10:45,11:00,1232,569
2010-08-02,11:00,11:15,1279,602
2010-08-02,11:15,11:30,1319,602
2010-08-02,11:30,11:45,1358,684
2010-08-02,11:45,12:00,1390,592
2010-08-02,12:00,12:15,1422,582
2010-08-02,12:15,12:30,1445,575
2010-08-02,12:30,12:45,1468,613
2010-08-02,12:45,13:00,1482,736
2010-08-02,13:00,13:15,1496,898
2010-08-02,13:15,13:30,1501,1027
2010-08-02,13:30,13:45,1505,1003
2010-08-02,13:45,14:00,1499,1044
2010-08-02,14:00,14:15,1493,996
2010-08-02,14:15,14:30,1477,887
2010-08-02,14:30,14:45,1460,875
2010-08-02,14:45,15:00,1432,823
2010-08-02,15:00,15:15,1403,733
2010-08-02,15:15,15:30,1363,613
2010-08-02,15:30,15:45,1323,690
2010-08-02,15:45,16:00,1271,741
2010-08-02,16:00,16:15,1218,484
2010-08-02,16:15,16:30,1157,485
2010-08-02,16:30,16:45,1096,484
2010-08-02,16:45,17:00,1029,513
2010-08-02,17:00,17:15,962,423
2010-08-02,17:15,17:30,892,393
2010-08-02,17:30,17:45,823,379
2010-08-02,17:45,18:00,753,394
2010-08-02,18:00,18:15,684,358
2010-08-02,18:15,18:30,616,218
2010-08-02,18:30,18:45,547,183
2010-08-02,18:45,19:00,483,147
2010-08-02,19:00,19:15,418,145
2010-08-02,19:15,19:30,359,84
2010-08-02,19:30,19:45,299,61
2010-08-02,19:45,20:00,247,45
2010-08-02,20:00,20:15,194,22
2010-08-02,20:15,20:30,97,9
2010-08-02,20:30,20:45,0,4
2010-08-02,20:45,21:00,0,2
2010-08-02,21:00,21:15,0,1
2010-08-02,21:15,21:30,0,0
2010-08-02,21:30,21:45,0,0
2010-08-02,21:45,22:00,0,0
2010-08-02,22:00,22:15,0,0
2010-08-02,22:15,22:30,0,0
2010-08-02,22:30,22:45,0,0
2010-08-02,22:45,23:00,0,0
2010-08-02,23:00,23:15,0,0
2010-08-02,23:15,23:30,0,0
2010-08-02,23:30,23:45,0,0
2010-08-02,23:45,00:00,0,0
2010-08-03,00:00,00:15,0,0
2010-08-03,00:15,00:30,0,0
2010-08-03,00:30,00:45,0,0
2010-08-03,00:45,01:00,0,0
2010-08-03,01:00,01:15,0,0
2010-08-03,01:15,01:30,0,0
2010-08-03,01:30,01:45,0,0
2010-08-03,01:45,02:00,0,0
2010-08-03,02:00,02:15,0,0
2010-08-03,02:15,02:30,0,0
2010-08-03,02:30,02:45,0,0
2010-08-03,02:45,03:00,0,0
2010-08-03,03:00,03:15,0,0
