date,time_from,time_to,feedin
2009-05-01,00:00,00:15,15664
2009-05-01,00:15,00:30,15693
2009-05-01,00:30,00:45,15646
2009-05-01,00:45,01:00,15544
2009-05-01,01:00,01:15,15331
2009-05-01,01:15,01:30,15058
2009-05-01,01:30,01:45,15120
2009-05-01,01:45,02:00,15036
2009-05-01,02:00,02:15,15166
2009-05-01,02:15,02:30,15179
2009-05-01,02:30,02:45,15003
2009-05-01,02:45,03:00,14930
2009-05-01,03:00,03:15,15073
2009-05-01,03:15,03:30,14963
2009-05-01,03:30,03:45,14952
2009-05-01,03:45,04:00,14909
2009-05-01,04:00,04:15,14869
2009-05-01,04:15,04:30,15012
2009-05-01,04:30,04:45,14926
2009-05-01,04:45,05:00,14945
2009-05-01,05:00,05:15,14951
2009-05-01,05:15,05:30,14916
2009-05-01,05:30,05:45,14822
2009-05-01,05:45,06:00,14701
2009-05-01,06:00,06:15,14463
2009-05-01,06:15,06:30,14470
2009-05-01,06:30,06:45,14598
2009-05-01,06:45,07:00,14316
2009-05-01,07:00,07:15,14490
2009-05-01,07:15,07:30,14531
2009-05-01,07:30,07:45,14646
2009-05-01,07:45,08:00,14876
2009-05-01,08:00,08:15,15060
2009-05-01,08:15,08:30,15388
2009-05-01,08:30,08:45,15627
2009-05-01,08:45,09:00,15713
2009-05-01,09:00,09:15,15758
2009-05-01,09:15,09:30,16021
2009-05-01,09:30,09:45,16214
2009-05-01,09:45,10:00,16385
2009-05-01,10:00,10:15,16302
2009-05-01,10:15,10:30,16443
2009-05-01,10:30,10:45,16543
2009-05-01,10:45,11:00,16557
2009-05-01,11:00,11:15,16593
2009-05-01,11:15,11:30,16800
2009-05-01,11:30,11:45,16833
2009-05-01,11:45,12:00,16834
2009-05-01,12:00,12:15,16973
2009-05-01,12:15,12:30,16940
2009-05-01,12:30,12:45,17052
2009-05-01,12:45,13:00,16830
2009-05-01,13:00,13:15,16646
2009-05-01,13:15,13:30,16742
2009-05-01,13:30,13:45,16516
2009-05-01,13:45,14:00,16226
2009-05-01,14:00,14:15,16138
2009-05-01,14:15,14:30,16259
2009-05-01,14:30,14:45,16086
2009-05-01,14:45,15:00,16040
2009-05-01,15:00,15:15,16083
2009-05-01,15:15,15:30,16158
2009-05-01,15:30,15:45,16154
2009-05-01,15:45,16:00,16026
2009-05-01,16:00,16:15,16057
2009-05-01,16:15,16:30,16203
2009-05-01,16:30,16:45,16163
2009-05-01,16:45,17:00,16220
2009-05-01,17:00,17:15,16167
2009-05-01,17:15,17:30,16258
2009-05-01,17:30,17:45,16339
2009-05-01,17:45,18:00,16433
2009-05-01,18:00,18:15,16278
2009-05-01,18:15,18:30,16241
2009-05-01,18:30,18:45,16564
2009-05-01,18:45,19:00,16538
2009-05-01,19:00,19:15,16422
2009-05-01,19:15,19:30,16380
2009-05-01,19:30,19:45,16394
2009-05-01,19:45,20:00,16361
2009-05-01,20:00,20:15,16268
2009-05-01,20:15,20:30,15965
2009-05-01,20:30,20:45,16019
2009-05-01,20:45,21:00,16033
2009-05-01,21:00,21:15,16539
2009-05-01,21:15,21:30,17011
2009-05-01,21:30,21:45,17015
2009-05-01,21:45,22:00,16993
2009-05-01,22:00,22:15,16993
2009-05-01,22:15,22:30,16724
2009-05-01,22:30,22:45,16489
2009-05-01,22:45,23:00,16306
2009-05-01,23:00,23:15,16044
2009-05-01,23:15,23:30,15925
2009-05-01,23:30,23:45,15808
2009-05-01,23:45,00:00,15695
2009-05-02,00:00,00:15,15386
2009-05-02,00:15,00:30,15309
2009-05-02,00:30,00:45,15399
2009-05-02,00:45,01:00,15010
2009-05-02,01:00,01:15,14802
2009-05-02,01:15,01:30,14899
2009-05-02,01:30,01:45,14965
2009-05-02,01:45,02:00,14719
2009-05-02,02:00,02:15,14520
2009-05-02,02:15,02:30,14585
2009-05-02,02:30,02:45,14586
2009-05-02,02:45,03:00,14629
2009-05-02,03:00,03:15,14542
2009-05-02,03:15,03:30,14541
2009-05-02,03:30,03:45,14567
2009-05-02,03:45,04:00,14487
2009-05-02,04:00,04:15,14628
2009-05-02,04:15,04:30,14530
2009-05-02,04:30,04:45,14477
2009-05-02,04:45,05:00,14391
2009-05-02,05:00,05:15,14245
2009-05-02,05:15,05:30,14345
2009-05-02,05:30,05:45,14426
2009-05-02,05:45,06:00,14385
2009-05-02,06:00,06:15,14557
2009-05-02,06:15,06:30,14764
2009-05-02,06:30,06:45,14808
2009-05-02,06:45,07:00,14806
2009-05-02,07:00,07:15,15103
2009-05-02,07:15,07:30,15345
2009-05-02,07:30,07:45,15578
2009-05-02,07:45,08:00,15809
2009-05-02,08:00,08:15,15992
2009-05-02,08:15,08:30,16108
2009-05-02,08:30,08:45,16383
2009-05-02,08:45,09:00,16557
2009-05-02,09:00,09:15,17085
2009-05-02,09:15,09:30,17367
2009-05-02,09:30,09:45,17565
2009-05-02,09:45,10:00,17589
2009-05-02,10:00,10:15,17659
2009-05-02,10:15,10:30,17762
2009-05-02,10:30,10:45,17750
2009-05-02,10:45,11:00,17758
2009-05-02,11:00,11:15,17711
2009-05-02,11:15,11:30,17656
2009-05-02,11:30,11:45,17755
2009-05-02,11:45,12:00,17830
2009-05-02,12:00,12:15,17854
2009-05-02,12:15,12:30,17852
2009-05-02,12:30,12:45,17899
2009-05-02,12:45,13:00,17824
2009-05-02,13:00,13:15,18077
2009-05-02,13:15,13:30,17751
2009-05-02,13:30,13:45,17766
2009-05-02,13:45,14:00,17622
2009-05-02,14:00,14:15,17430
2009-05-02,14:15,14:30,17373
2009-05-02,14:30,14:45,17382
2009-05-02,14:45,15:00,17351
2009-05-02,15:00,15:15,17181
2009-05-02,15:15,15:30,17163
2009-05-02,15:30,15:45,17045
2009-05-02,15:45,16:00,17005
2009-05-02,16:00,16:15,16648
2009-05-02,16:15,16:30,16762
2009-05-02,16:30,16:45,16662
2009-05-02,16:45,17:00,16737
2009-05-02,17:00,17:15,16474
2009-05-02,17:15,17:30,16559
2009-05-02,17:30,17:45,16708
2009-05-02,17:45,18:00,16801
2009-05-02,18:00,18:15,16880
2009-05-02,18:15,18:30,16941
2009-05-02,18:30,18:45,16896
2009-05-02,18:45,19:00,16977
2009-05-02,19:00,19:15,16942
2009-05-02,19:15,19:30,16912
2009-05-02,19:30,19:45,16823
2009-05-02,19:45,20:00,16716
2009-05-02,20:00,20:15,16584
2009-05-02,20:15,20:30,16393
2009-05-02,20:30,20:45,16237
2009-05-02,20:45,21:00,16311
2009-05-02,21:00,21:15,16613
2009-05-02,21:15,21:30,16948
2009-05-02,21:30,21:45,17113
2009-05-02,21:45,22:00,17033
2009-05-02,22:00,22:15,17050
2009-05-02,22:15,22:30,16920
2009-05-02,22:30,22:45,17015
2009-05-02,22:45,23:00,16847
2009-05-02,23:00,23:15,16710
2009-05-02,23:15,23:30,16510
2009-05-02,23:30,23:45,16448
2009-05-02,23:45,00:00,16273
2009-05-03,00:00,00:15,15684
2009-05-03,00:15,00:30,15700
2009-05-03,00:30,00:45,15613
2009-05-03,00:45,01:00,15387
2009-05-03,01:00,01:15,14979
2009-05-03,01:15,01:30,14870
2009-05-03,01:30,01:45,14839
2009-05-03,01:45,02:00,14953
2009-05-03,02:00,02:15,14710
2009-05-03,02:15,02:30,14715
2009-05-03,02:30,02:45,14628
2009-05-03,02:45,03:00,14656
2009-05-03,03:00,03:15,14790
2009-05-03,03:15,03:30,14870
2009-05-03,03:30,03:45,14876
2009-05-03,03:45,04:00,14846
2009-05-03,04:00,04:15,14602
2009-05-03,04:15,04:30,14645
2009-05-03,04:30,04:45,14635
2009-05-03,04:45,05:00,14702
2009-05-03,05:00,05:15,14637
2009-05-03,05:15,05:30,14403
2009-05-03,05:30,05:45,14535
2009-05-03,05:45,06:00,14224
2009-05-03,06:00,06:15,14337
2009-05-03,06:15,06:30,14311
2009-05-03,06:30,06:45,14340
2009-05-03,06:45,07:00,14278
2009-05-03,07:00,07:15,14180
2009-05-03,07:15,07:30,14086
2009-05-03,07:30,07:45,14307
2009-05-03,07:45,08:00,14350
2009-05-03,08:00,08:15,14989
2009-05-03,08:15,08:30,15126
2009-05-03,08:30,08:45,15327
2009-05-03,08:45,09:00,15472
2009-05-03,09:00,09:15,15792
2009-05-03,09:15,09:30,15920
2009-05-03,09:30,09:45,15907
2009-05-03,09:45,10:00,16039
2009-05-03,10:00,10:15,16345
2009-05-03,10:15,10:30,16337
2009-05-03,10:30,10:45,16565
2009-05-03,10:45,11:00,16502
2009-05-03,11:00,11:15,16562
2009-05-03,11:15,11:30,16522
2009-05-03,11:30,11:45,16776
2009-05-03,11:45,12:00,16924
2009-05-03,12:00,12:15,17243
2009-05-03,12:15,12:30,17365
2009-05-03,12:30,12:45,17435
2009-05-03,12:45,13:00,17121
2009-05-03,13:00,13:15,16836
2009-05-03,13:15,13:30,16635
2009-05-03,13:30,13:45,16440
2009-05-03,13:45,14:00,16268
2009-05-03,14:00,14:15,16252
