date,time_from,time_to,feedin
2009-03-01,00:00,00:15,18415
2009-03-01,00:15,00:30,18372
2009-03-01,00:30,00:45,18352
2009-03-01,00:45,01:00,18086
2009-03-01,01:00,01:15,18291
2009-03-01,01:15,01:30,18104
2009-03-01,01:30,01:45,18128
2009-03-01,01:45,02:00,18073
2009-03-01,02:00,02:15,17954
2009-03-01,02:15,02:30,17889
2009-03-01,02:30,02:45,17907
2009-03-01,02:45,03:00,17819
2009-03-01,03:00,03:15,17813
2009-03-01,03:15,03:30,17705
2009-03-01,03:30,03:45,17671
2009-03-01,03:45,04:00,17602
2009-03-01,04:00,04:15,17512
2009-03-01,04:15,04:30,17538
2009-03-01,04:30,04:45,17590
2009-03-01,04:45,05:00,17613
2009-03-01,05:00,05:15,17449
2009-03-01,05:15,05:30,17407
2009-03-01,05:30,05:45,17343
2009-03-01,05:45,06:00,17494
2009-03-01,06:00,06:15,17159
2009-03-01,06:15,06:30,17046
2009-03-01,06:30,06:45,16998
2009-03-01,06:45,07:00,17000
2009-03-01,07:00,07:15,17029
2009-03-01,07:15,07:30,17055
2009-03-01,07:30,07:45,16912
2009-03-01,07:45,08:00,17055
2009-03-01,08:00,08:15,17491
2009-03-01,08:15,08:30,17441
2009-03-01,08:30,08:45,17492
2009-03-01,08:45,09:00,17595
2009-03-01,09:00,09:15,17988
2009-03-01,09:15,09:30,18051
2009-03-01,09:30,09:45,17972
2009-03-01,09:45,10:00,18087
2009-03-01,10:00,10:15,18159
2009-03-01,10:15,10:30,18222
2009-03-01,10:30,10:45,18282
2009-03-01,10:45,11:00,18338
2009-03-01,11:00,11:15,18683
2009-03-01,11:15,11:30,18341
2009-03-01,11:30,11:45,18421
2009-03-01,11:45,12:00,18512
2009-03-01,12:00,12:15,18557
2009-03-01,12:15,12:30,18840
2009-03-01,12:30,12:45,18993
2009-03-01,12:45,13:00,18953
2009-03-01,13:00,13:15,18705
2009-03-01,13:15,13:30,18660
2009-03-01,13:30,13:45,18809
2009-03-01,13:45,14:00,18640
2009-03-01,14:00,14:15,18302
2009-03-01,14:15,14:30,18259
2009-03-01,14:30,14:45,18089
2009-03-01,14:45,15:00,18207
2009-03-01,15:00,15:15,17987
2009-03-01,15:15,15:30,18104
2009-03-01,15:30,15:45,18055
2009-03-01,15:45,16:00,18013
2009-03-01,16:00,16:15,17956
2009-03-01,16:15,16:30,18045
2009-03-01,16:30,16:45,18039
2009-03-01,16:45,17:00,17869
2009-03-01,17:00,17:15,18479
2009-03-01,17:15,17:30,18489
2009-03-01,17:30,17:45,18502
2009-03-01,17:45,18:00,18578
2009-03-01,18:00,18:15,19181
2009-03-01,18:15,18:30,19496
2009-03-01,18:30,18:45,19893
2009-03-01,18:45,19:00,20223
2009-03-01,19:00,19:15,20266
2009-03-01,19:15,19:30,20320
2009-03-01,19:30,19:45,20253
2009-03-01,19:45,20:00,20102
2009-03-01,20:00,20:15,20119
2009-03-01,20:15,20:30,19966
2009-03-01,20:30,20:45,19442
2009-03-01,20:45,21:00,19404
2009-03-01,21:00,21:15,19486
2009-03-01,21:15,21:30,19354
2009-03-01,21:30,21:45,19487
2009-03-01,21:45,22:00,19564
2009-03-01,22:00,22:15,19108
2009-03-01,22:15,22:30,19097
2009-03-01,22:30,22:45,19001
2009-03-01,22:45,23:00,18493
2009-03-01,23:00,23:15,18294
2009-03-01,23:15,23:30,18323
2009-03-01,23:30,23:45,18438
2009-03-01,23:45,00:00,18298
2009-03-02,00:00,00:15,20295
2009-03-02,00:15,00:30,20548
2009-03-02,00:30,00:45,20579
2009-03-02,00:45,01:00,20339
2009-03-02,01:00,01:15,19573
2009-03-02,01:15,01:30,19374
2009-03-02,01:30,01:45,19042
2009-03-02,01:45,02:00,19153
2009-03-02,02:00,02:15,18318
2009-03-02,02:15,02:30,18427
2009-03-02,02:30,02:45,18340
2009-03-02,02:45,03:00,18287
2009-03-02,03:00,03:15,18244
2009-03-02,03:15,03:30,18367
2009-03-02,03:30,03:45,18590
2009-03-02,03:45,04:00,18541
2009-03-02,04:00,04:15,19143
2009-03-02,04:15,04:30,19230
2009-03-02,04:30,04:45,19374
2009-03-02,04:45,05:00,19711
2009-03-02,05:00,05:15,20044
2009-03-02,05:15,05:30,20240
2009-03-02,05:30,05:45,20449
2009-03-02,05:45,06:00,20547
2009-03-02,06:00,06:15,20844
2009-03-02,06:15,06:30,21443
2009-03-02,06:30,06:45,22170
2009-03-02,06:45,07:00,22507
2009-03-02,07:00,07:15,23663
2009-03-02,07:15,07:30,23892
2009-03-02,07:30,07:45,24333
2009-03-02,07:45,08:00,24435
2009-03-02,08:00,08:15,24354
2009-03-02,08:15,08:30,24334
2009-03-02,08:30,08:45,24322
2009-03-02,08:45,09:00,24548
2009-03-02,09:00,09:15,24376
2009-03-02,09:15,09:30,24516
2009-03-02,09:30,09:45,24692
2009-03-02,09:45,10:00,24530
2009-03-02,10:00,10:15,24688
2009-03-02,10:15,10:30,24893
2009-03-02,10:30,10:45,24895
2009-03-02,10:45,11:00,24933
2009-03-02,11:00,11:15,25067
2009-03-02,11:15,11:30,25167
2009-03-02,11:30,11:45,25232
2009-03-02,11:45,12:00,25232
2009-03-02,12:00,12:15,24985
2009-03-02,12:15,12:30,24936
2009-03-02,12:30,12:45,24856
2009-03-02,12:45,13:00,25022
2009-03-02,13:00,13:15,25084
2009-03-02,13:15,13:30,25147
2009-03-02,13:30,13:45,25026
2009-03-02,13:45,14:00,25041
2009-03-02,14:00,14:15,24772
2009-03-02,14:15,14:30,24585
2009-03-02,14:30,14:45,24523
2009-03-02,14:45,15:00,24514
2009-03-02,15:00,15:15,24675
2009-03-02,15:15,15:30,24687
2009-03-02,15:30,15:45,24636
2009-03-02,15:45,16:00,24487
