date,time_from,time_to,production
2008-06-01,00:00,00:15,20094
2008-06-01,00:15,00:30,19742
2008-06-01,00:30,00:45,19172
2008-06-01,00:45,01:00,19066
2008-06-01,01:00,01:15,19770
2008-06-01,01:15,01:30,19712
2008-06-01,01:30,01:45,19662
2008-06-01,01:45,02:00,19622
2008-06-01,02:00,02:15,19450
2008-06-01,02:15,02:30,19398
2008-06-01,02:30,02:45,19398
2008-06-01,02:45,03:00,19360
2008-06-01,03:00,03:15,18681
2008-06-01,03:15,03:30,18693
2008-06-01,03:30,03:45,18726
2008-06-01,03:45,04:00,18761
2008-06-01,04:00,04:15,18532
2008-06-01,04:15,04:30,18573
2008-06-01,04:30,04:45,18745
2008-06-01,04:45,05:00,18889
2008-06-01,05:00,05:15,19285
2008-06-01,05:15,05:30,19400
2008-06-01,05:30,05:45,19626
2008-06-01,05:45,06:00,19974
2008-06-01,06:00,06:15,22283
2008-06-01,06:15,06:30,22916
2008-06-01,06:30,06:45,23419
2008-06-01,06:45,07:00,23871
2008-06-01,07:00,07:15,24525
2008-06-01,07:15,07:30,24627
2008-06-01,07:30,07:45,24672
2008-06-01,07:45,08:00,24706
2008-06-01,08:00,08:15,28121
2008-06-01,08:15,08:30,28237
2008-06-01,08:30,08:45,28279
2008-06-01,08:45,09:00,28288
2008-06-01,09:00,09:15,28754
2008-06-01,09:15,09:30,28815
2008-06-01,09:30,09:45,28883
2008-06-01,09:45,10:00,28958
2008-06-01,10:00,10:15,29031
2008-06-01,10:15,10:30,29097
2008-06-01,10:30,10:45,29160
2008-06-01,10:45,11:00,29245
2008-06-01,11:00,11:15,28894
2008-06-01,11:15,11:30,29000
2008-06-01,11:30,11:45,29055
2008-06-01,11:45,12:00,29054
2008-06-01,12:00,12:15,28966
2008-06-01,12:15,12:30,28900
2008-06-01,12:30,12:45,28850
2008-06-01,12:45,13:00,28837
2008-06-01,13:00,13:15,29155
2008-06-01,13:15,13:30,29113
2008-06-01,13:30,13:45,29007
2008-06-01,13:45,14:00,28909
2008-06-01,14:00,14:15,28922
2008-06-01,14:15,14:30,28874
2008-06-01,14:30,14:45,28821
2008-06-01,14:45,15:00,28746
2008-06-01,15:00,15:15,28802
2008-06-01,15:15,15:30,28683
2008-06-01,15:30,15:45,28546
2008-06-01,15:45,16:00,28434
2008-06-01,16:00,16:15,27673
2008-06-01,16:15,16:30,27588
2008-06-01,16:30,16:45,27533
2008-06-01,16:45,17:00,27498
2008-06-01,17:00,17:15,27350
2008-06-01,17:15,17:30,27338
2008-06-01,17:30,17:45,27347
2008-06-01,17:45,18:00,27351
2008-06-01,18:00,18:15,27044
2008-06-01,18:15,18:30,27028
2008-06-01,18:30,18:45,27056
2008-06-01,18:45,19:00,27085
2008-06-01,19:00,19:15,26801
2008-06-01,19:15,19:30,26720
2008-06-01,19:30,19:45,26662
2008-06-01,19:45,20:00,26608
2008-06-01,20:00,20:15,24223
2008-06-01,20:15,20:30,24072
2008-06-01,20:30,20:45,23949
2008-06-01,20:45,21:00,23818
2008-06-01,21:00,21:15,23925
2008-06-01,21:15,21:30,23956
2008-06-01,21:30,21:45,23984
2008-06-01,21:45,22:00,23914
2008-06-01,22:00,22:15,23838
2008-06-01,22:15,22:30,23602
2008-06-01,22:30,22:45,23266
2008-06-01,22:45,23:00,22820
2008-06-01,23:00,23:15,22461
2008-06-01,23:15,23:30,22170
2008-06-01,23:30,23:45,21886
2008-06-01,23:45,00:00,21644
2008-06-02,00:00,00:15,20094
2008-06-02,00:15,00:30,19742
2008-06-02,00:30,00:45,19172
2008-06-02,00:45,01:00,19066
2008-06-02,01:00,01:15,19770
2008-06-02,01:15,01:30,19712
2008-06-02,01:30,01:45,19662
2008-06-02,01:45,02:00,19622
2008-06-02,02:00,02:15,19450
2008-06-02,02:15,02:30,19398
2008-06-02,02:30,02:45,19398
2008-06-02,02:45,03:00,19360
2008-06-02,03:00,03:15,18681
2008-06-02,03:15,03:30,18693
2008-06-02,03:30,03:45,18726
2008-06-02,03:45,04:00,18761
2008-06-02,04:00,04:15,18532
2008-06-02,04:15,04:30,18573
2008-06-02,04:30,04:45,18745
2008-06-02,04:45,05:00,18889
2008-06-02,05:00,05:15,19285
2008-06-02,05:15,05:30,19400
2008-06-02,05:30,05:45,19626
2008-06-02,05:45,06:00,19974
2008-06-02,06:00,06:15,22283
2008-06-02,06:15,06:30,22916
2008-06-02,06:30,06:45,23419
2008-06-02,06:45,07:00,23871
2008-06-02,07:00,07:15,24525
2008-06-02,07:15,07:30,24627
2008-06-02,07:30,07:45,24672
2008-06-02,07:45,08:00,24706
2008-06-02,08:00,08:15,28121
2008-06-02,08:15,08:30,28237
2008-06-02,08:30,08:45,28279
2008-06-02,08:45,09:00,28288
2008-06-02,09:00,09:15,28754
2008-06-02,09:15,09:30,28815
2008-06-02,09:30,09:45,28883
2008-06-02,09:45,10:00,28958
2008-06-02,10:00,10:15,29031
2008-06-02,10:15,10:30,29097
2008-06-02,10:30,10:45,29160
2008-06-02,10:45,11:00,29245
2008-06-02,11:00,11:15,28894
2008-06-02,11:15,11:30,29000
2008-06-02,11:30,11:45,29055
2008-06-02,11:45,12:00,29054
2008-06-02,12:00,12:15,28966
2008-06-02,12:15,12:30,28900
2008-06-02,12:30,12:45,28850
2008-06-02,12:45,13:00,28837
2008-06-02,13:00,13:15,29155
2008-06-02,13:15,13:30,29113
2008-06-02,13:30,13:45,29007
2008-06-02,13:45,14:00,28909
2008-06-02,14:00,14:15,28922
2008-06-02,14:15,14:30,28874
2008-06-02,14:30,14:45,28821
2008-06-02,14:45,15:00,28746
2008-06-02,15:00,15:15,28802
2008-06-02,15:15,15:30,28683
2008-06-02,15:30,15:45,28546
2008-06-02,15:45,16:00,28434
2008-06-02,16:00,16:15,27673
2008-06-02,16:15,16:30,27588
2008-06-02,16:30,16:45,27533
2008-06-02,16:45,17:00,27498
2008-06-02,17:00,17:15,27350
2008-06-02,17:15,17:30,27338
2008-06-02,17:30,17:45,27347
2008-06-02,17:45,18:00,27351
2008-06-02,18:00,18:15,27044
2008-06-02,18:15,18:30,27028
2008-06-02,18:30,18:45,27056
2008-06-02,18:45,19:00,27085
2008-06-02,19:00,19:15,26801
2008-06-02,19:15,19:30,26720
2008-06-02,19:30,19:45,26662
2008-06-02,19:45,20:00,26608
2008-06-02,20:00,20:15,24223
2008-06-02,20:15,20:30,24072
2008-06-02,20:30,20:45,23949
2008-06-02,20:45,21:00,23818
2008-06-02,21:00,21:15,23925
2008-06-02,21:15,21:30,23956
2008-06-02,21:30,21:45,23984
2008-06-02,21:45,22:00,23914
2008-06-02,22:00,22:15,23838
2008-06-02,22:15,22:30,23602
2008-06-02,22:30,22:45,23266
2008-06-02,22:45,23:00,22820
2008-06-02,23:00,23:15,22461
2008-06-02,23:15,23:30,22170
2008-06-02,23:30,23:45,21886
2008-06-02,23:45,00:00,21644
2008-06-03,00:00,00:15,20094
2008-06-03,00:15,00:30,19742
2008-06-03,00:30,00:45,19172
2008-06-03,00:45,01:00,19066
2008-06-03,01:00,01:15,19770
2008-06-03,01:15,01:30,19712
2008-06-03,01:30,01:45,19662
2008-06-03,01:45,02:00,19622
2008-06-03,02:00,02:15,19450
2008-06-03,02:15,02:30,19398
2008-06-03,02:30,02:45,19398
2008-06-03,02:45,03:00,19360
2008-06-03,03:00,03:15,18681
2008-06-03,03:15,03:30,18693
2008-06-03,03:30,03:45,18726
2008-06-03,03:45,04:00,18761
2008-06-03,04:00,04:15,18532
2008-06-03,04:15,04:30,18573
2008-06-03,04:30,04:45,18745
2008-06-03,04:45,05:00,18889
2008-06-03,05:00,05:15,19285
2008-06-03,05:15,05:30,19400
2008-06-03,05:30,05:45,19626
2008-06-03,05:45,06:00,19974
2008-06-03,06:00,06:15,22283
2008-06-03,06:15,06:30,22916
2008-06-03,06:30,06:45,23419
2008-06-03,06:45,07:00,23871
2008-06-03,07:00,07:15,24525
2008-06-03,07:15,07:30,24627
2008-06-03,07:30,07:45,24672
2008-06-03,07:45,08:00,24706
2008-06-03,08:00,08:15,28121
2008-06-03,08:15,08:30,28237
2008-06-03,08:30,08:45,28279
2008-06-03,08:45,09:00,28288
2008-06-03,09:00,09:15,28754
2008-06-03,09:15,09:30,28815
2008-06-03,09:30,09:45,28883
2008-06-03,09:45,10:00,28958
2008-06-03,10:00,10:15,29031
2008-06-03,10:15,10:30,29097
2008-06-03,10:30,10:45,29160
2008-06-03,10:45,11:00,29245
2008-06-03,11:00,11:15,28894
2008-06-03,11:15,11:30,29000
2008-06-03,11:30,11:45,29055
2008-06-03,11:45,12:00,29054
2008-06-03,12:00,12:15,28966
2008-06-03,12:15,12:30,28900
2008-06-03,12:30,12:45,28850
2008-06-03,12:45,13:00,28837
2008-06-03,13:00,13:15,29155
2008-06-03,13:15,13:30,29113
2008-06-03,13:30,13:45,29007
2008-06-03,13:45,14:00,28909
2008-06-03,14:00,14:15,28922
2008-06-03,14:15,14:30,28874
2008-06-03,14:30,14:45,28821
2008-06-03,14:45,15:00,28746
2008-06-03,15:00,15:15,28802
2008-06-03,15:15,15:30,28683
2008-06-03,15:30,15:45,28546
2008-06-03,15:45,16:00,28434
2008-06-03,16:00,16:15,27673
2008-06-03,16:15,16:30,27588
2008-06-03,16:30,16:45,27533
2008-06-03,16:45,17:00,27498
2008-06-03,17:00,17:15,27350
2008-06-03,17:15,17:30,27338
2008-06-03,17:30,17:45,27347
2008-06-03,17:45,18:00,27351
2008-06-03,18:00,18:15,27044
