date,time_from,time_to,production
2008-05-01,00:00,00:15,19462
2008-05-01,00:15,00:30,18932
2008-05-01,00:30,00:45,18703
2008-05-01,00:45,01:00,18527
2008-05-01,01:00,01:15,18460
2008-05-01,01:15,01:30,18341
2008-05-01,01:30,01:45,18285
2008-05-01,01:45,02:00,18246
2008-05-01,02:00,02:15,17756
2008-05-01,02:15,02:30,17712
2008-05-01,02:30,02:45,17714
2008-05-01,02:45,03:00,17676
2008-05-01,03:00,03:15,17355
2008-05-01,03:15,03:30,17384
2008-05-01,03:30,03:45,17416
2008-05-01,03:45,04:00,17462
2008-05-01,04:00,04:15,17019
2008-05-01,04:15,04:30,17034
2008-05-01,04:30,04:45,17027
2008-05-01,04:45,05:00,17004
2008-05-01,05:00,05:15,16740
2008-05-01,05:15,05:30,16659
2008-05-01,05:30,05:45,16572
2008-05-01,05:45,06:00,16442
2008-05-01,06:00,06:15,17268
2008-05-01,06:15,06:30,17246
2008-05-01,06:30,06:45,17300
2008-05-01,06:45,07:00,17329
2008-05-01,07:00,07:15,17756
2008-05-01,07:15,07:30,17888
2008-05-01,07:30,07:45,18022
2008-05-01,07:45,08:00,18210
2008-05-01,08:00,08:15,18730
2008-05-01,08:15,08:30,18960
2008-05-01,08:30,08:45,19193
2008-05-01,08:45,09:00,19389
2008-05-01,09:00,09:15,19010
2008-05-01,09:15,09:30,19159
2008-05-01,09:30,09:45,19352
2008-05-01,09:45,10:00,19564
2008-05-01,10:00,10:15,19135
2008-05-01,10:15,10:30,19234
2008-05-01,10:30,10:45,19305
2008-05-01,10:45,11:00,19436
2008-05-01,11:00,11:15,19341
2008-05-01,11:15,11:30,19458
2008-05-01,11:30,11:45,19532
2008-05-01,11:45,12:00,19495
2008-05-01,12:00,12:15,19877
2008-05-01,12:15,12:30,19734
2008-05-01,12:30,12:45,19580
2008-05-01,12:45,13:00,19389
2008-05-01,13:00,13:15,19221
2008-05-01,13:15,13:30,19042
2008-05-01,13:30,13:45,18897
2008-05-01,13:45,14:00,18736
2008-05-01,14:00,14:15,19185
2008-05-01,14:15,14:30,19045
2008-05-01,14:30,14:45,18936
2008-05-01,14:45,15:00,18802
2008-05-01,15:00,15:15,18545
2008-05-01,15:15,15:30,18458
2008-05-01,15:30,15:45,18414
2008-05-01,15:45,16:00,18344
2008-05-01,16:00,16:15,18389
2008-05-01,16:15,16:30,18330
2008-05-01,16:30,16:45,18322
2008-05-01,16:45,17:00,18339
2008-05-01,17:00,17:15,18553
2008-05-01,17:15,17:30,18613
2008-05-01,17:30,17:45,18715
2008-05-01,17:45,18:00,18804
2008-05-01,18:00,18:15,18704
2008-05-01,18:15,18:30,18897
2008-05-01,18:30,18:45,19045
2008-05-01,18:45,19:00,19188
2008-05-01,19:00,19:15,18999
2008-05-01,19:15,19:30,18993
2008-05-01,19:30,19:45,19012
2008-05-01,19:45,20:00,19030
2008-05-01,20:00,20:15,19080
2008-05-01,20:15,20:30,19136
2008-05-01,20:30,20:45,19179
2008-05-01,20:45,21:00,19328
2008-05-01,21:00,21:15,20066
2008-05-01,21:15,21:30,20167
2008-05-01,21:30,21:45,20160
2008-05-01,21:45,22:00,20170
