date,time_from,time_to,forecast,actual_feedin
2014-06-01,00:00,00:15,0,0
2014-06-01,00:15,00:30,0,0
2014-06-01,00:30,00:45,0,0
2014-06-01,00:45,01:00,0,0
2014-06-01,01:00,01:15,0,0
2014-06-01,01:15,01:30,0,0
2014-06-01,01:30,01:45,0,0
2014-06-01,01:45,02:00,0,0
2014-06-01,02:00,02:15,0,0
2014-06-01,02:15,02:30,0,0
2014-06-01,02:30,02:45,0,0
2014-06-01,02:45,03:00,0,0
2014-06-01,03:00,03:15,0,0
2014-06-01,03:15,03:30,0,0
2014-06-01,03:30,03:45,0,0
2014-06-01,03:45,04:00,0,0
2014-06-01,04:00,04:15,0,0
2014-06-01,04:15,04:30,0,0
2014-06-01,04:30,04:45,0,0
2014-06-01,04:45,05:00,0,0
2014-06-01,05:00,05:15,0,3
2014-06-01,05:15,05:30,0,14
2014-06-01,05:30,05:45,0,47
2014-06-01,05:45,06:00,59,103
2014-06-01,06:00,06:15,119,163
2014-06-01,06:15,06:30,178,263
2014-06-01,06:30,06:45,238,354
2014-06-01,06:45,07:00,414,455
2014-06-01,07:00,07:15,590,583
2014-06-01,07:15,07:30,752,739
2014-06-01,07:30,07:45,915,941
2014-06-01,07:45,08:00,1115,1118
2014-06-01,08:00,08:15,1315,1353
2014-06-01,08:15,08:30,1518,1560
2014-06-01,08:30,08:45,1722,1781
2014-06-01,08:45,09:00,1965,1996
2014-06-01,09:00,09:15,2208,2192
2014-06-01,09:15,09:30,2451,2417
2014-06-01,09:30,09:45,2695,2636
2014-06-01,09:45,10:00,2942,2836
2014-06-01,10:00,10:15,3189,3046
2014-06-01,10:15,10:30,3435,3265
2014-06-01,10:30,10:45,3681,3509
2014-06-01,10:45,11:00,3848,3698
2014-06-01,11:00,11:15,4015,3899
2014-06-01,11:15,11:30,4180,4076
2014-06-01,11:30,11:45,4345,4236
2014-06-01,11:45,12:00,4430,4334
2014-06-01,12:00,12:15,4516,4481
2014-06-01,12:15,12:30,4597,4566
2014-06-01,12:30,12:45,4679,4588
2014-06-01,12:45,13:00,4760,4608
2014-06-01,13:00,13:15,4840,4529
2014-06-01,13:15,13:30,4916,4448
2014-06-01,13:30,13:45,4992,4411
2014-06-01,13:45,14:00,5070,4380
2014-06-01,14:00,14:15,5147,4252
2014-06-01,14:15,14:30,5220,4169
2014-06-01,14:30,14:45,5292,4098
2014-06-01,14:45,15:00,5162,3952
2014-06-01,15:00,15:15,5032,3920
2014-06-01,15:15,15:30,4897,3802
2014-06-01,15:30,15:45,4762,3685
2014-06-01,15:45,16:00,4564,3568
2014-06-01,16:00,16:15,4366,3396
2014-06-01,16:15,16:30,4164,3191
2014-06-01,16:30,16:45,3962,3057
2014-06-01,16:45,17:00,3705,2839
2014-06-01,17:00,17:15,3447,2640
2014-06-01,17:15,17:30,3189,2438
2014-06-01,17:30,17:45,2930,2253
2014-06-01,17:45,18:00,2642,2061
2014-06-01,18:00,18:15,2353,1837
2014-06-01,18:15,18:30,2067,1636
2014-06-01,18:30,18:45,1780,1457
2014-06-01,18:45,19:00,1549,1274
2014-06-01,19:00,19:15,1318,1089
2014-06-01,19:15,19:30,1090,908
2014-06-01,19:30,19:45,861,742
2014-06-01,19:45,20:00,670,592
2014-06-01,20:00,20:15,478,460
2014-06-01,20:15,20:30,283,339
2014-06-01,20:30,20:45,88,231
2014-06-01,20:45,21:00,66,147
2014-06-01,21:00,21:15,44,84
2014-06-01,21:15,21:30,22,50
2014-06-01,21:30,21:45,0,25
2014-06-01,21:45,22:00,0,0
2014-06-01,22:00,22:15,0,0
2014-06-01,22:15,22:30,0,0
2014-06-01,22:30,22:45,0,0
2014-06-01,22:45,23:00,0,0
2014-06-01,23:00,23:15,0,0
2014-06-01,23:15,23:30,0,0
2014-06-01,23:30,23:45,0,0
2014-06-01,23:45,00:00,0,0
2014-06-02,00:00,00:15,0,0
2014-06-02,00:15,00:30,0,0
2014-06-02,00:30,00:45,0,0
2014-06-02,00:45,01:00,0,0
2014-06-02,01:00,01:15,0,0
2014-06-02,01:15,01:30,0,0
2014-06-02,01:30,01:45,0,0
2014-06-02,01:45,02:00,0,0
2014-06-02,02:00,02:15,0,0
2014-06-02,02:15,02:30,0,0
2014-06-02,02:30,02:45,0,0
2014-06-02,02:45,03:00,0,0
2014-06-02,03:00,03:15,0,0
2014-06-02,03:15,03:30,0,0
2014-06-02,03:30,03:45,0,0
2014-06-02,03:45,04:00,0,0
2014-06-02,04:00,04:15,0,0
2014-06-02,04:15,04:30,0,0
2014-06-02,04:30,04:45,0,0
2014-06-02,04:45,05:00,0,0
2014-06-02,05:00,05:15,0,5
2014-06-02,05:15,05:30,0,20
2014-06-02,05:30,05:45,0,60
2014-06-02,05:45,06:00,64,122
2014-06-02,06:00,06:15,127,185
2014-06-02,06:15,06:30,191,293
2014-06-02,06:30,06:45,254,395
2014-06-02,06:45,07:00,455,512
2014-06-02,07:00,07:15,656,642
2014-06-02,07:15,07:30,844,844
2014-06-02,07:30,07:45,1031,1107
2014-06-02,07:45,08:00,1263,1380
2014-06-02,08:00,08:15,1496,1688
2014-06-02,08:15,08:30,1731,1974
2014-06-02,08:30,08:45,1966,2296
2014-06-02,08:45,09:00,2266,2589
2014-06-02,09:00,09:15,2566,2859
2014-06-02,09:15,09:30,2866,3141
2014-06-02,09:30,09:45,3167,3435
2014-06-02,09:45,10:00,3434,3669
2014-06-02,10:00,10:15,3701,3882
2014-06-02,10:15,10:30,3967,4104
2014-06-02,10:30,10:45,4232,4317
2014-06-02,10:45,11:00,4408,4497
2014-06-02,11:00,11:15,4585,4622
2014-06-02,11:15,11:30,4758,4693
2014-06-02,11:30,11:45,4932,4717
2014-06-02,11:45,12:00,5002,4704
2014-06-02,12:00,12:15,5072,4724
2014-06-02,12:15,12:30,5139,4666
2014-06-02,12:30,12:45,5206,4613
2014-06-02,12:45,13:00,5254,4545
2014-06-02,13:00,13:15,5302,4492
2014-06-02,13:15,13:30,5346,4469
2014-06-02,13:30,13:45,5390,4498
2014-06-02,13:45,14:00,5324,4425
2014-06-02,14:00,14:15,5259,4397
2014-06-02,14:15,14:30,5189,4315
2014-06-02,14:30,14:45,5118,4286
2014-06-02,14:45,15:00,4950,4160
2014-06-02,15:00,15:15,4782,4059
2014-06-02,15:15,15:30,4608,3849
2014-06-02,15:30,15:45,4435,3707
2014-06-02,15:45,16:00,4221,3492
2014-06-02,16:00,16:15,4007,3292
2014-06-02,16:15,16:30,3790,3067
2014-06-02,16:30,16:45,3573,2877
2014-06-02,16:45,17:00,3345,2656
2014-06-02,17:00,17:15,3117,2462
2014-06-02,17:15,17:30,2889,2265
2014-06-02,17:30,17:45,2660,2119
2014-06-02,17:45,18:00,2411,1950
2014-06-02,18:00,18:15,2163,1786
2014-06-02,18:15,18:30,1916,1609
2014-06-02,18:30,18:45,1669,1441
2014-06-02,18:45,19:00,1470,1255
2014-06-02,19:00,19:15,1270,1096
2014-06-02,19:15,19:30,1074,926
2014-06-02,19:30,19:45,877,762
2014-06-02,19:45,20:00,688,617
2014-06-02,20:00,20:15,499,484
2014-06-02,20:15,20:30,306,351
2014-06-02,20:30,20:45,113,241
2014-06-02,20:45,21:00,85,151
2014-06-02,21:00,21:15,57,84
2014-06-02,21:15,21:30,28,49
2014-06-02,21:30,21:45,0,25
2014-06-02,21:45,22:00,0,0
2014-06-02,22:00,22:15,0,0
2014-06-02,22:15,22:30,0,0
2014-06-02,22:30,22:45,0,0
2014-06-02,22:45,23:00,0,0
2014-06-02,23:00,23:15,0,0
2014-06-02,23:15,23:30,0,0
2014-06-02,23:30,23:45,0,0
2014-06-02,23:45,00:00,0,0
2014-06-03,00:00,00:15,0,0
2014-06-03,00:15,00:30,0,0
2014-06-03,00:30,00:45,0,0
2014-06-03,00:45,01:00,0,0
2014-06-03,01:00,01:15,0,0
2014-06-03,01:15,01:30,0,0
2014-06-03,01:30,01:45,0,0
2014-06-03,01:45,02:00,0,0
2014-06-03,02:00,02:15,0,0
2014-06-03,02:15,02:30,0,0
2014-06-03,02:30,02:45,0,0
2014-06-03,02:45,03:00,0,0
2014-06-03,03:00,03:15,0,0
2014-06-03,03:15,03:30,0,0
2014-06-03,03:30,03:45,0,0
2014-06-03,03:45,04:00,0,0
2014-06-03,04:00,04:15,0,0
2014-06-03,04:15,04:30,0,0
2014-06-03,04:30,04:45,0,0
2014-06-03,04:45,05:00,0,0
2014-06-03,05:00,05:15,0,5
2014-06-03,05:15,05:30,0,21
2014-06-03,05:30,05:45,0,62
2014-06-03,05:45,06:00,68,124
2014-06-03,06:00,06:15,136,184
2014-06-03,06:15,06:30,204,295
2014-06-03,06:30,06:45,272,399
2014-06-03,06:45,07:00,492,517
2014-06-03,07:00,07:15,712,676
2014-06-03,07:15,07:30,918,883
2014-06-03,07:30,07:45,1125,1136
2014-06-03,07:45,08:00,1383,1391
2014-06-03,08:00,08:15,1642,1676
2014-06-03,08:15,08:30,1904,1937
2014-06-03,08:30,08:45,2166,2203
2014-06-03,08:45,09:00,2451,2450
2014-06-03,09:00,09:15,2736,2728
2014-06-03,09:15,09:30,3022,2999
2014-06-03,09:30,09:45,3308,3289
2014-06-03,09:45,10:00,3550,3581
2014-06-03,10:00,10:15,3792,3847
2014-06-03,10:15,10:30,4033,4077
2014-06-03,10:30,10:45,4273,4287
2014-06-03,10:45,11:00,4431,4422
2014-06-03,11:00,11:15,4589,4596
2014-06-03,11:15,11:30,4744,4710
2014-06-03,11:30,11:45,4899,4809
2014-06-03,11:45,12:00,5006,4882
2014-06-03,12:00,12:15,5112,4876
2014-06-03,12:15,12:30,5215,4858
2014-06-03,12:30,12:45,5317,4832
2014-06-03,12:45,13:00,5249,4770
2014-06-03,13:00,13:15,5180,4667
2014-06-03,13:15,13:30,5107,4559
2014-06-03,13:30,13:45,5033,4493
2014-06-03,13:45,14:00,4933,4356
2014-06-03,14:00,14:15,4833,4247
2014-06-03,14:15,14:30,4727,4075
2014-06-03,14:30,14:45,4621,3940
2014-06-03,14:45,15:00,4533,3780
2014-06-03,15:00,15:15,4444,3690
2014-06-03,15:15,15:30,4350,3559
2014-06-03,15:30,15:45,4256,3435
2014-06-03,15:45,16:00,4070,3335
2014-06-03,16:00,16:15,3885,3235
2014-06-03,16:15,16:30,3697,3136
2014-06-03,16:30,16:45,3508,3029
2014-06-03,16:45,17:00,3293,2893
2014-06-03,17:00,17:15,3079,2722
2014-06-03,17:15,17:30,2864,2568
2014-06-03,17:30,17:45,2650,2366
2014-06-03,17:45,18:00,2379,2155
2014-06-03,18:00,18:15,2109,1934
2014-06-03,18:15,18:30,1840,1699
2014-06-03,18:30,18:45,1572,1466
2014-06-03,18:45,19:00,1384,1247
2014-06-03,19:00,19:15,1195,1054
2014-06-03,19:15,19:30,1010,881
2014-06-03,19:30,19:45,824,721
2014-06-03,19:45,20:00,642,567
2014-06-03,20:00,20:15,459,440
2014-06-03,20:15,20:30,274,321
2014-06-03,20:30,20:45,88,223
2014-06-03,20:45,21:00,66,143
2014-06-03,21:00,21:15,44,87
2014-06-03,21:15,21:30,22,53
2014-06-03,21:30,21:45,0,28
2014-06-03,21:45,22:00,0,0
2014-06-03,22:00,22:15,0,0
2014-06-03,22:15,22:30,0,0
2014-06-03,22:30,22:45,0,0
2014-06-03,22:45,23:00,0,0
2014-06-03,23:00,23:15,0,0
2014-06-03,23:15,23:30,0,0
2014-06-03,23:30,23:45,0,0
2014-06-03,23:45,00:00,0,0
2014-06-04,00:00,00:15,0,0
2014-06-04,00:15,00:30,0,0
2014-06-04,00:30,00:45,0,0
2014-06-04,00:45,01:00,0,0
2014-06-04,01:00,01:15,0,0
2014-06-04,01:15,01:30,0,0
2014-06-04,01:30,01:45,0,0
2014-06-04,01:45,02:00,0,0
2014-06-04,02:00,02:15,0,0
2014-06-04,02:15,02:30,0,0
2014-06-04,02:30,02:45,0,0
2014-06-04,02:45,03:00,0,0
2014-06-04,03:00,03:15,0,0
2014-06-04,03:15,03:30,0,0
2014-06-04,03:30,03:45,0,0
2014-06-04,03:45,04:00,0,0
2014-06-04,04:00,04:15,0,0
2014-06-04,04:15,04:30,0,0
2014-06-04,04:30,04:45,0,0
2014-06-04,04:45,05:00,0,0
2014-06-04,05:00,05:15,0,7
2014-06-04,05:15,05:30,0,23
2014-06-04,05:30,05:45,0,65
2014-06-04,05:45,06:00,63,128
2014-06-04,06:00,06:15,127,194
2014-06-04,06:15,06:30,190,312
2014-06-04,06:30,06:45,254,441
2014-06-04,06:45,07:00,420,551
2014-06-04,07:00,07:15,586,718
2014-06-04,07:15,07:30,739,911
2014-06-04,07:30,07:45,892,1151
2014-06-04,07:45,08:00,1060,1401
2014-06-04,08:00,08:15,1228,1664
2014-06-04,08:15,08:30,1398,1869
2014-06-04,08:30,08:45,1567,2147
2014-06-04,08:45,09:00,1748,2414
2014-06-04,09:00,09:15,1929,2680
2014-06-04,09:15,09:30,2108,2918
2014-06-04,09:30,09:45,2288,3145
2014-06-04,09:45,10:00,2387,3309
2014-06-04,10:00,10:15,2487,3470
2014-06-04,10:15,10:30,2583,3622
2014-06-04,10:30,10:45,2679,3750
2014-06-04,10:45,11:00,2753,3868
2014-06-04,11:00,11:15,2827,3970
2014-06-04,11:15,11:30,2899,4059
2014-06-04,11:30,11:45,2970,4128
2014-06-04,11:45,12:00,2947,4121
2014-06-04,12:00,12:15,2924,4117
2014-06-04,12:15,12:30,2899,4009
2014-06-04,12:30,12:45,2875,3991
2014-06-04,12:45,13:00,2752,3838
2014-06-04,13:00,13:15,2630,3714
