date,time_from,time_to,forecast,actual_feedin
2014-05-01,00:00,00:15,0,0
2014-05-01,00:15,00:30,0,0
2014-05-01,00:30,00:45,0,0
2014-05-01,00:45,01:00,0,0
2014-05-01,01:00,01:15,0,0
2014-05-01,01:15,01:30,0,0
2014-05-01,01:30,01:45,0,0
2014-05-01,01:45,02:00,0,0
2014-05-01,02:00,02:15,0,0
2014-05-01,02:15,02:30,0,0
2014-05-01,02:30,02:45,0,0
2014-05-01,02:45,03:00,0,0
2014-05-01,03:00,03:15,0,0
2014-05-01,03:15,03:30,0,0
2014-05-01,03:30,03:45,0,0
2014-05-01,03:45,04:00,0,0
2014-05-01,04:00,04:15,0,0
2014-05-01,04:15,04:30,0,0
2014-05-01,04:30,04:45,0,0
2014-05-01,04:45,05:00,0,0
2014-05-01,05:00,05:15,0,0
2014-05-01,05:15,05:30,0,0
2014-05-01,05:30,05:45,0,0
2014-05-01,05:45,06:00,0,0
2014-05-01,06:00,06:15,0,3
2014-05-01,06:15,06:30,0,16
2014-05-01,06:30,06:45,0,45
2014-05-01,06:45,07:00,55,95
2014-05-01,07:00,07:15,110,170
2014-05-01,07:15,07:30,168,264
2014-05-01,07:30,07:45,227,381
2014-05-01,07:45,08:00,336,495
2014-05-01,08:00,08:15,445,612
2014-05-01,08:15,08:30,556,750
2014-05-01,08:30,08:45,668,894
2014-05-01,08:45,09:00,799,1024
2014-05-01,09:00,09:15,931,1176
2014-05-01,09:15,09:30,1062,1338
2014-05-01,09:30,09:45,1194,1521
2014-05-01,09:45,10:00,1321,1687
2014-05-01,10:00,10:15,1449,1801
2014-05-01,10:15,10:30,1575,2011
2014-05-01,10:30,10:45,1701,2251
2014-05-01,10:45,11:00,1844,2434
2014-05-01,11:00,11:15,1987,2657
2014-05-01,11:15,11:30,2129,2797
2014-05-01,11:30,11:45,2270,2949
2014-05-01,11:45,12:00,2369,3073
2014-05-01,12:00,12:15,2468,3123
2014-05-01,12:15,12:30,2565,3143
2014-05-01,12:30,12:45,2663,3186
2014-05-01,12:45,13:00,2739,3160
2014-05-01,13:00,13:15,2816,3166
2014-05-01,13:15,13:30,2890,3181
2014-05-01,13:30,13:45,2964,3185
2014-05-01,13:45,14:00,2904,3193
2014-05-01,14:00,14:15,2844,3202
2014-05-01,14:15,14:30,2779,3244
2014-05-01,14:30,14:45,2715,3270
2014-05-01,14:45,15:00,2614,3280
2014-05-01,15:00,15:15,2512,3245
2014-05-01,15:15,15:30,2404,3179
2014-05-01,15:30,15:45,2297,3063
2014-05-01,15:45,16:00,2205,2912
2014-05-01,16:00,16:15,2112,2692
2014-05-01,16:15,16:30,2016,2476
2014-05-01,16:30,16:45,1920,2314
2014-05-01,16:45,17:00,1780,2132
2014-05-01,17:00,17:15,1640,1951
2014-05-01,17:15,17:30,1500,1778
2014-05-01,17:30,17:45,1360,1611
2014-05-01,17:45,18:00,1218,1407
2014-05-01,18:00,18:15,1077,1224
2014-05-01,18:15,18:30,938,1048
2014-05-01,18:30,18:45,799,870
2014-05-01,18:45,19:00,656,702
2014-05-01,19:00,19:15,514,572
2014-05-01,19:15,19:30,374,465
2014-05-01,19:30,19:45,235,355
2014-05-01,19:45,20:00,168,251
2014-05-01,20:00,20:15,101,166
2014-05-01,20:15,20:30,51,109
2014-05-01,20:30,20:45,0,62
2014-05-01,20:45,21:00,0,28
2014-05-01,21:00,21:15,0,0
2014-05-01,21:15,21:30,0,0
2014-05-01,21:30,21:45,0,0
2014-05-01,21:45,22:00,0,0
2014-05-01,22:00,22:15,0,0
2014-05-01,22:15,22:30,0,0
2014-05-01,22:30,22:45,0,0
2014-05-01,22:45,23:00,0,0
2014-05-01,23:00,23:15,0,0
2014-05-01,23:15,23:30,0,0
2014-05-01,23:30,23:45,0,0
2014-05-01,23:45,00:00,0,0
2014-05-02,00:00,00:15,0,0
2014-05-02,00:15,00:30,0,0
2014-05-02,00:30,00:45,0,0
2014-05-02,00:45,01:00,0,0
2014-05-02,01:00,01:15,0,0
2014-05-02,01:15,01:30,0,0
2014-05-02,01:30,01:45,0,0
2014-05-02,01:45,02:00,0,0
2014-05-02,02:00,02:15,0,0
2014-05-02,02:15,02:30,0,0
2014-05-02,02:30,02:45,0,0
2014-05-02,02:45,03:00,0,0
2014-05-02,03:00,03:15,0,0
2014-05-02,03:15,03:30,0,0
2014-05-02,03:30,03:45,0,0
2014-05-02,03:45,04:00,0,0
2014-05-02,04:00,04:15,0,0
2014-05-02,04:15,04:30,0,0
2014-05-02,04:30,04:45,0,0
2014-05-02,04:45,05:00,0,0
2014-05-02,05:00,05:15,0,0
2014-05-02,05:15,05:30,0,0
2014-05-02,05:30,05:45,0,0
2014-05-02,05:45,06:00,0,6
2014-05-02,06:00,06:15,0,21
2014-05-02,06:15,06:30,0,56
2014-05-02,06:30,06:45,0,118
2014-05-02,06:45,07:00,114,185
2014-05-02,07:00,07:15,229,248
2014-05-02,07:15,07:30,346,343
2014-05-02,07:30,07:45,463,428
2014-05-02,07:45,08:00,632,519
2014-05-02,08:00,08:15,800,618
2014-05-02,08:15,08:30,971,691
2014-05-02,08:30,08:45,1142,805
2014-05-02,08:45,09:00,1354,943
2014-05-02,09:00,09:15,1566,1080
2014-05-02,09:15,09:30,1779,1186
2014-05-02,09:30,09:45,1991,1282
2014-05-02,09:45,10:00,2192,1333
2014-05-02,10:00,10:15,2394,1420
2014-05-02,10:15,10:30,2594,1526
2014-05-02,10:30,10:45,2795,1603
2014-05-02,10:45,11:00,2986,1672
2014-05-02,11:00,11:15,3178,1713
2014-05-02,11:15,11:30,3368,1789
2014-05-02,11:30,11:45,3558,1888
2014-05-02,11:45,12:00,3586,1965
2014-05-02,12:00,12:15,3615,2021
2014-05-02,12:15,12:30,3641,2051
2014-05-02,12:30,12:45,3668,2072
2014-05-02,12:45,13:00,3710,2064
2014-05-02,13:00,13:15,3752,2068
2014-05-02,13:15,13:30,3792,2084
2014-05-02,13:30,13:45,3832,2115
2014-05-02,13:45,14:00,3857,2109
2014-05-02,14:00,14:15,3883,2082
2014-05-02,14:15,14:30,3905,2059
2014-05-02,14:30,14:45,3926,2026
2014-05-02,14:45,15:00,3744,1979
2014-05-02,15:00,15:15,3562,1892
2014-05-02,15:15,15:30,3375,1806
2014-05-02,15:30,15:45,3188,1757
2014-05-02,15:45,16:00,3027,1669
2014-05-02,16:00,16:15,2866,1579
2014-05-02,16:15,16:30,2701,1488
2014-05-02,16:30,16:45,2537,1383
2014-05-02,16:45,17:00,2339,1262
2014-05-02,17:00,17:15,2142,1161
2014-05-02,17:15,17:30,1945,1057
2014-05-02,17:30,17:45,1747,957
2014-05-02,17:45,18:00,1573,838
2014-05-02,18:00,18:15,1399,716
2014-05-02,18:15,18:30,1228,603
2014-05-02,18:30,18:45,1056,502
2014-05-02,18:45,19:00,896,391
2014-05-02,19:00,19:15,736,299
2014-05-02,19:15,19:30,578,228
2014-05-02,19:30,19:45,420,167
2014-05-02,19:45,20:00,311,114
2014-05-02,20:00,20:15,202,73
2014-05-02,20:15,20:30,101,49
2014-05-02,20:30,20:45,0,28
2014-05-02,20:45,21:00,0,12
2014-05-02,21:00,21:15,0,2
2014-05-02,21:15,21:30,0,0
2014-05-02,21:30,21:45,0,0
2014-05-02,21:45,22:00,0,0
2014-05-02,22:00,22:15,0,0
2014-05-02,22:15,22:30,0,0
2014-05-02,22:30,22:45,0,0
2014-05-02,22:45,23:00,0,0
2014-05-02,23:00,23:15,0,0
2014-05-02,23:15,23:30,0,0
2014-05-02,23:30,23:45,0,0
2014-05-02,23:45,00:00,0,0
2014-05-03,00:00,00:15,0,0
2014-05-03,00:15,00:30,0,0
2014-05-03,00:30,00:45,0,0
2014-05-03,00:45,01:00,0,0
2014-05-03,01:00,01:15,0,0
2014-05-03,01:15,01:30,0,0
2014-05-03,01:30,01:45,0,0
2014-05-03,01:45,02:00,0,0
2014-05-03,02:00,02:15,0,0
2014-05-03,02:15,02:30,0,0
2014-05-03,02:30,02:45,0,0
2014-05-03,02:45,03:00,0,0
2014-05-03,03:00,03:15,0,0
2014-05-03,03:15,03:30,0,0
2014-05-03,03:30,03:45,0,0
2014-05-03,03:45,04:00,0,0
2014-05-03,04:00,04:15,0,0
2014-05-03,04:15,04:30,0,0
2014-05-03,04:30,04:45,0,0
2014-05-03,04:45,05:00,0,0
2014-05-03,05:00,05:15,0,0
2014-05-03,05:15,05:30,0,1
2014-05-03,05:30,05:45,0,1
2014-05-03,05:45,06:00,2,9
2014-05-03,06:00,06:15,3,26
2014-05-03,06:15,06:30,5,65
2014-05-03,06:30,06:45,7,125
2014-05-03,06:45,07:00,150,187
2014-05-03,07:00,07:15,293,262
2014-05-03,07:15,07:30,440,382
2014-05-03,07:30,07:45,588,517
2014-05-03,07:45,08:00,795,680
2014-05-03,08:00,08:15,1003,879
2014-05-03,08:15,08:30,1214,1064
2014-05-03,08:30,08:45,1425,1314
2014-05-03,08:45,09:00,1712,1564
2014-05-03,09:00,09:15,1998,1793
2014-05-03,09:15,09:30,2286,2009
2014-05-03,09:30,09:45,2574,2257
2014-05-03,09:45,10:00,2844,2489
2014-05-03,10:00,10:15,3114,2698
2014-05-03,10:15,10:30,3384,2876
2014-05-03,10:30,10:45,3653,3041
2014-05-03,10:45,11:00,3843,3199
2014-05-03,11:00,11:15,4034,3326
2014-05-03,11:15,11:30,4222,3419
2014-05-03,11:30,11:45,4410,3479
2014-05-03,11:45,12:00,4468,3507
2014-05-03,12:00,12:15,4527,3522
2014-05-03,12:15,12:30,4582,3506
2014-05-03,12:30,12:45,4636,3459
2014-05-03,12:45,13:00,4656,3367
2014-05-03,13:00,13:15,4677,3289
2014-05-03,13:15,13:30,4692,3231
