date,time_from,time_to,demand
2016-03-01,00:00,00:15,19427
2016-03-01,00:15,00:30,19170
2016-03-01,00:30,00:45,18971
2016-03-01,00:45,01:00,18840
2016-03-01,01:00,01:15,18714
2016-03-01,01:15,01:30,18599
2016-03-01,01:30,01:45,18520
2016-03-01,01:45,02:00,18486
2016-03-01,02:00,02:15,18374
2016-03-01,02:15,02:30,18381
2016-03-01,02:30,02:45,18442
2016-03-01,02:45,03:00,18468
2016-03-01,03:00,03:15,18500
2016-03-01,03:15,03:30,18525
2016-03-01,03:30,03:45,18539
2016-03-01,03:45,04:00,18617
2016-03-01,04:00,04:15,18729
2016-03-01,04:15,04:30,18830
2016-03-01,04:30,04:45,18957
2016-03-01,04:45,05:00,19115
2016-03-01,05:00,05:15,19509
2016-03-01,05:15,05:30,19690
2016-03-01,05:30,05:45,19975
2016-03-01,05:45,06:00,20383
2016-03-01,06:00,06:15,21445
2016-03-01,06:15,06:30,22284
2016-03-01,06:30,06:45,22984
2016-03-01,06:45,07:00,23550
2016-03-01,07:00,07:15,24056
2016-03-01,07:15,07:30,24241
2016-03-01,07:30,07:45,24357
2016-03-01,07:45,08:00,24508
2016-03-01,08:00,08:15,24839
2016-03-01,08:15,08:30,24974
2016-03-01,08:30,08:45,25054
2016-03-01,08:45,09:00,25095
2016-03-01,09:00,09:15,24997
2016-03-01,09:15,09:30,25163
2016-03-01,09:30,09:45,25348
2016-03-01,09:45,10:00,25512
2016-03-01,10:00,10:15,25585
2016-03-01,10:15,10:30,25693
2016-03-01,10:30,10:45,25826
2016-03-01,10:45,11:00,25932
2016-03-01,11:00,11:15,26002
2016-03-01,11:15,11:30,26075
2016-03-01,11:30,11:45,26207
2016-03-01,11:45,12:00,26229
2016-03-01,12:00,12:15,26048
2016-03-01,12:15,12:30,26063
2016-03-01,12:30,12:45,26094
2016-03-01,12:45,13:00,26084
2016-03-01,13:00,13:15,26167
2016-03-01,13:15,13:30,26001
2016-03-01,13:30,13:45,25808
2016-03-01,13:45,14:00,25513
2016-03-01,14:00,14:15,25410
2016-03-01,14:15,14:30,25356
2016-03-01,14:30,14:45,25290
2016-03-01,14:45,15:00,25152
2016-03-01,15:00,15:15,25108
2016-03-01,15:15,15:30,24987
2016-03-01,15:30,15:45,24878
2016-03-01,15:45,16:00,24692
2016-03-01,16:00,16:15,24520
2016-03-01,16:15,16:30,24399
2016-03-01,16:30,16:45,24289
2016-03-01,16:45,17:00,24171
2016-03-01,17:00,17:15,24203
2016-03-01,17:15,17:30,24288
2016-03-01,17:30,17:45,24431
2016-03-01,17:45,18:00,24743
2016-03-01,18:00,18:15,25048
2016-03-01,18:15,18:30,25449
2016-03-01,18:30,18:45,25849
2016-03-01,18:45,19:00,25979
2016-03-01,19:00,19:15,25883
2016-03-01,19:15,19:30,25679
2016-03-01,19:30,19:45,25501
2016-03-01,19:45,20:00,25234
2016-03-01,20:00,20:15,24817
2016-03-01,20:15,20:30,24407
2016-03-01,20:30,20:45,24003
2016-03-01,20:45,21:00,23700
2016-03-01,21:00,21:15,23505
2016-03-01,21:15,21:30,23332
2016-03-01,21:30,21:45,23064
2016-03-01,21:45,22:00,22693
2016-03-01,22:00,22:15,22460
2016-03-01,22:15,22:30,22144
2016-03-01,22:30,22:45,21745
2016-03-01,22:45,23:00,21334
2016-03-01,23:00,23:15,20915
2016-03-01,23:15,23:30,20516
2016-03-01,23:30,23:45,20096
2016-03-01,23:45,00:00,19726
2016-03-02,00:00,00:15,19773
2016-03-02,00:15,00:30,19524
2016-03-02,00:30,00:45,19310
2016-03-02,00:45,01:00,19179
2016-03-02,01:00,01:15,19044
2016-03-02,01:15,01:30,18910
2016-03-02,01:30,01:45,18845
2016-03-02,01:45,02:00,18797
2016-03-02,02:00,02:15,18671
2016-03-02,02:15,02:30,18687
2016-03-02,02:30,02:45,18739
2016-03-02,02:45,03:00,18760
2016-03-02,03:00,03:15,18796
2016-03-02,03:15,03:30,18804
2016-03-02,03:30,03:45,18820
2016-03-02,03:45,04:00,18903
2016-03-02,04:00,04:15,19023
2016-03-02,04:15,04:30,19122
2016-03-02,04:30,04:45,19257
2016-03-02,04:45,05:00,19414
2016-03-02,05:00,05:15,19820
2016-03-02,05:15,05:30,19989
2016-03-02,05:30,05:45,20281
2016-03-02,05:45,06:00,20712
2016-03-02,06:00,06:15,21736
2016-03-02,06:15,06:30,22575
2016-03-02,06:30,06:45,23269
2016-03-02,06:45,07:00,23855
2016-03-02,07:00,07:15,24355
2016-03-02,07:15,07:30,24519
2016-03-02,07:30,07:45,24641
2016-03-02,07:45,08:00,24789
2016-03-02,08:00,08:15,25101
2016-03-02,08:15,08:30,25262
2016-03-02,08:30,08:45,25357
2016-03-02,08:45,09:00,25413
2016-03-02,09:00,09:15,25319
