date,time_from,time_to,production
2013-09-01,00:00,00:15,18521
2013-09-01,00:15,00:30,18391
2013-09-01,00:30,00:45,18310
2013-09-01,00:45,01:00,18246
2013-09-01,01:00,01:15,17110
2013-09-01,01:15,01:30,16970
2013-09-01,01:30,01:45,16869
2013-09-01,01:45,02:00,16793
2013-09-01,02:00,02:15,15892
2013-09-01,02:15,02:30,15760
2013-09-01,02:30,02:45,15655
2013-09-01,02:45,03:00,15609
2013-09-01,03:00,03:15,15655
2013-09-01,03:15,03:30,15651
2013-09-01,03:30,03:45,15671
2013-09-01,03:45,04:00,15704
2013-09-01,04:00,04:15,15451
2013-09-01,04:15,04:30,15414
2013-09-01,04:30,04:45,15408
2013-09-01,04:45,05:00,15433
2013-09-01,05:00,05:15,16024
2013-09-01,05:15,05:30,15982
2013-09-01,05:30,05:45,15948
2013-09-01,05:45,06:00,15927
2013-09-01,06:00,06:15,16400
2013-09-01,06:15,06:30,16317
2013-09-01,06:30,06:45,16455
2013-09-01,06:45,07:00,16401
2013-09-01,07:00,07:15,17526
2013-09-01,07:15,07:30,17567
2013-09-01,07:30,07:45,17788
2013-09-01,07:45,08:00,18176
2013-09-01,08:00,08:15,17596
2013-09-01,08:15,08:30,17909
2013-09-01,08:30,08:45,18251
2013-09-01,08:45,09:00,18619
2013-09-01,09:00,09:15,18868
2013-09-01,09:15,09:30,19233
2013-09-01,09:30,09:45,19669
2013-09-01,09:45,10:00,19974
2013-09-01,10:00,10:15,20033
2013-09-01,10:15,10:30,20208
2013-09-01,10:30,10:45,20393
2013-09-01,10:45,11:00,20593
2013-09-01,11:00,11:15,20545
2013-09-01,11:15,11:30,20662
2013-09-01,11:30,11:45,20781
2013-09-01,11:45,12:00,20862
2013-09-01,12:00,12:15,21045
2013-09-01,12:15,12:30,20946
2013-09-01,12:30,12:45,20852
2013-09-01,12:45,13:00,20798
2013-09-01,13:00,13:15,19624
2013-09-01,13:15,13:30,19535
2013-09-01,13:30,13:45,19364
2013-09-01,13:45,14:00,19330
2013-09-01,14:00,14:15,18823
2013-09-01,14:15,14:30,18788
2013-09-01,14:30,14:45,18705
2013-09-01,14:45,15:00,18677
2013-09-01,15:00,15:15,18741
2013-09-01,15:15,15:30,18620
2013-09-01,15:30,15:45,18486
2013-09-01,15:45,16:00,18372
2013-09-01,16:00,16:15,19319
2013-09-01,16:15,16:30,19153
2013-09-01,16:30,16:45,19011
2013-09-01,16:45,17:00,18871
2013-09-01,17:00,17:15,20111
2013-09-01,17:15,17:30,19917
2013-09-01,17:30,17:45,19769
2013-09-01,17:45,18:00,19625
2013-09-01,18:00,18:15,21307
2013-09-01,18:15,18:30,21194
2013-09-01,18:30,18:45,21128
2013-09-01,18:45,19:00,20982
2013-09-01,19:00,19:15,21327
2013-09-01,19:15,19:30,21199
2013-09-01,19:30,19:45,21124
2013-09-01,19:45,20:00,21099
2013-09-01,20:00,20:15,21425
2013-09-01,20:15,20:30,21479
2013-09-01,20:30,20:45,21529
2013-09-01,20:45,21:00,21506
2013-09-01,21:00,21:15,21210
2013-09-01,21:15,21:30,21182
2013-09-01,21:30,21:45,21156
2013-09-01,21:45,22:00,21200
2013-09-01,22:00,22:15,21084
2013-09-01,22:15,22:30,21023
2013-09-01,22:30,22:45,20882
2013-09-01,22:45,23:00,20733
2013-09-01,23:00,23:15,20003
2013-09-01,23:15,23:30,19842
2013-09-01,23:30,23:45,19721
2013-09-01,23:45,00:00,19625
2013-09-02,00:00,00:15,18858
2013-09-02,00:15,00:30,18687
2013-09-02,00:30,00:45,18544
2013-09-02,00:45,01:00,18442
2013-09-02,01:00,01:15,17531
2013-09-02,01:15,01:30,17487
2013-09-02,01:30,01:45,17449
2013-09-02,01:45,02:00,17396
2013-09-02,02:00,02:15,16449
2013-09-02,02:15,02:30,16443
2013-09-02,02:30,02:45,16364
2013-09-02,02:45,03:00,16359
2013-09-02,03:00,03:15,16102
2013-09-02,03:15,03:30,16106
2013-09-02,03:30,03:45,16153
2013-09-02,03:45,04:00,16187
2013-09-02,04:00,04:15,16446
2013-09-02,04:15,04:30,16562
2013-09-02,04:30,04:45,16705
2013-09-02,04:45,05:00,16898
2013-09-02,05:00,05:15,18766
2013-09-02,05:15,05:30,18965
2013-09-02,05:30,05:45,19177
2013-09-02,05:45,06:00,19587
2013-09-02,06:00,06:15,22089
2013-09-02,06:15,06:30,22603
2013-09-02,06:30,06:45,22945
2013-09-02,06:45,07:00,23302
2013-09-02,07:00,07:15,25606
2013-09-02,07:15,07:30,25825
2013-09-02,07:30,07:45,26056
2013-09-02,07:45,08:00,26384
2013-09-02,08:00,08:15,26862
2013-09-02,08:15,08:30,27136
2013-09-02,08:30,08:45,27371
2013-09-02,08:45,09:00,27609
2013-09-02,09:00,09:15,27866
2013-09-02,09:15,09:30,28096
2013-09-02,09:30,09:45,28341
2013-09-02,09:45,10:00,28666
2013-09-02,10:00,10:15,29010
2013-09-02,10:15,10:30,29209
2013-09-02,10:30,10:45,29435
2013-09-02,10:45,11:00,29675
2013-09-02,11:00,11:15,29579
2013-09-02,11:15,11:30,29768
2013-09-02,11:30,11:45,29922
2013-09-02,11:45,12:00,29999
2013-09-02,12:00,12:15,30032
2013-09-02,12:15,12:30,30025
2013-09-02,12:30,12:45,30003
2013-09-02,12:45,13:00,30054
2013-09-02,13:00,13:15,30106
2013-09-02,13:15,13:30,30141
2013-09-02,13:30,13:45,30076
2013-09-02,13:45,14:00,29959
2013-09-02,14:00,14:15,29535
2013-09-02,14:15,14:30,29539
2013-09-02,14:30,14:45,29437
2013-09-02,14:45,15:00,29312
2013-09-02,15:00,15:15,29218
2013-09-02,15:15,15:30,29027
2013-09-02,15:30,15:45,28728
2013-09-02,15:45,16:00,28466
2013-09-02,16:00,16:15,28941
2013-09-02,16:15,16:30,28777
2013-09-02,16:30,16:45,28608
2013-09-02,16:45,17:00,28413
2013-09-02,17:00,17:15,28933
2013-09-02,17:15,17:30,28699
2013-09-02,17:30,17:45,28529
2013-09-02,17:45,18:00,28394
2013-09-02,18:00,18:15,27859
2013-09-02,18:15,18:30,27591
2013-09-02,18:30,18:45,27365
2013-09-02,18:45,19:00,27183
2013-09-02,19:00,19:15,26950
2013-09-02,19:15,19:30,26735
2013-09-02,19:30,19:45,26552
2013-09-02,19:45,20:00,26438
2013-09-02,20:00,20:15,26212
2013-09-02,20:15,20:30,26065
2013-09-02,20:30,20:45,26000
2013-09-02,20:45,21:00,25917
2013-09-02,21:00,21:15,25670
2013-09-02,21:15,21:30,25545
2013-09-02,21:30,21:45,25414
2013-09-02,21:45,22:00,25307
2013-09-02,22:00,22:15,25001
2013-09-02,22:15,22:30,24724
2013-09-02,22:30,22:45,24489
2013-09-02,22:45,23:00,24010
2013-09-02,23:00,23:15,21266
2013-09-02,23:15,23:30,20930
2013-09-02,23:30,23:45,20844
2013-09-02,23:45,00:00,20720
2013-09-03,00:00,00:15,20387
2013-09-03,00:15,00:30,20261
2013-09-03,00:30,00:45,20178
2013-09-03,00:45,01:00,20167
2013-09-03,01:00,01:15,19276
2013-09-03,01:15,01:30,19211
2013-09-03,01:30,01:45,19175
2013-09-03,01:45,02:00,19158
2013-09-03,02:00,02:15,18426
2013-09-03,02:15,02:30,18307
2013-09-03,02:30,02:45,18173
2013-09-03,02:45,03:00,18220
2013-09-03,03:00,03:15,17701
2013-09-03,03:15,03:30,17726
2013-09-03,03:30,03:45,17786
2013-09-03,03:45,04:00,17862
2013-09-03,04:00,04:15,18659
2013-09-03,04:15,04:30,18691
2013-09-03,04:30,04:45,18967
2013-09-03,04:45,05:00,19253
2013-09-03,05:00,05:15,21761
2013-09-03,05:15,05:30,22010
2013-09-03,05:30,05:45,22256
2013-09-03,05:45,06:00,22626
2013-09-03,06:00,06:15,24647
2013-09-03,06:15,06:30,25144
2013-09-03,06:30,06:45,25530
2013-09-03,06:45,07:00,25854
2013-09-03,07:00,07:15,26835
2013-09-03,07:15,07:30,27107
2013-09-03,07:30,07:45,27428
2013-09-03,07:45,08:00,27899
2013-09-03,08:00,08:15,28829
2013-09-03,08:15,08:30,29267
2013-09-03,08:30,08:45,29683
2013-09-03,08:45,09:00,30011
2013-09-03,09:00,09:15,30045
2013-09-03,09:15,09:30,30370
2013-09-03,09:30,09:45,30691
2013-09-03,09:45,10:00,30990
2013-09-03,10:00,10:15,31140
2013-09-03,10:15,10:30,31369
2013-09-03,10:30,10:45,31596
2013-09-03,10:45,11:00,31829
2013-09-03,11:00,11:15,31670
2013-09-03,11:15,11:30,31939
2013-09-03,11:30,11:45,32139
2013-09-03,11:45,12:00,32260
2013-09-03,12:00,12:15,32456
2013-09-03,12:15,12:30,32475
2013-09-03,12:30,12:45,32474
2013-09-03,12:45,13:00,32441
2013-09-03,13:00,13:15,32626
2013-09-03,13:15,13:30,32586
2013-09-03,13:30,13:45,32328
2013-09-03,13:45,14:00,32168
2013-09-03,14:00,14:15,32407
