date,time_from,time_to,vertical_load
2012-03-01,00:00,00:15,13911
2012-03-01,00:15,00:30,13812
2012-03-01,00:30,00:45,13648
2012-03-01,00:45,01:00,13506
2012-03-01,01:00,01:15,13323
2012-03-01,01:15,01:30,13342
2012-03-01,01:30,01:45,13301
2012-03-01,01:45,02:00,13320
2012-03-01,02:00,02:15,13223
2012-03-01,02:15,02:30,12941
2012-03-01,02:30,02:45,13147
2012-03-01,02:45,03:00,13155
2012-03-01,03:00,03:15,13230
2012-03-01,03:15,03:30,13292
2012-03-01,03:30,03:45,13345
2012-03-01,03:45,04:00,13413
2012-03-01,04:00,04:15,13611
2012-03-01,04:15,04:30,13630
2012-03-01,04:30,04:45,13872
2012-03-01,04:45,05:00,13948
2012-03-01,05:00,05:15,14096
2012-03-01,05:15,05:30,14415
2012-03-01,05:30,05:45,14653
2012-03-01,05:45,06:00,14899
2012-03-01,06:00,06:15,15617
2012-03-01,06:15,06:30,16416
2012-03-01,06:30,06:45,17014
2012-03-01,06:45,07:00,17497
2012-03-01,07:00,07:15,17695
2012-03-01,07:15,07:30,17816
2012-03-01,07:30,07:45,17975
2012-03-01,07:45,08:00,17876
2012-03-01,08:00,08:15,17969
2012-03-01,08:15,08:30,18116
2012-03-01,08:30,08:45,18149
2012-03-01,08:45,09:00,18011
2012-03-01,09:00,09:15,18023
2012-03-01,09:15,09:30,17958
2012-03-01,09:30,09:45,17922
2012-03-01,09:45,10:00,17757
2012-03-01,10:00,10:15,17884
2012-03-01,10:15,10:30,17753
2012-03-01,10:30,10:45,17815
2012-03-01,10:45,11:00,17897
2012-03-01,11:00,11:15,17903
2012-03-01,11:15,11:30,18188
2012-03-01,11:30,11:45,18252
2012-03-01,11:45,12:00,18017
2012-03-01,12:00,12:15,17830
2012-03-01,12:15,12:30,17868
2012-03-01,12:30,12:45,17864
2012-03-01,12:45,13:00,17899
2012-03-01,13:00,13:15,18243
2012-03-01,13:15,13:30,18071
2012-03-01,13:30,13:45,17956
2012-03-01,13:45,14:00,17680
2012-03-01,14:00,14:15,17628
2012-03-01,14:15,14:30,17698
2012-03-01,14:30,14:45,17584
2012-03-01,14:45,15:00,17528
2012-03-01,15:00,15:15,17744
2012-03-01,15:15,15:30,17711
2012-03-01,15:30,15:45,17598
2012-03-01,15:45,16:00,17345
2012-03-01,16:00,16:15,17400
2012-03-01,16:15,16:30,17412
2012-03-01,16:30,16:45,17316
2012-03-01,16:45,17:00,17489
2012-03-01,17:00,17:15,17574
2012-03-01,17:15,17:30,17833
2012-03-01,17:30,17:45,17986
2012-03-01,17:45,18:00,18096
2012-03-01,18:00,18:15,18241
2012-03-01,18:15,18:30,18719
2012-03-01,18:30,18:45,19258
2012-03-01,18:45,19:00,19557
2012-03-01,19:00,19:15,19568
2012-03-01,19:15,19:30,19265
2012-03-01,19:30,19:45,19111
2012-03-01,19:45,20:00,18988
2012-03-01,20:00,20:15,18883
2012-03-01,20:15,20:30,18612
2012-03-01,20:30,20:45,18373
2012-03-01,20:45,21:00,18055
2012-03-01,21:00,21:15,18008
2012-03-01,21:15,21:30,17748
2012-03-01,21:30,21:45,17412
2012-03-01,21:45,22:00,17133
2012-03-01,22:00,22:15,16939
2012-03-01,22:15,22:30,16776
2012-03-01,22:30,22:45,16316
2012-03-01,22:45,23:00,16000
2012-03-01,23:00,23:15,15946
2012-03-01,23:15,23:30,15711
2012-03-01,23:30,23:45,15235
2012-03-01,23:45,00:00,14812
2012-03-02,00:00,00:15,14463
2012-03-02,00:15,00:30,14308
2012-03-02,00:30,00:45,14360
2012-03-02,00:45,01:00,14086
2012-03-02,01:00,01:15,13974
2012-03-02,01:15,01:30,13871
2012-03-02,01:30,01:45,13893
2012-03-02,01:45,02:00,13835
2012-03-02,02:00,02:15,13700
2012-03-02,02:15,02:30,13727
2012-03-02,02:30,02:45,13759
2012-03-02,02:45,03:00,13729
2012-03-02,03:00,03:15,13798
2012-03-02,03:15,03:30,13885
2012-03-02,03:30,03:45,13912
2012-03-02,03:45,04:00,13952
2012-03-02,04:00,04:15,14139
2012-03-02,04:15,04:30,14285
2012-03-02,04:30,04:45,14289
2012-03-02,04:45,05:00,14397
2012-03-02,05:00,05:15,14587
2012-03-02,05:15,05:30,14682
2012-03-02,05:30,05:45,14956
2012-03-02,05:45,06:00,15267
2012-03-02,06:00,06:15,15893
2012-03-02,06:15,06:30,16635
2012-03-02,06:30,06:45,17325
2012-03-02,06:45,07:00,17873
2012-03-02,07:00,07:15,18155
2012-03-02,07:15,07:30,18278
2012-03-02,07:30,07:45,18430
2012-03-02,07:45,08:00,18510
2012-03-02,08:00,08:15,18569
2012-03-02,08:15,08:30,18761
2012-03-02,08:30,08:45,18779
2012-03-02,08:45,09:00,18621
2012-03-02,09:00,09:15,18635
2012-03-02,09:15,09:30,18663
2012-03-02,09:30,09:45,18566
2012-03-02,09:45,10:00,18509
2012-03-02,10:00,10:15,18374
2012-03-02,10:15,10:30,18490
2012-03-02,10:30,10:45,18360
2012-03-02,10:45,11:00,18299
2012-03-02,11:00,11:15,18223
2012-03-02,11:15,11:30,18336
2012-03-02,11:30,11:45,18316
2012-03-02,11:45,12:00,18176
2012-03-02,12:00,12:15,18040
2012-03-02,12:15,12:30,18033
2012-03-02,12:30,12:45,18008
2012-03-02,12:45,13:00,17923
2012-03-02,13:00,13:15,17962
2012-03-02,13:15,13:30,17817
2012-03-02,13:30,13:45,17807
2012-03-02,13:45,14:00,17465
2012-03-02,14:00,14:15,17436
2012-03-02,14:15,14:30,17272
2012-03-02,14:30,14:45,17214
2012-03-02,14:45,15:00,17216
2012-03-02,15:00,15:15,17368
2012-03-02,15:15,15:30,17219
2012-03-02,15:30,15:45,17306
2012-03-02,15:45,16:00,17121
2012-03-02,16:00,16:15,17093
2012-03-02,16:15,16:30,17306
2012-03-02,16:30,16:45,17316
2012-03-02,16:45,17:00,17278
2012-03-02,17:00,17:15,17257
2012-03-02,17:15,17:30,17336
2012-03-02,17:30,17:45,17533
2012-03-02,17:45,18:00,17678
2012-03-02,18:00,18:15,17949
2012-03-02,18:15,18:30,18230
2012-03-02,18:30,18:45,18504
2012-03-02,18:45,19:00,18658
2012-03-02,19:00,19:15,18621
2012-03-02,19:15,19:30,18428
2012-03-02,19:30,19:45,18334
2012-03-02,19:45,20:00,18150
2012-03-02,20:00,20:15,17848
2012-03-02,20:15,20:30,17342
2012-03-02,20:30,20:45,17079
2012-03-02,20:45,21:00,16615
2012-03-02,21:00,21:15,16599
2012-03-02,21:15,21:30,16333
2012-03-02,21:30,21:45,16159
2012-03-02,21:45,22:00,15916
2012-03-02,22:00,22:15,15734
2012-03-02,22:15,22:30,15645
2012-03-02,22:30,22:45,15436
2012-03-02,22:45,23:00,15192
2012-03-02,23:00,23:15,14874
2012-03-02,23:15,23:30,14604
2012-03-02,23:30,23:45,14388
2012-03-02,23:45,00:00,14205
2012-03-03,00:00,00:15,13970
2012-03-03,00:15,00:30,13724
2012-03-03,00:30,00:45,13396
2012-03-03,00:45,01:00,13264
2012-03-03,01:00,01:15,13090
2012-03-03,01:15,01:30,12970
2012-03-03,01:30,01:45,12887
2012-03-03,01:45,02:00,12901
2012-03-03,02:00,02:15,12846
2012-03-03,02:15,02:30,12753
2012-03-03,02:30,02:45,12783
2012-03-03,02:45,03:00,12849
2012-03-03,03:00,03:15,12741
2012-03-03,03:15,03:30,12703
2012-03-03,03:30,03:45,12899
2012-03-03,03:45,04:00,12936
2012-03-03,04:00,04:15,12844
2012-03-03,04:15,04:30,12822
2012-03-03,04:30,04:45,12913
2012-03-03,04:45,05:00,12913
2012-03-03,05:00,05:15,13021
2012-03-03,05:15,05:30,13120
2012-03-03,05:30,05:45,13048
2012-03-03,05:45,06:00,13038
2012-03-03,06:00,06:15,13075
2012-03-03,06:15,06:30,13168
2012-03-03,06:30,06:45,13560
2012-03-03,06:45,07:00,13686
2012-03-03,07:00,07:15,13910
2012-03-03,07:15,07:30,14001
2012-03-03,07:30,07:45,14331
2012-03-03,07:45,08:00,14622
2012-03-03,08:00,08:15,14829
2012-03-03,08:15,08:30,15057
2012-03-03,08:30,08:45,15375
2012-03-03,08:45,09:00,15643
2012-03-03,09:00,09:15,15896
2012-03-03,09:15,09:30,16137
2012-03-03,09:30,09:45,16301
2012-03-03,09:45,10:00,16430
2012-03-03,10:00,10:15,16534
2012-03-03,10:15,10:30,16577
2012-03-03,10:30,10:45,16569
2012-03-03,10:45,11:00,16553
2012-03-03,11:00,11:15,16587
2012-03-03,11:15,11:30,16725
2012-03-03,11:30,11:45,16723
2012-03-03,11:45,12:00,16712
2012-03-03,12:00,12:15,16675
2012-03-03,12:15,12:30,16597
2012-03-03,12:30,12:45,16513
2012-03-03,12:45,13:00,16266
2012-03-03,13:00,13:15,16301
2012-03-03,13:15,13:30,16273
2012-03-03,13:30,13:45,16310
2012-03-03,13:45,14:00,15956
2012-03-03,14:00,14:15,15951
2012-03-03,14:15,14:30,15893
2012-03-03,14:30,14:45,15786
2012-03-03,14:45,15:00,15551
2012-03-03,15:00,15:15,15727
2012-03-03,15:15,15:30,15754
2012-03-03,15:30,15:45,15840
2012-03-03,15:45,16:00,15682
2012-03-03,16:00,16:15,15661
2012-03-03,16:15,16:30,15640
2012-03-03,16:30,16:45,15574
2012-03-03,16:45,17:00,15496
2012-03-03,17:00,17:15,15419
2012-03-03,17:15,17:30,15586
2012-03-03,17:30,17:45,15728
2012-03-03,17:45,18:00,15995
2012-03-03,18:00,18:15,16218
2012-03-03,18:15,18:30,16611
2012-03-03,18:30,18:45,16904
2012-03-03,18:45,19:00,16972
2012-03-03,19:00,19:15,16744
2012-03-03,19:15,19:30,16627
2012-03-03,19:30,19:45,16487
2012-03-03,19:45,20:00,16184
2012-03-03,20:00,20:15,16116
2012-03-03,20:15,20:30,15637
2012-03-03,20:30,20:45,15430
2012-03-03,20:45,21:00,15381
2012-03-03,21:00,21:15,15575
2012-03-03,21:15,21:30,15427
2012-03-03,21:30,21:45,15143
2012-03-03,21:45,22:00,14984
2012-03-03,22:00,22:15,15151
2012-03-03,22:15,22:30,15014
2012-03-03,22:30,22:45,14832
2012-03-03,22:45,23:00,14711
2012-03-03,23:00,23:15,14396
2012-03-03,23:15,23:30,14235
2012-03-03,23:30,23:45,13906
2012-03-03,23:45,00:00,13550
2012-03-04,00:00,00:15,13431
2012-03-04,00:15,00:30,13075
2012-03-04,00:30,00:45,12668
2012-03-04,00:45,01:00,12353
2012-03-04,01:00,01:15,12241
2012-03-04,01:15,01:30,11924
2012-03-04,01:30,01:45,11879
2012-03-04,01:45,02:00,11873
2012-03-04,02:00,02:15,11830
2012-03-04,02:15,02:30,11792
2012-03-04,02:30,02:45,11780
2012-03-04,02:45,03:00,11780
2012-03-04,03:00,03:15,11814
2012-03-04,03:15,03:30,11682
2012-03-04,03:30,03:45,11785
2012-03-04,03:45,04:00,11795
2012-03-04,04:00,04:15,11771
2012-03-04,04:15,04:30,11823
2012-03-04,04:30,04:45,11966
2012-03-04,04:45,05:00,11977
2012-03-04,05:00,05:15,11902
2012-03-04,05:15,05:30,11889
2012-03-04,05:30,05:45,11867
2012-03-04,05:45,06:00,11792
2012-03-04,06:00,06:15,11610
2012-03-04,06:15,06:30,11586
2012-03-04,06:30,06:45,11574
2012-03-04,06:45,07:00,11614
2012-03-04,07:00,07:15,11555
2012-03-04,07:15,07:30,11691
2012-03-04,07:30,07:45,11850
2012-03-04,07:45,08:00,12168
2012-03-04,08:00,08:15,12446
2012-03-04,08:15,08:30,12840
2012-03-04,08:30,08:45,13122
2012-03-04,08:45,09:00,13353
2012-03-04,09:00,09:15,13519
2012-03-04,09:15,09:30,13816
2012-03-04,09:30,09:45,13932
2012-03-04,09:45,10:00,13955
2012-03-04,10:00,10:15,13889
2012-03-04,10:15,10:30,14071
2012-03-04,10:30,10:45,14121
2012-03-04,10:45,11:00,14097
2012-03-04,11:00,11:15,14124
2012-03-04,11:15,11:30,14156
2012-03-04,11:30,11:45,14340
2012-03-04,11:45,12:00,14416
2012-03-04,12:00,12:15,14347
2012-03-04,12:15,12:30,14307
2012-03-04,12:30,12:45,14230
2012-03-04,12:45,13:00,13951
2012-03-04,13:00,13:15,13994
2012-03-04,13:15,13:30,13911
2012-03-04,13:30,13:45,13905
2012-03-04,13:45,14:00,13761
2012-03-04,14:00,14:15,13915
2012-03-04,14:15,14:30,13990
2012-03-04,14:30,14:45,13906
2012-03-04,14:45,15:00,14082
2012-03-04,15:00,15:15,14155
2012-03-04,15:15,15:30,14218
2012-03-04,15:30,15:45,14195
2012-03-04,15:45,16:00,14080
2012-03-04,16:00,16:15,13963
2012-03-04,16:15,16:30,14020
2012-03-04,16:30,16:45,14089
2012-03-04,16:45,17:00,13898
2012-03-04,17:00,17:15,13876
2012-03-04,17:15,17:30,14106
2012-03-04,17:30,17:45,14356
2012-03-04,17:45,18:00,14725
2012-03-04,18:00,18:15,14866
2012-03-04,18:15,18:30,15408
2012-03-04,18:30,18:45,15950
2012-03-04,18:45,19:00,16023
2012-03-04,19:00,19:15,15850
2012-03-04,19:15,19:30,15827
2012-03-04,19:30,19:45,15629
2012-03-04,19:45,20:00,15469
2012-03-04,20:00,20:15,15331
2012-03-04,20:15,20:30,15257
2012-03-04,20:30,20:45,14925
2012-03-04,20:45,21:00,14568
2012-03-04,21:00,21:15,14759
2012-03-04,21:15,21:30,14798
2012-03-04,21:30,21:45,14596
2012-03-04,21:45,22:00,14785
2012-03-04,22:00,22:15,14933
2012-03-04,22:15,22:30,14847
2012-03-04,22:30,22:45,14421
2012-03-04,22:45,23:00,14187
2012-03-04,23:00,23:15,13870
2012-03-04,23:15,23:30,13562
2012-03-04,23:30,23:45,13160
2012-03-04,23:45,00:00,12847
2012-03-05,00:00,00:15,12681
2012-03-05,00:15,00:30,12477
2012-03-05,00:30,00:45,12256
2012-03-05,00:45,01:00,12193
2012-03-05,01:00,01:15,12062
2012-03-05,01:15,01:30,11911
2012-03-05,01:30,01:45,11622
2012-03-05,01:45,02:00,11713
2012-03-05,02:00,02:15,11581
2012-03-05,02:15,02:30,11567
2012-03-05,02:30,02:45,11458
2012-03-05,02:45,03:00,11375
2012-03-05,03:00,03:15,11288
2012-03-05,03:15,03:30,11283
2012-03-05,03:30,03:45,11324
2012-03-05,03:45,04:00,11437
2012-03-05,04:00,04:15,11667
2012-03-05,04:15,04:30,11759
