date,time_from,time_to,production
2016-07-01,00:00,00:15,25477
2016-07-01,00:15,00:30,25149
2016-07-01,00:30,00:45,24979
2016-07-01,00:45,01:00,24916
2016-07-01,01:00,01:15,23452
2016-07-01,01:15,01:30,23526
2016-07-01,01:30,01:45,23492
2016-07-01,01:45,02:00,23447
2016-07-01,02:00,02:15,22304
2016-07-01,02:15,02:30,22219
2016-07-01,02:30,02:45,22218
2016-07-01,02:45,03:00,22249
2016-07-01,03:00,03:15,22294
2016-07-01,03:15,03:30,22260
2016-07-01,03:30,03:45,22252
2016-07-01,03:45,04:00,22207
2016-07-01,04:00,04:15,22415
2016-07-01,04:15,04:30,22360
2016-07-01,04:30,04:45,22402
2016-07-01,04:45,05:00,22623
2016-07-01,05:00,05:15,23368
2016-07-01,05:15,05:30,23576
2016-07-01,05:30,05:45,23869
2016-07-01,05:45,06:00,24352
2016-07-01,06:00,06:15,26510
2016-07-01,06:15,06:30,26939
2016-07-01,06:30,06:45,27577
2016-07-01,06:45,07:00,28241
2016-07-01,07:00,07:15,30151
2016-07-01,07:15,07:30,30506
2016-07-01,07:30,07:45,31212
2016-07-01,07:45,08:00,31864
2016-07-01,08:00,08:15,33350
2016-07-01,08:15,08:30,33659
2016-07-01,08:30,08:45,34100
2016-07-01,08:45,09:00,34520
2016-07-01,09:00,09:15,36279
2016-07-01,09:15,09:30,36790
2016-07-01,09:30,09:45,37270
2016-07-01,09:45,10:00,37696
2016-07-01,10:00,10:15,37475
2016-07-01,10:15,10:30,37768
2016-07-01,10:30,10:45,37984
2016-07-01,10:45,11:00,38256
2016-07-01,11:00,11:15,38957
2016-07-01,11:15,11:30,39198
2016-07-01,11:30,11:45,39407
2016-07-01,11:45,12:00,39531
2016-07-01,12:00,12:15,39395
2016-07-01,12:15,12:30,39438
2016-07-01,12:30,12:45,39434
2016-07-01,12:45,13:00,39449
2016-07-01,13:00,13:15,39079
2016-07-01,13:15,13:30,39006
2016-07-01,13:30,13:45,38825
2016-07-01,13:45,14:00,38759
2016-07-01,14:00,14:15,38587
2016-07-01,14:15,14:30,38447
2016-07-01,14:30,14:45,38279
2016-07-01,14:45,15:00,38120
2016-07-01,15:00,15:15,37543
2016-07-01,15:15,15:30,37276
2016-07-01,15:30,15:45,37032
2016-07-01,15:45,16:00,36933
2016-07-01,16:00,16:15,36221
2016-07-01,16:15,16:30,35955
2016-07-01,16:30,16:45,35685
2016-07-01,16:45,17:00,35439
2016-07-01,17:00,17:15,34546
2016-07-01,17:15,17:30,34122
2016-07-01,17:30,17:45,33848
2016-07-01,17:45,18:00,33567
2016-07-01,18:00,18:15,32520
2016-07-01,18:15,18:30,31642
2016-07-01,18:30,18:45,31093
2016-07-01,18:45,19:00,30790
2016-07-01,19:00,19:15,29779
2016-07-01,19:15,19:30,29269
2016-07-01,19:30,19:45,28796
2016-07-01,19:45,20:00,28492
2016-07-01,20:00,20:15,27200
2016-07-01,20:15,20:30,26547
2016-07-01,20:30,20:45,26124
2016-07-01,20:45,21:00,25882
2016-07-01,21:00,21:15,25514
2016-07-01,21:15,21:30,25288
2016-07-01,21:30,21:45,25160
2016-07-01,21:45,22:00,25030
2016-07-01,22:00,22:15,25539
2016-07-01,22:15,22:30,25339
2016-07-01,22:30,22:45,24971
2016-07-01,22:45,23:00,24731
2016-07-01,23:00,23:15,24483
2016-07-01,23:15,23:30,23969
2016-07-01,23:30,23:45,23745
2016-07-01,23:45,00:00,23627
2016-07-02,00:00,00:15,22591
2016-07-02,00:15,00:30,22464
2016-07-02,00:30,00:45,22434
2016-07-02,00:45,01:00,22443
2016-07-02,01:00,01:15,22040
2016-07-02,01:15,01:30,21950
2016-07-02,01:30,01:45,21861
2016-07-02,01:45,02:00,21800
2016-07-02,02:00,02:15,21742
2016-07-02,02:15,02:30,21661
2016-07-02,02:30,02:45,21632
2016-07-02,02:45,03:00,21630
2016-07-02,03:00,03:15,21650
2016-07-02,03:15,03:30,21601
2016-07-02,03:30,03:45,21526
2016-07-02,03:45,04:00,21477
2016-07-02,04:00,04:15,21577
2016-07-02,04:15,04:30,21499
2016-07-02,04:30,04:45,21436
2016-07-02,04:45,05:00,21429
2016-07-02,05:00,05:15,21471
2016-07-02,05:15,05:30,21401
2016-07-02,05:30,05:45,21374
2016-07-02,05:45,06:00,21385
2016-07-02,06:00,06:15,21527
2016-07-02,06:15,06:30,21709
2016-07-02,06:30,06:45,21956
2016-07-02,06:45,07:00,22431
2016-07-02,07:00,07:15,22758
2016-07-02,07:15,07:30,23033
2016-07-02,07:30,07:45,23459
2016-07-02,07:45,08:00,24005
2016-07-02,08:00,08:15,24707
2016-07-02,08:15,08:30,24960
2016-07-02,08:30,08:45,25420
2016-07-02,08:45,09:00,25970
2016-07-02,09:00,09:15,26477
2016-07-02,09:15,09:30,26853
2016-07-02,09:30,09:45,27324
2016-07-02,09:45,10:00,27794
2016-07-02,10:00,10:15,28505
2016-07-02,10:15,10:30,28790
2016-07-02,10:30,10:45,29097
2016-07-02,10:45,11:00,29346
2016-07-02,11:00,11:15,30289
2016-07-02,11:15,11:30,30654
2016-07-02,11:30,11:45,31037
2016-07-02,11:45,12:00,31309
2016-07-02,12:00,12:15,31981
2016-07-02,12:15,12:30,32071
2016-07-02,12:30,12:45,32145
2016-07-02,12:45,13:00,32232
2016-07-02,13:00,13:15,32744
2016-07-02,13:15,13:30,32824
2016-07-02,13:30,13:45,32932
2016-07-02,13:45,14:00,33043
2016-07-02,14:00,14:15,32863
2016-07-02,14:15,14:30,32798
2016-07-02,14:30,14:45,32691
2016-07-02,14:45,15:00,32698
2016-07-02,15:00,15:15,32933
2016-07-02,15:15,15:30,32824
2016-07-02,15:30,15:45,32650
2016-07-02,15:45,16:00,32579
2016-07-02,16:00,16:15,31543
2016-07-02,16:15,16:30,31407
2016-07-02,16:30,16:45,31208
2016-07-02,16:45,17:00,31047
2016-07-02,17:00,17:15,30016
2016-07-02,17:15,17:30,29711
2016-07-02,17:30,17:45,29257
2016-07-02,17:45,18:00,28961
2016-07-02,18:00,18:15,27943
2016-07-02,18:15,18:30,27446
2016-07-02,18:30,18:45,27079
2016-07-02,18:45,19:00,26768
2016-07-02,19:00,19:15,25672
2016-07-02,19:15,19:30,25032
2016-07-02,19:30,19:45,24586
2016-07-02,19:45,20:00,24184
2016-07-02,20:00,20:15,22886
2016-07-02,20:15,20:30,22332
2016-07-02,20:30,20:45,21936
2016-07-02,20:45,21:00,21652
2016-07-02,21:00,21:15,20905
2016-07-02,21:15,21:30,20728
2016-07-02,21:30,21:45,20615
2016-07-02,21:45,22:00,20605
2016-07-02,22:00,22:15,20855
2016-07-02,22:15,22:30,20704
2016-07-02,22:30,22:45,20480
2016-07-02,22:45,23:00,20365
2016-07-02,23:00,23:15,20044
2016-07-02,23:15,23:30,19858
2016-07-02,23:30,23:45,19741
2016-07-02,23:45,00:00,19717
2016-07-03,00:00,00:15,20158
2016-07-03,00:15,00:30,19931
2016-07-03,00:30,00:45,19654
2016-07-03,00:45,01:00,19296
2016-07-03,01:00,01:15,18814
2016-07-03,01:15,01:30,18854
2016-07-03,01:30,01:45,18713
2016-07-03,01:45,02:00,18364
2016-07-03,02:00,02:15,17900
2016-07-03,02:15,02:30,17828
2016-07-03,02:30,02:45,17633
2016-07-03,02:45,03:00,17627
2016-07-03,03:00,03:15,17920
2016-07-03,03:15,03:30,17899
2016-07-03,03:30,03:45,17756
2016-07-03,03:45,04:00,17718
2016-07-03,04:00,04:15,17781
2016-07-03,04:15,04:30,17718
2016-07-03,04:30,04:45,17624
2016-07-03,04:45,05:00,17617
2016-07-03,05:00,05:15,17666
2016-07-03,05:15,05:30,17517
2016-07-03,05:30,05:45,17717
2016-07-03,05:45,06:00,17873
2016-07-03,06:00,06:15,18095
2016-07-03,06:15,06:30,18536
2016-07-03,06:30,06:45,19040
2016-07-03,06:45,07:00,19712
2016-07-03,07:00,07:15,20083
2016-07-03,07:15,07:30,20721
2016-07-03,07:30,07:45,21502
2016-07-03,07:45,08:00,22457
2016-07-03,08:00,08:15,23056
2016-07-03,08:15,08:30,23990
2016-07-03,08:30,08:45,25001
2016-07-03,08:45,09:00,25762
2016-07-03,09:00,09:15,26550
2016-07-03,09:15,09:30,27318
2016-07-03,09:30,09:45,28197
2016-07-03,09:45,10:00,29147
2016-07-03,10:00,10:15,29777
2016-07-03,10:15,10:30,30246
2016-07-03,10:30,10:45,31020
2016-07-03,10:45,11:00,31687
2016-07-03,11:00,11:15,32145
2016-07-03,11:15,11:30,32560
2016-07-03,11:30,11:45,32735
2016-07-03,11:45,12:00,32801
2016-07-03,12:00,12:15,32822
2016-07-03,12:15,12:30,32561
2016-07-03,12:30,12:45,32328
2016-07-03,12:45,13:00,32117
2016-07-03,13:00,13:15,31202
2016-07-03,13:15,13:30,31062
2016-07-03,13:30,13:45,30678
2016-07-03,13:45,14:00,30505
2016-07-03,14:00,14:15,30458
2016-07-03,14:15,14:30,30083
2016-07-03,14:30,14:45,29568
2016-07-03,14:45,15:00,29130
2016-07-03,15:00,15:15,28618
2016-07-03,15:15,15:30,28237
2016-07-03,15:30,15:45,27864
2016-07-03,15:45,16:00,27404
2016-07-03,16:00,16:15,26992
2016-07-03,16:15,16:30,26680
2016-07-03,16:30,16:45,26514
2016-07-03,16:45,17:00,26516
2016-07-03,17:00,17:15,26054
2016-07-03,17:15,17:30,25902
2016-07-03,17:30,17:45,25325
2016-07-03,17:45,18:00,25376
2016-07-03,18:00,18:15,24933
2016-07-03,18:15,18:30,24749
2016-07-03,18:30,18:45,24200
2016-07-03,18:45,19:00,23899
2016-07-03,19:00,19:15,23383
2016-07-03,19:15,19:30,22852
2016-07-03,19:30,19:45,22165
2016-07-03,19:45,20:00,21986
2016-07-03,20:00,20:15,22084
2016-07-03,20:15,20:30,21660
2016-07-03,20:30,20:45,21253
2016-07-03,20:45,21:00,21072
2016-07-03,21:00,21:15,20854
2016-07-03,21:15,21:30,20756
2016-07-03,21:30,21:45,20605
2016-07-03,21:45,22:00,20767
2016-07-03,22:00,22:15,20884
2016-07-03,22:15,22:30,20816
2016-07-03,22:30,22:45,20468
2016-07-03,22:45,23:00,20264
2016-07-03,23:00,23:15,20913
2016-07-03,23:15,23:30,20633
2016-07-03,23:30,23:45,20480
2016-07-03,23:45,00:00,20216
2016-07-04,00:00,00:15,19607
2016-07-04,00:15,00:30,19516
2016-07-04,00:30,00:45,19464
2016-07-04,00:45,01:00,19411
2016-07-04,01:00,01:15,18694
2016-07-04,01:15,01:30,18673
2016-07-04,01:30,01:45,18654
2016-07-04,01:45,02:00,18627
2016-07-04,02:00,02:15,18197
2016-07-04,02:15,02:30,18215
2016-07-04,02:30,02:45,18189
2016-07-04,02:45,03:00,18212
2016-07-04,03:00,03:15,18341
2016-07-04,03:15,03:30,18328
2016-07-04,03:30,03:45,18412
2016-07-04,03:45,04:00,18439
2016-07-04,04:00,04:15,19150
2016-07-04,04:15,04:30,19152
2016-07-04,04:30,04:45,19237
2016-07-04,04:45,05:00,19353
2016-07-04,05:00,05:15,20539
2016-07-04,05:15,05:30,20750
2016-07-04,05:30,05:45,21077
2016-07-04,05:45,06:00,21678
2016-07-04,06:00,06:15,23923
2016-07-04,06:15,06:30,24542
2016-07-04,06:30,06:45,25081
2016-07-04,06:45,07:00,25958
2016-07-04,07:00,07:15,27890
2016-07-04,07:15,07:30,28672
2016-07-04,07:30,07:45,29547
2016-07-04,07:45,08:00,30345
2016-07-04,08:00,08:15,31600
2016-07-04,08:15,08:30,32516
2016-07-04,08:30,08:45,33302
2016-07-04,08:45,09:00,34134
2016-07-04,09:00,09:15,33590
2016-07-04,09:15,09:30,34616
2016-07-04,09:30,09:45,35435
2016-07-04,09:45,10:00,36149
2016-07-04,10:00,10:15,36850
2016-07-04,10:15,10:30,37550
2016-07-04,10:30,10:45,38168
2016-07-04,10:45,11:00,38671
2016-07-04,11:00,11:15,38655
2016-07-04,11:15,11:30,39148
2016-07-04,11:30,11:45,39590
2016-07-04,11:45,12:00,39959
2016-07-04,12:00,12:15,40503
2016-07-04,12:15,12:30,40658
2016-07-04,12:30,12:45,40820
2016-07-04,12:45,13:00,40978
2016-07-04,13:00,13:15,41064
2016-07-04,13:15,13:30,41086
2016-07-04,13:30,13:45,41082
2016-07-04,13:45,14:00,40949
2016-07-04,14:00,14:15,40671
2016-07-04,14:15,14:30,40487
2016-07-04,14:30,14:45,40194
2016-07-04,14:45,15:00,39964
2016-07-04,15:00,15:15,39825
2016-07-04,15:15,15:30,39393
2016-07-04,15:30,15:45,38964
2016-07-04,15:45,16:00,38539
2016-07-04,16:00,16:15,38661
2016-07-04,16:15,16:30,37958
2016-07-04,16:30,16:45,37542
2016-07-04,16:45,17:00,36946
2016-07-04,17:00,17:15,36881
2016-07-04,17:15,17:30,36163
2016-07-04,17:30,17:45,35508
2016-07-04,17:45,18:00,34723
2016-07-04,18:00,18:15,34059
2016-07-04,18:15,18:30,33181
2016-07-04,18:30,18:45,32373
2016-07-04,18:45,19:00,31609
2016-07-04,19:00,19:15,32287
2016-07-04,19:15,19:30,31463
2016-07-04,19:30,19:45,30815
2016-07-04,19:45,20:00,30282
2016-07-04,20:00,20:15,29363
2016-07-04,20:15,20:30,28792
2016-07-04,20:30,20:45,28285
2016-07-04,20:45,21:00,27894
2016-07-04,21:00,21:15,27744
2016-07-04,21:15,21:30,27510
2016-07-04,21:30,21:45,27399
2016-07-04,21:45,22:00,27380
2016-07-04,22:00,22:15,27735
2016-07-04,22:15,22:30,27649
