date,time_from,time_to,demand
2011-07-01,00:00,00:15,19609
2011-07-01,00:15,00:30,19706
2011-07-01,00:30,00:45,19213
2011-07-01,00:45,01:00,19085
2011-07-01,01:00,01:15,19083
2011-07-01,01:15,01:30,18997
2011-07-01,01:30,01:45,18806
2011-07-01,01:45,02:00,18673
2011-07-01,02:00,02:15,18309
2011-07-01,02:15,02:30,18152
2011-07-01,02:30,02:45,18139
2011-07-01,02:45,03:00,18323
2011-07-01,03:00,03:15,18214
2011-07-01,03:15,03:30,17909
2011-07-01,03:30,03:45,17629
2011-07-01,03:45,04:00,17797
2011-07-01,04:00,04:15,17676
2011-07-01,04:15,04:30,17768
2011-07-01,04:30,04:45,17853
2011-07-01,04:45,05:00,17931
2011-07-01,05:00,05:15,18046
2011-07-01,05:15,05:30,18255
2011-07-01,05:30,05:45,18481
2011-07-01,05:45,06:00,18846
2011-07-01,06:00,06:15,20032
2011-07-01,06:15,06:30,21061
2011-07-01,06:30,06:45,21663
2011-07-01,06:45,07:00,22046
2011-07-01,07:00,07:15,22591
2011-07-01,07:15,07:30,23021
2011-07-01,07:30,07:45,23761
2011-07-01,07:45,08:00,24004
2011-07-01,08:00,08:15,24230
2011-07-01,08:15,08:30,24505
2011-07-01,08:30,08:45,24718
2011-07-01,08:45,09:00,25016
2011-07-01,09:00,09:15,25321
2011-07-01,09:15,09:30,25653
2011-07-01,09:30,09:45,25936
2011-07-01,09:45,10:00,25794
2011-07-01,10:00,10:15,25828
2011-07-01,10:15,10:30,25947
2011-07-01,10:30,10:45,26093
2011-07-01,10:45,11:00,26193
2011-07-01,11:00,11:15,26457
2011-07-01,11:15,11:30,26238
2011-07-01,11:30,11:45,26047
2011-07-01,11:45,12:00,26312
2011-07-01,12:00,12:15,26319
2011-07-01,12:15,12:30,26618
2011-07-01,12:30,12:45,26746
2011-07-01,12:45,13:00,26868
2011-07-01,13:00,13:15,27101
2011-07-01,13:15,13:30,26778
2011-07-01,13:30,13:45,26427
2011-07-01,13:45,14:00,26271
2011-07-01,14:00,14:15,26149
2011-07-01,14:15,14:30,26291
2011-07-01,14:30,14:45,26104
2011-07-01,14:45,15:00,25891
2011-07-01,15:00,15:15,25775
2011-07-01,15:15,15:30,25517
2011-07-01,15:30,15:45,25493
2011-07-01,15:45,16:00,25593
2011-07-01,16:00,16:15,25475
2011-07-01,16:15,16:30,25378
2011-07-01,16:30,16:45,25265
2011-07-01,16:45,17:00,25151
2011-07-01,17:00,17:15,25043
2011-07-01,17:15,17:30,25187
2011-07-01,17:30,17:45,25127
2011-07-01,17:45,18:00,25241
2011-07-01,18:00,18:15,25024
2011-07-01,18:15,18:30,24952
2011-07-01,18:30,18:45,24937
2011-07-01,18:45,19:00,25033
2011-07-01,19:00,19:15,25007
2011-07-01,19:15,19:30,24714
2011-07-01,19:30,19:45,24539
2011-07-01,19:45,20:00,24553
2011-07-01,20:00,20:15,24395
2011-07-01,20:15,20:30,23843
2011-07-01,20:30,20:45,23586
2011-07-01,20:45,21:00,23349
2011-07-01,21:00,21:15,23346
2011-07-01,21:15,21:30,23218
2011-07-01,21:30,21:45,22909
2011-07-01,21:45,22:00,22927
2011-07-01,22:00,22:15,22673
2011-07-01,22:15,22:30,22275
2011-07-01,22:30,22:45,22061
2011-07-01,22:45,23:00,21721
2011-07-01,23:00,23:15,20937
2011-07-01,23:15,23:30,20419
2011-07-01,23:30,23:45,20249
2011-07-01,23:45,00:00,19851
2011-07-02,00:00,00:15,18751
2011-07-02,00:15,00:30,18734
2011-07-02,00:30,00:45,18674
2011-07-02,00:45,01:00,18418
