date,time_from,time_to,demand
2011-10-01,00:00,00:15,16831
2011-10-01,00:15,00:30,16487
2011-10-01,00:30,00:45,16285
2011-10-01,00:45,01:00,16112
2011-10-01,01:00,01:15,15936
2011-10-01,01:15,01:30,15802
2011-10-01,01:30,01:45,15729
2011-10-01,01:45,02:00,15555
2011-10-01,02:00,02:15,15588
2011-10-01,02:15,02:30,15467
2011-10-01,02:30,02:45,15452
2011-10-01,02:45,03:00,15379
2011-10-01,03:00,03:15,15241
2011-10-01,03:15,03:30,15169
2011-10-01,03:30,03:45,15096
2011-10-01,03:45,04:00,15053
2011-10-01,04:00,04:15,15020
2011-10-01,04:15,04:30,14980
2011-10-01,04:30,04:45,15108
2011-10-01,04:45,05:00,15153
2011-10-01,05:00,05:15,15301
2011-10-01,05:15,05:30,15153
2011-10-01,05:30,05:45,15371
2011-10-01,05:45,06:00,15663
2011-10-01,06:00,06:15,16295
2011-10-01,06:15,06:30,16882
2011-10-01,06:30,06:45,17071
2011-10-01,06:45,07:00,17401
2011-10-01,07:00,07:15,17670
2011-10-01,07:15,07:30,17691
2011-10-01,07:30,07:45,18037
2011-10-01,07:45,08:00,18476
2011-10-01,08:00,08:15,18811
2011-10-01,08:15,08:30,19190
2011-10-01,08:30,08:45,19410
2011-10-01,08:45,09:00,19765
2011-10-01,09:00,09:15,20005
2011-10-01,09:15,09:30,20275
2011-10-01,09:30,09:45,20511
2011-10-01,09:45,10:00,20834
2011-10-01,10:00,10:15,20960
2011-10-01,10:15,10:30,21056
2011-10-01,10:30,10:45,20976
2011-10-01,10:45,11:00,20969
2011-10-01,11:00,11:15,20993
2011-10-01,11:15,11:30,20964
2011-10-01,11:30,11:45,21052
2011-10-01,11:45,12:00,21056
2011-10-01,12:00,12:15,20841
2011-10-01,12:15,12:30,20636
2011-10-01,12:30,12:45,20649
2011-10-01,12:45,13:00,20443
2011-10-01,13:00,13:15,20112
2011-10-01,13:15,13:30,19962
2011-10-01,13:30,13:45,19801
2011-10-01,13:45,14:00,19603
2011-10-01,14:00,14:15,19437
2011-10-01,14:15,14:30,19296
2011-10-01,14:30,14:45,19217
2011-10-01,14:45,15:00,18685
2011-10-01,15:00,15:15,18742
2011-10-01,15:15,15:30,18503
2011-10-01,15:30,15:45,18437
2011-10-01,15:45,16:00,18423
2011-10-01,16:00,16:15,18298
2011-10-01,16:15,16:30,18499
2011-10-01,16:30,16:45,18487
2011-10-01,16:45,17:00,18433
2011-10-01,17:00,17:15,18538
2011-10-01,17:15,17:30,18740
2011-10-01,17:30,17:45,18853
2011-10-01,17:45,18:00,18864
2011-10-01,18:00,18:15,18900
2011-10-01,18:15,18:30,18934
2011-10-01,18:30,18:45,19005
2011-10-01,18:45,19:00,19261
2011-10-01,19:00,19:15,19314
2011-10-01,19:15,19:30,19717
2011-10-01,19:30,19:45,20291
2011-10-01,19:45,20:00,20633
2011-10-01,20:00,20:15,20258
2011-10-01,20:15,20:30,19892
2011-10-01,20:30,20:45,19439
2011-10-01,20:45,21:00,19279
2011-10-01,21:00,21:15,19198
2011-10-01,21:15,21:30,18789
2011-10-01,21:30,21:45,18644
2011-10-01,21:45,22:00,18436
2011-10-01,22:00,22:15,18305
2011-10-01,22:15,22:30,17953
2011-10-01,22:30,22:45,17707
2011-10-01,22:45,23:00,17437
2011-10-01,23:00,23:15,16798
2011-10-01,23:15,23:30,16575
2011-10-01,23:30,23:45,16047
2011-10-01,23:45,00:00,15374
2011-10-02,00:00,00:15,14804
2011-10-02,00:15,00:30,14428
2011-10-02,00:30,00:45,14373
2011-10-02,00:45,01:00,14281
2011-10-02,01:00,01:15,13822
2011-10-02,01:15,01:30,13667
2011-10-02,01:30,01:45,13578
2011-10-02,01:45,02:00,13487
2011-10-02,02:00,02:15,13414
2011-10-02,02:15,02:30,13260
2011-10-02,02:30,02:45,13109
2011-10-02,02:45,03:00,13218
2011-10-02,03:00,03:15,13186
2011-10-02,03:15,03:30,13063
2011-10-02,03:30,03:45,12968
2011-10-02,03:45,04:00,13061
2011-10-02,04:00,04:15,13035
2011-10-02,04:15,04:30,13241
2011-10-02,04:30,04:45,13475
2011-10-02,04:45,05:00,13609
2011-10-02,05:00,05:15,13571
2011-10-02,05:15,05:30,13550
2011-10-02,05:30,05:45,13536
2011-10-02,05:45,06:00,13566
2011-10-02,06:00,06:15,13796
2011-10-02,06:15,06:30,14216
2011-10-02,06:30,06:45,14374
2011-10-02,06:45,07:00,14570
2011-10-02,07:00,07:15,14633
2011-10-02,07:15,07:30,14863
2011-10-02,07:30,07:45,15059
2011-10-02,07:45,08:00,15229
2011-10-02,08:00,08:15,15629
2011-10-02,08:15,08:30,16094
2011-10-02,08:30,08:45,16378
2011-10-02,08:45,09:00,16595
2011-10-02,09:00,09:15,16873
2011-10-02,09:15,09:30,17436
2011-10-02,09:30,09:45,17646
2011-10-02,09:45,10:00,17762
2011-10-02,10:00,10:15,18172
2011-10-02,10:15,10:30,18489
2011-10-02,10:30,10:45,18521
2011-10-02,10:45,11:00,18625
2011-10-02,11:00,11:15,18849
2011-10-02,11:15,11:30,19017
2011-10-02,11:30,11:45,19052
2011-10-02,11:45,12:00,18863
2011-10-02,12:00,12:15,19174
2011-10-02,12:15,12:30,18964
2011-10-02,12:30,12:45,18826
2011-10-02,12:45,13:00,18904
2011-10-02,13:00,13:15,18999
2011-10-02,13:15,13:30,18366
2011-10-02,13:30,13:45,18078
2011-10-02,13:45,14:00,17918
2011-10-02,14:00,14:15,17705
2011-10-02,14:15,14:30,17567
2011-10-02,14:30,14:45,17432
2011-10-02,14:45,15:00,17298
2011-10-02,15:00,15:15,16966
2011-10-02,15:15,15:30,17173
2011-10-02,15:30,15:45,17101
2011-10-02,15:45,16:00,17140
2011-10-02,16:00,16:15,17228
2011-10-02,16:15,16:30,17175
2011-10-02,16:30,16:45,17370
2011-10-02,16:45,17:00,17308
2011-10-02,17:00,17:15,17570
2011-10-02,17:15,17:30,17803
2011-10-02,17:30,17:45,18006
2011-10-02,17:45,18:00,18119
2011-10-02,18:00,18:15,18389
2011-10-02,18:15,18:30,18532
2011-10-02,18:30,18:45,18720
2011-10-02,18:45,19:00,19009
2011-10-02,19:00,19:15,19143
2011-10-02,19:15,19:30,19626
2011-10-02,19:30,19:45,20303
2011-10-02,19:45,20:00,20573
2011-10-02,20:00,20:15,20350
2011-10-02,20:15,20:30,19887
2011-10-02,20:30,20:45,19620
2011-10-02,20:45,21:00,19067
2011-10-02,21:00,21:15,18854
2011-10-02,21:15,21:30,18783
2011-10-02,21:30,21:45,18586
2011-10-02,21:45,22:00,18491
2011-10-02,22:00,22:15,18196
2011-10-02,22:15,22:30,18220
2011-10-02,22:30,22:45,17966
2011-10-02,22:45,23:00,17786
2011-10-02,23:00,23:15,17165
2011-10-02,23:15,23:30,17096
2011-10-02,23:30,23:45,17222
2011-10-02,23:45,00:00,16569
2011-10-03,00:00,00:15,15725
2011-10-03,00:15,00:30,15378
2011-10-03,00:30,00:45,15268
2011-10-03,00:45,01:00,15373
2011-10-03,01:00,01:15,14985
2011-10-03,01:15,01:30,14768
2011-10-03,01:30,01:45,14575
2011-10-03,01:45,02:00,14448
2011-10-03,02:00,02:15,14205
2011-10-03,02:15,02:30,13891
2011-10-03,02:30,02:45,13848
2011-10-03,02:45,03:00,13682
2011-10-03,03:00,03:15,13698
2011-10-03,03:15,03:30,13504
2011-10-03,03:30,03:45,13370
2011-10-03,03:45,04:00,13358
2011-10-03,04:00,04:15,13101
2011-10-03,04:15,04:30,13310
2011-10-03,04:30,04:45,13516
2011-10-03,04:45,05:00,13626
2011-10-03,05:00,05:15,13552
2011-10-03,05:15,05:30,13577
