date,time_from,time_to,demand
2011-09-01,00:00,00:15,17481
2011-09-01,00:15,00:30,17396
2011-09-01,00:30,00:45,17245
2011-09-01,00:45,01:00,17068
2011-09-01,01:00,01:15,16706
2011-09-01,01:15,01:30,16673
2011-09-01,01:30,01:45,16578
2011-09-01,01:45,02:00,16474
2011-09-01,02:00,02:15,16111
2011-09-01,02:15,02:30,15988
2011-09-01,02:30,02:45,16055
2011-09-01,02:45,03:00,16139
2011-09-01,03:00,03:15,16153
2011-09-01,03:15,03:30,16001
2011-09-01,03:30,03:45,16088
2011-09-01,03:45,04:00,16111
2011-09-01,04:00,04:15,16027
2011-09-01,04:15,04:30,16043
2011-09-01,04:30,04:45,16298
2011-09-01,04:45,05:00,16319
2011-09-01,05:00,05:15,16954
2011-09-01,05:15,05:30,17236
2011-09-01,05:30,05:45,17670
2011-09-01,05:45,06:00,17934
2011-09-01,06:00,06:15,19372
2011-09-01,06:15,06:30,20255
2011-09-01,06:30,06:45,20975
2011-09-01,06:45,07:00,21431
2011-09-01,07:00,07:15,21944
2011-09-01,07:15,07:30,22399
2011-09-01,07:30,07:45,22809
2011-09-01,07:45,08:00,23063
2011-09-01,08:00,08:15,23468
2011-09-01,08:15,08:30,23634
2011-09-01,08:30,08:45,23918
2011-09-01,08:45,09:00,23961
2011-09-01,09:00,09:15,23889
2011-09-01,09:15,09:30,24176
2011-09-01,09:30,09:45,24338
2011-09-01,09:45,10:00,24513
2011-09-01,10:00,10:15,24454
2011-09-01,10:15,10:30,24704
2011-09-01,10:30,10:45,24797
2011-09-01,10:45,11:00,24979
2011-09-01,11:00,11:15,25268
2011-09-01,11:15,11:30,25601
2011-09-01,11:30,11:45,25488
2011-09-01,11:45,12:00,25190
2011-09-01,12:00,12:15,25131
2011-09-01,12:15,12:30,25090
2011-09-01,12:30,12:45,24827
2011-09-01,12:45,13:00,25000
2011-09-01,13:00,13:15,24953
2011-09-01,13:15,13:30,24548
2011-09-01,13:30,13:45,24438
2011-09-01,13:45,14:00,24083
2011-09-01,14:00,14:15,24183
2011-09-01,14:15,14:30,23879
2011-09-01,14:30,14:45,24037
2011-09-01,14:45,15:00,23724
2011-09-01,15:00,15:15,23561
2011-09-01,15:15,15:30,23664
2011-09-01,15:30,15:45,23412
2011-09-01,15:45,16:00,23407
2011-09-01,16:00,16:15,23217
2011-09-01,16:15,16:30,23344
2011-09-01,16:30,16:45,23136
2011-09-01,16:45,17:00,23059
2011-09-01,17:00,17:15,22856
2011-09-01,17:15,17:30,22854
2011-09-01,17:30,17:45,22793
2011-09-01,17:45,18:00,22806
2011-09-01,18:00,18:15,22684
2011-09-01,18:15,18:30,22727
2011-09-01,18:30,18:45,22871
2011-09-01,18:45,19:00,23005
2011-09-01,19:00,19:15,22868
2011-09-01,19:15,19:30,22951
2011-09-01,19:30,19:45,22929
2011-09-01,19:45,20:00,22977
2011-09-01,20:00,20:15,22740
2011-09-01,20:15,20:30,22734
2011-09-01,20:30,20:45,22825
2011-09-01,20:45,21:00,22915
2011-09-01,21:00,21:15,22604
2011-09-01,21:15,21:30,22170
2011-09-01,21:30,21:45,22050
2011-09-01,21:45,22:00,21699
2011-09-01,22:00,22:15,21151
2011-09-01,22:15,22:30,20741
2011-09-01,22:30,22:45,20365
2011-09-01,22:45,23:00,20082
2011-09-01,23:00,23:15,19128
2011-09-01,23:15,23:30,18938
2011-09-01,23:30,23:45,18347
2011-09-01,23:45,00:00,17944
2011-09-02,00:00,00:15,16923
2011-09-02,00:15,00:30,16696
2011-09-02,00:30,00:45,16613
