Name,Datum,Minimum,Maximum,Mittelwert
Neubrueck,2014-04-04,63.2,72.8,67.16
Neubrueck,2014-04-05,67.8,79.2,73.87
Neubrueck,2014-04-06,69.1,77.2,74.74
Neubrueck,2014-04-07,68.3,76.6,72.49
Neubrueck,2014-04-08,73.3,78.5,75.86
Neubrueck,2014-04-09,68.8,79.1,75.29
Neubrueck,2014-04-09,72.0,79.1,76.69
Neubrueck,2014-04-10,70.1,79.0,73.25
Neubrueck,2014-04-11,68.2,73.9,71.12
Neubrueck,2014-04-12,66.9,72.0,70.67
Neubrueck,2014-04-13,69.5,77.1,73.66
Neubrueck,2014-04-14,67.6,73.3,70.31
Neubrueck,2014-04-15,65.6,73.3,69.14
Neubrueck,2014-04-16,59.3,72.7,67.88
Neubrueck,2014-04-17,58.7,72.7,66.67
Neubrueck,2014-04-18,63.7,73.3,70.42
Neubrueck,2014-04-19,71.4,74.6,72.53
Neubrueck,2014-04-20,69.5,74.6,71.99
Neubrueck,2014-04-21,69.5,71.4,70.43
Neubrueck,2014-04-22,70.8,80.3,74.74
Neubrueck,2014-04-23,67.0,75.2,71.15
Neubrueck,2014-04-24,69.5,73.0,70.85
Neubrueck,2014-04-25,66.9,74.6,69.87
Neubrueck,2014-04-26,69.5,77.8,73.56
Neubrueck,2014-04-27,75.8,84.8,81.23
Neubrueck,2014-04-28,71.4,80.3,76.23
Neubrueck,2014-04-29,70.1,81.6,77.28
Neubrueck,2014-04-30,70.8,81.6,76.78
Neubrueck,2014-05-01,70.8,75.2,73.93
Neuhaus1,2013-01-01,52.8,56.1,53.96
Neuhaus1,2013-01-02,51.0,55.2,52.59
Neuhaus1,2013-01-03,50.5,56.1,53.64
Neuhaus1,2013-01-04,55.2,59.4,56.63
Neuhaus1,2013-01-05,59.4,63.6,62.62
Neuhaus1,2013-01-06,62.7,64.1,63.47
Neuhaus1,2013-01-07,61.7,63.1,62.47
Neuhaus1,2013-01-08,60.7,62.1,61.13
Neuhaus1,2013-01-09,59.3,69.5,62.29
Neuhaus1,2013-01-10,69.7,74.2,71.34
Neuhaus1,2013-01-11,68.6,74.2,70.82
Neuhaus1,2013-01-12,64.5,68.6,66.51
Neuhaus1,2013-01-13,60.7,64.4,62.45
Neuhaus1,2013-01-14,57.9,60.7,59.25
Neuhaus1,2013-01-15,55.5,57.9,56.49
Neuhaus1,2013-01-16,52.7,55.5,54.03
Neuhaus1,2013-01-17,49.0,52.7,51.5
Neuhaus1,2013-01-18,48.5,49.0,48.59
Neuhaus1,2013-01-19,47.6,48.5,48.14
Neuhaus1,2013-01-20,46.6,47.6,46.94
Neuhaus1,2013-01-21,45.2,46.6,46.02
Neuhaus1,2013-01-22,43.4,45.2,44.28
Neuhaus1,2013-01-23,42.4,43.4,43.06
Neuhaus1,2013-01-24,40.5,42.4,41.42
Neuhaus1,2013-01-25,39.6,40.5,39.79
Neuhaus1,2013-01-26,38.7,39.6,38.89
Neuhaus1,2013-01-27,38.2,40.5,38.78
Neuhaus1,2013-01-28,38.7,40.5,39.14
Neuhaus1,2013-01-29,38.7,51.8,43.1
Neuhaus1,2013-01-30,51.8,60.2,55.81
Neuhaus1,2013-01-31,56.4,59.7,57.77
Neuhaus1,2013-02-01,55.0,59.7,56.47
Neuhaus1,2013-02-02,56.9,60.2,58.46
Neuhaus1,2013-02-03,56.0,57.8,56.66
Neuhaus1,2013-02-04,57.8,79.3,70.29
Neuhaus1,2013-02-05,74.7,77.9,76.81
Neuhaus1,2013-02-06,68.7,74.7,71.41
Neuhaus1,2013-02-07,64.0,68.7,66.14
Neuhaus1,2013-02-08,58.8,64.0,61.49
Neuhaus1,2013-02-09,56.5,58.8,57.62
Neuhaus1,2013-02-10,54.6,56.5,55.44
Neuhaus1,2013-02-11,52.3,54.6,53.41
Neuhaus1,2013-02-12,50.4,52.3,51.4
Neuhaus1,2013-02-13,49.0,50.4,49.52
Neuhaus1,2013-02-14,47.6,49.0,47.93
Neuhaus1,2013-02-15,46.2,47.6,46.87
Neuhaus1,2013-02-16,46.7,48.6,47.46
Neuhaus1,2013-02-17,46.7,48.1,47.26
Neuhaus1,2013-02-18,46.0,46.7,46.32
Neuhaus1,2013-02-19,45.5,46.5,46.01
Neuhaus1,2013-02-20,44.1,46.0,45.07
Neuhaus1,2013-02-21,43.7,44.1,43.86
Neuhaus1,2013-02-22,42.7,43.7,43.25
Neuhaus1,2013-02-23,42.3,42.7,42.36
Neuhaus1,2013-02-24,41.3,42.3,41.53
Neuhaus1,2013-02-25,40.9,42.7,41.56
Neuhaus1,2013-02-26,40.9,41.8,41.33
Neuhaus1,2013-02-27,40.8,41.8,41.3
Neuhaus1,2013-02-28,39.9,40.9,40.48
Neuhaus1,2013-03-01,39.5,39.9,39.88
Neuhaus1,2013-03-02,39.0,39.5,39.21
Neuhaus1,2013-03-03,39.0,39.5,39.2
Neuhaus1,2013-03-04,38.0,39.5,38.52
Neuhaus1,2013-03-05,38.0,38.0,38.0
Neuhaus1,2013-03-06,38.0,39.4,38.65
Neuhaus1,2013-03-07,39.4,39.9,39.6
Neuhaus1,2013-03-08,39.9,41.7,41.19
Neuhaus1,2013-03-09,41.3,49.1,44.59
Neuhaus1,2013-03-10,49.6,56.2,55.36
Neuhaus1,2013-03-11,53.9,56.2,55.06
Neuhaus1,2013-03-12,51.6,53.9,52.89
Neuhaus1,2013-03-13,50.5,51.6,50.94
Neuhaus1,2013-03-14,48.7,50.5,49.51
Neuhaus1,2013-03-15,46.8,48.7,47.41
Neuhaus1,2013-03-16,45.4,46.8,45.83
Neuhaus1,2013-03-17,44.5,45.4,44.59
Neuhaus1,2013-03-18,42.1,44.5,43.57
Neuhaus1,2013-03-19,42.1,42.6,42.55
Neuhaus1,2013-03-20,41.2,42.1,41.72
Neuhaus1,2013-03-21,40.7,42.1,41.35
Neuhaus1,2013-03-22,39.8,41.2,40.03
Neuhaus1,2013-03-23,38.8,39.8,39.34
Neuhaus1,2013-03-24,37.9,38.8,38.03
Neuhaus1,2013-03-25,37.0,37.9,37.22
Neuhaus1,2013-03-26,32.8,37.4,36.36
Neuhaus1,2013-03-27,35.6,36.5,35.76
Neuhaus1,2013-03-28,35.1,35.6,35.21
Neuhaus1,2013-03-29,34.6,35.1,34.72
Neuhaus1,2013-03-30,34.2,34.6,34.35
Neuhaus1,2013-03-31,34.2,34.2,34.2
Neuhaus1,2013-04-01,33.7,34.2,33.76
Neuhaus1,2013-04-02,32.8,33.7,33.23
Neuhaus1,2013-04-03,31.4,32.8,32.4
Neuhaus1,2013-04-04,31.8,32.3,31.91
Neuhaus1,2013-04-05,31.8,31.8,31.8
Neuhaus1,2013-04-06,30.4,31.8,31.35
Neuhaus1,2013-04-07,30.9,30.9,30.9
Neuhaus1,2013-04-08,30.0,30.9,30.55
Neuhaus1,2013-04-09,29.5,30.9,30.39
Neuhaus1,2013-04-10,29.5,32.3,30.56
Neuhaus1,2013-04-11,30.5,33.3,31.84
Neuhaus1,2013-04-12,30.9,35.1,31.73
Neuhaus1,2013-04-13,31.4,42.6,36.47
Neuhaus1,2013-04-14,35.1,37.9,36.58
Neuhaus1,2013-04-15,33.7,35.1,34.51
Neuhaus1,2013-04-16,32.8,33.7,33.21
Neuhaus1,2013-04-17,32.3,32.8,32.41
Neuhaus1,2013-04-18,31.9,32.3,32.21
Neuhaus1,2013-04-19,30.9,31.9,31.45
Neuhaus1,2013-04-20,30.9,30.9,30.9
Neuhaus1,2013-04-21,30.5,30.9,30.57
Neuhaus1,2013-04-22,29.5,30.5,30.33
Neuhaus1,2013-04-23,29.5,30.0,29.57
Neuhaus1,2013-04-24,29.1,29.5,29.14
Neuhaus1,2013-04-25,28.6,29.1,28.64
Neuhaus1,2013-04-26,28.1,34.7,29.29
Neuhaus1,2013-04-27,28.6,32.3,29.38
Neuhaus1,2013-04-28,27.7,28.6,28.05
Neuhaus1,2013-04-29,27.2,27.7,27.3
Neuhaus1,2013-04-30,26.3,27.2,26.72
Neuhaus1,2013-05-01,26.3,26.3,26.3
Neuhaus1,2013-05-02,26.3,26.3,26.3
Neuhaus1,2013-05-03,25.8,26.3,25.93
Neuhaus1,2013-05-04,25.8,25.8,25.8
Neuhaus1,2013-05-05,24.9,25.8,25.35
Neuhaus1,2013-05-06,24.9,24.9,24.9
Neuhaus1,2013-05-07,24.9,24.9,24.9
Neuhaus1,2013-05-08,24.4,24.9,24.75
Neuhaus1,2013-05-09,24.4,24.9,24.56
Neuhaus1,2013-05-10,24.4,24.9,24.44
Neuhaus1,2013-05-11,23.5,24.4,23.93
Neuhaus1,2013-05-12,23.9,24.4,24.12
Neuhaus1,2013-05-13,23.5,23.9,23.69
Neuhaus1,2013-05-14,20.6,24.4,23.17
Neuhaus1,2013-05-15,22.5,22.5,22.5
Neuhaus1,2013-05-16,21.6,30.9,23.23
Neuhaus1,2013-05-17,22.5,36.1,25.47
Neuhaus1,2013-05-18,27.7,34.2,31.37
Neuhaus1,2013-05-19,25.8,27.6,26.33
Neuhaus1,2013-05-20,25.8,27.2,26.47
Neuhaus1,2013-05-21,24.9,34.7,26.26
Neuhaus1,2013-05-22,34.7,45.0,40.55
Neuhaus1,2013-05-23,36.6,39.8,37.99
Neuhaus1,2013-05-24,35.2,38.9,36.5
Neuhaus1,2013-05-25,33.8,36.1,34.45
Neuhaus1,2013-05-26,36.6,88.1,60.6
Neuhaus1,2013-05-27,84.1,102.5,92.94
Neuhaus1,2013-05-28,73.7,83.8,78.5
Neuhaus1,2013-05-29,68.3,73.5,70.97
Neuhaus1,2013-05-30,62.7,68.3,65.2
Neuhaus1,2013-05-31,59.5,62.7,61.59
Neuhaus1,2013-06-01,56.2,59.5,57.85
Neuhaus1,2013-06-02,52.5,56.2,54.36
Neuhaus1,2013-06-03,49.6,52.5,51.3
Neuhaus1,2013-06-04,48.2,49.6,49.24
Neuhaus1,2013-06-05,45.9,48.2,46.81
Neuhaus1,2013-06-06,44.0,45.9,44.77
Neuhaus1,2013-06-07,43.6,44.0,43.87
Neuhaus1,2013-06-08,42.6,43.6,43.04
Neuhaus1,2013-06-09,41.7,42.6,42.08
Neuhaus1,2013-06-10,40.8,41.7,41.18
Neuhaus1,2013-06-11,39.4,40.8,40.02
Neuhaus1,2013-06-12,38.4,39.4,38.83
Neuhaus1,2013-06-13,38.0,47.3,39.6
Neuhaus1,2013-06-14,38.4,48.2,41.73
Neuhaus1,2013-06-15,38.0,38.4,38.11
Neuhaus1,2013-06-16,36.6,38.0,36.79
Neuhaus1,2013-06-17,35.6,36.6,35.81
Neuhaus1,2013-06-18,34.7,35.6,35.11
Neuhaus1,2013-06-19,32.8,34.7,34.36
Neuhaus1,2013-06-20,32.8,46.8,35.56
Neuhaus1,2013-06-21,36.1,62.7,44.85
Neuhaus1,2013-06-22,34.7,37.5,35.68
Neuhaus1,2013-06-23,33.8,34.7,34.13
Neuhaus1,2013-06-24,33.3,36.1,34.21
Neuhaus1,2013-06-25,32.8,34.7,33.42
Neuhaus1,2013-06-26,32.4,32.8,32.47
Neuhaus1,2013-06-27,31.9,33.8,32.35
Neuhaus1,2013-06-28,31.9,32.8,32.26
Neuhaus1,2013-06-29,32.4,35.6,33.55
Neuhaus1,2013-06-30,31.9,32.4,32.04
Neuhaus1,2013-07-01,30.9,31.9,31.31
Neuhaus1,2013-07-02,30.0,31.4,30.58
Neuhaus1,2013-07-03,30.0,30.0,30.0
Neuhaus1,2013-07-04,29.5,30.0,29.8
Neuhaus1,2013-07-05,29.1,29.5,29.2
Neuhaus1,2013-07-06,28.1,29.1,28.57
Neuhaus1,2013-07-07,27.7,28.1,28.0
Neuhaus1,2013-07-08,27.2,27.7,27.54
Neuhaus1,2013-07-09,26.3,27.2,27.04
Neuhaus1,2013-07-10,26.7,26.7,26.7
Neuhaus1,2013-07-11,26.7,26.7,26.7
Neuhaus1,2013-07-12,25.8,26.7,26.26
Neuhaus1,2013-07-13,25.8,25.8,25.8
Neuhaus1,2013-07-14,25.8,25.8,25.8
Neuhaus1,2013-07-15,25.3,25.8,25.44
Neuhaus1,2013-07-16,24.9,25.3,25.17
Neuhaus1,2013-07-17,24.9,24.9,24.9
Neuhaus1,2013-07-18,23.9,24.9,24.56
Neuhaus1,2013-07-19,23.9,24.4,24.18
Neuhaus1,2013-07-20,24.4,24.4,24.4
Neuhaus1,2013-07-21,23.9,24.4,24.05
Neuhaus1,2013-07-22,23.5,23.9,23.65
Neuhaus1,2013-07-23,23.0,23.9,23.42
Neuhaus1,2013-07-24,23.0,25.3,23.94
Neuhaus1,2013-07-25,23.0,24.4,23.15
Neuhaus1,2013-07-26,23.0,23.0,23.0
Neuhaus1,2013-07-27,22.5,23.0,22.68
Neuhaus1,2013-07-28,22.1,23.0,22.48
Neuhaus1,2013-07-29,22.5,36.6,24.41
Neuhaus1,2013-07-30,22.1,25.8,22.87
Neuhaus1,2013-07-31,22.1,30.9,23.58
Neuhaus1,2013-08-01,21.6,22.5,21.87
Neuhaus1,2013-08-02,21.6,21.6,21.6
Neuhaus1,2013-08-03,21.1,21.6,21.49
Neuhaus1,2013-08-04,21.1,21.1,21.1
Neuhaus1,2013-08-05,21.1,21.1,21.1
Neuhaus1,2013-08-06,20.2,25.3,21.32
Neuhaus1,2013-08-07,20.2,21.1,20.3
Neuhaus1,2013-08-08,21.1,23.0,21.5
Neuhaus1,2013-08-09,20.2,21.1,20.65
Neuhaus1,2013-08-10,20.2,20.2,20.2
Neuhaus1,2013-08-11,20.2,20.2,20.2
Neuhaus1,2013-08-12,20.2,21.1,21.0
Neuhaus1,2013-08-13,21.1,24.3,22.23
Neuhaus1,2013-08-14,22.0,23.4,22.21
Neuhaus1,2013-08-15,21.5,22.0,21.62
Neuhaus1,2013-08-16,21.5,21.5,21.5
Neuhaus1,2013-08-17,21.5,21.5,21.5
Neuhaus1,2013-08-18,21.5,27.1,22.34
Neuhaus1,2013-08-19,23.4,32.3,27.15
Neuhaus1,2013-08-20,21.0,23.4,21.5
Neuhaus1,2013-08-21,21.0,21.0,21.0
Neuhaus1,2013-08-22,21.0,21.0,21.0
Neuhaus1,2013-08-23,20.1,21.0,20.79
Neuhaus1,2013-08-24,19.6,22.9,20.48
Neuhaus1,2013-08-25,20.5,20.5,20.5
Neuhaus1,2013-08-26,20.5,20.5,20.5
Neuhaus1,2013-08-27,20.1,20.5,20.22
Neuhaus1,2013-08-28,20.1,20.1,20.1
Neuhaus1,2013-08-29,19.1,21.0,19.97
Neuhaus1,2013-08-30,20.1,21.0,20.21
Neuhaus1,2013-08-31,19.6,27.1,21.49
Neuhaus1,2013-09-01,18.7,26.1,20.37
Neuhaus1,2013-09-02,19.1,19.6,19.55
Neuhaus1,2013-09-03,19.6,19.6,19.6
Neuhaus1,2013-09-04,19.1,19.6,19.21
Neuhaus1,2013-09-05,19.1,19.1,19.1
Neuhaus1,2013-09-06,18.7,19.1,18.85
Neuhaus1,2013-09-07,18.7,19.1,18.86
Neuhaus1,2013-09-08,19.1,19.1,19.1
Neuhaus1,2013-09-09,19.1,24.3,20.71
Neuhaus1,2013-09-10,19.6,27.9,22.36
Neuhaus1,2013-09-11,23.7,35.0,29.45
Neuhaus1,2013-09-12,23.3,28.9,25.61
Neuhaus1,2013-09-13,20.0,24.6,21.6
Neuhaus1,2013-09-14,20.5,26.3,21.95
Neuhaus1,2013-09-15,20.9,25.1,21.49
Neuhaus1,2013-09-16,20.9,24.7,23.34
Neuhaus1,2013-09-17,20.9,22.9,21.79
Neuhaus1,2013-09-18,21.4,24.1,22.14
Neuhaus1,2013-09-19,20.9,24.2,21.69
Neuhaus1,2013-09-20,19.5,24.2,21.26
Neuhaus1,2013-09-21,20.9,22.8,21.23
Neuhaus1,2013-09-22,20.5,20.9,20.62
Neuhaus1,2013-09-23,20.0,20.5,20.46
Neuhaus1,2013-09-24,20.0,20.0,20.0
Neuhaus1,2013-09-25,20.0,20.0,20.0
Neuhaus1,2013-09-26,19.5,20.0,19.69
Neuhaus1,2013-09-27,19.1,19.5,19.26
Neuhaus1,2013-09-28,19.1,19.1,19.1
Neuhaus1,2013-09-29,18.6,19.1,18.76
Neuhaus1,2013-09-30,18.6,18.6,18.6
Neuhaus1,2013-10-01,18.1,18.6,18.26
Neuhaus1,2013-10-02,18.1,18.1,18.1
Neuhaus1,2013-10-03,18.1,18.1,18.1
Neuhaus1,2013-10-04,17.0,20.7,17.9
Neuhaus1,2013-10-05,17.5,22.6,20.25
Neuhaus1,2013-10-06,18.4,22.6,19.3
Neuhaus1,2013-10-07,17.9,18.4,18.0
Neuhaus1,2013-10-08,17.5,17.9,17.77
Neuhaus1,2013-10-09,17.5,19.8,18.38
Neuhaus1,2013-10-10,19.3,27.8,23.47
Neuhaus1,2013-10-11,18.9,29.2,21.9
Neuhaus1,2013-10-12,23.1,29.2,25.54
Neuhaus1,2013-10-13,23.5,25.9,23.77
Neuhaus1,2013-10-14,22.1,23.5,22.66
Neuhaus1,2013-10-15,22.1,25.9,23.68
Neuhaus1,2013-10-16,22.6,26.4,23.61
Neuhaus1,2013-10-17,23.1,24.0,23.87
Neuhaus1,2013-10-18,23.1,24.5,23.62
Neuhaus1,2013-10-19,22.6,23.1,22.93
Neuhaus1,2013-10-20,22.1,23.1,22.37
Neuhaus1,2013-10-21,19.8,25.4,22.11
Neuhaus1,2013-10-22,21.2,22.1,21.67
Neuhaus1,2013-10-23,21.7,23.1,22.22
Neuhaus1,2013-10-24,20.7,21.7,20.9
Neuhaus1,2013-10-25,20.7,21.2,20.92
Neuhaus1,2013-10-26,21.7,24.5,22.94
Neuhaus1,2013-10-27,21.2,22.1,21.73
Neuhaus1,2013-10-28,21.7,24.5,22.8
Neuhaus1,2013-10-29,21.9,26.2,22.72
Neuhaus1,2013-10-30,21.5,24.3,22.18
Neuhaus1,2013-10-31,20.6,21.5,20.9
Neuhaus1,2013-11-01,20.6,22.9,21.09
Neuhaus1,2013-11-02,21.5,25.7,23.84
Neuhaus1,2013-11-03,23.4,29.0,26.87
Neuhaus1,2013-11-04,27.1,36.4,29.98
Neuhaus1,2013-11-05,31.8,37.4,32.7
Neuhaus1,2013-11-06,34.2,39.8,36.19
Neuhaus1,2013-11-07,36.5,45.8,41.07
Neuhaus1,2013-11-08,45.0,51.0,47.6
Neuhaus1,2013-11-09,46.8,50.5,48.96
Neuhaus1,2013-11-10,44.9,47.7,46.34
Neuhaus1,2013-11-11,42.6,44.5,43.33
Neuhaus1,2013-11-12,41.2,42.6,41.71
Neuhaus1,2013-11-13,40.1,41.5,40.75
Neuhaus1,2013-11-14,39.2,41.4,40.24
Neuhaus1,2013-11-15,39.1,40.5,39.56
Neuhaus1,2013-11-16,34.9,40.0,37.85
Neuhaus1,2013-11-17,36.3,38.1,36.94
Neuhaus1,2013-11-18,35.3,36.7,35.84
Neuhaus1,2013-11-19,31.6,35.3,34.91
Neuhaus1,2013-11-20,32.5,34.9,34.11
Neuhaus1,2013-11-21,33.0,33.9,33.17
Neuhaus1,2013-11-22,32.5,33.5,32.71
Neuhaus1,2013-11-23,31.6,32.5,31.79
Neuhaus1,2013-11-24,27.4,34.9,31.19
Neuhaus1,2013-11-25,30.6,31.1,30.89
Neuhaus1,2013-11-26,30.2,31.1,30.34
Neuhaus1,2013-11-27,29.7,30.6,30.09
Neuhaus1,2013-11-28,30.6,33.0,31.97
Neuhaus1,2013-11-29,32.5,39.1,33.64
Neuhaus1,2013-11-30,34.9,37.2,35.3
Neuhaus1,2013-12-01,35.3,36.3,35.49
Neuhaus1,2013-12-02,35.8,36.3,35.89
Neuhaus1,2013-12-03,35.8,35.8,35.8
Neuhaus1,2013-12-04,35.3,37.2,35.75
Neuhaus1,2013-12-05,35.8,42.3,37.32
Neuhaus1,2013-12-06,38.6,42.0,39.19
Neuhaus1,2013-12-07,38.1,38.6,38.31
Neuhaus1,2013-12-08,38.6,40.5,39.43
Neuhaus1,2013-12-09,39.5,40.9,40.09
Neuhaus1,2013-12-10,39.5,40.9,40.18
Neuhaus1,2013-12-11,39.5,39.5,39.5
Neuhaus1,2013-12-12,39.5,39.5,39.5
Neuhaus1,2013-12-13,38.6,39.5,38.76
Neuhaus1,2013-12-14,37.6,38.6,37.85
Neuhaus1,2013-12-15,37.2,37.6,37.23
Neuhaus1,2013-12-16,36.2,36.9,36.31
Neuhaus1,2013-12-17,35.3,36.2,35.46
Neuhaus1,2013-12-18,34.8,35.3,34.9
Neuhaus1,2013-12-19,34.4,36.2,35.12
Neuhaus1,2013-12-20,33.5,34.8,34.13
Neuhaus1,2013-12-21,32.5,33.4,32.72
Neuhaus1,2013-12-22,32.0,35.8,32.53
Neuhaus1,2013-12-23,33.4,36.2,33.99
Neuhaus1,2013-12-24,33.0,33.4,33.3
Neuhaus1,2013-12-25,33.0,35.8,34.03
Neuhaus1,2013-12-26,33.0,33.9,33.36
Neuhaus1,2013-12-27,32.5,33.4,32.71
Neuhaus1,2013-12-28,32.0,36.2,33.79
Neuhaus1,2013-12-29,34.6,40.9,38.48
Neuhaus1,2013-12-30,38.1,38.1,38.1
Neuhaus1,2013-12-31,38.1,38.1,38.1
Neuhaus1,2014-01-01,37.6,38.1,37.77
Neuhaus1,2014-01-02,37.1,39.0,37.54
Neuhaus1,2014-01-03,36.7,39.0,37.15
Neuhaus1,2014-01-04,36.2,39.5,36.97
Neuhaus1,2014-01-05,35.8,40.0,37.22
Neuhaus1,2014-01-06,35.8,42.3,37.06
Neuhaus1,2014-01-07,38.1,42.3,38.78
Neuhaus1,2014-01-08,38.1,41.4,39.67
Neuhaus1,2014-01-09,39.5,40.9,40.17
Neuhaus1,2014-01-10,40.0,40.4,40.07
Neuhaus1,2014-01-11,39.5,41.4,39.95
Neuhaus1,2014-01-12,39.0,40.4,39.21
Neuhaus1,2014-01-13,38.6,39.0,38.77
Neuhaus1,2014-01-14,38.1,38.6,38.21
Neuhaus1,2014-01-15,37.2,38.1,37.59
Neuhaus1,2014-01-16,37.2,39.5,37.94
Neuhaus1,2014-01-17,37.2,38.2,37.39
Neuhaus1,2014-01-18,36.2,37.2,36.38
Neuhaus1,2014-01-19,35.8,36.2,35.9
Neuhaus1,2014-01-20,35.3,35.8,35.37
Neuhaus1,2014-01-21,34.4,35.3,34.7
Neuhaus1,2014-01-22,33.9,34.4,34.05
Neuhaus1,2014-01-23,33.4,33.9,33.51
Neuhaus1,2014-01-24,33.4,34.4,33.88
Neuhaus1,2014-01-25,32.5,33.4,32.77
Neuhaus1,2014-01-26,32.5,33.0,32.52
Neuhaus1,2014-01-27,33.3,37.2,35.21
Neuhaus1,2014-01-28,33.4,34.4,33.55
Neuhaus1,2014-01-29,33.0,33.4,33.07
Neuhaus1,2014-01-30,32.5,33.0,32.61
Neuhaus1,2014-01-31,32.0,32.5,32.15
Neuhaus1,2014-02-01,32.0,33.0,32.19
Neuhaus1,2014-02-02,31.6,32.8,31.93
Neuhaus1,2014-02-03,31.6,31.6,31.6
Neuhaus1,2014-02-04,31.6,31.6,31.6
Neuhaus1,2014-02-05,31.5,32.0,31.81
Neuhaus1,2014-02-06,32.0,33.0,32.2
Neuhaus1,2014-02-07,33.0,34.8,33.98
Neuhaus1,2014-02-08,33.9,34.4,34.01
Neuhaus1,2014-02-09,33.4,33.9,33.59
Neuhaus1,2014-02-10,33.0,33.4,33.12
Neuhaus1,2014-02-11,32.5,33.9,32.99
Neuhaus1,2014-02-12,32.5,33.9,32.92
Neuhaus1,2014-02-13,32.5,38.6,34.06
Neuhaus1,2014-02-14,34.8,38.2,35.57
Neuhaus1,2014-02-15,35.3,37.6,36.05
Neuhaus1,2014-02-16,35.3,38.6,37.04
Neuhaus1,2014-02-17,35.8,36.2,35.91
Neuhaus1,2014-02-18,35.8,35.8,35.8
Neuhaus1,2014-02-19,35.7,35.8,35.8
Neuhaus1,2014-02-20,35.3,35.8,35.4
Neuhaus1,2014-02-21,35.3,35.8,35.41
Neuhaus1,2014-02-22,34.4,35.3,34.7
Neuhaus1,2014-02-23,33.9,34.4,34.07
Neuhaus1,2014-02-24,33.4,33.9,33.52
Neuhaus1,2014-02-25,33.4,33.4,33.4
Neuhaus1,2014-02-26,32.9,33.4,33.06
Neuhaus1,2014-02-27,32.0,33.0,32.17
Neuhaus1,2014-02-28,32.0,33.0,32.41
Neuhaus1,2014-03-01,31.6,32.0,31.72
Neuhaus1,2014-03-02,31.1,32.5,31.48
Neuhaus1,2014-03-03,30.1,31.1,30.63
Neuhaus1,2014-03-04,30.1,30.6,30.22
Neuhaus1,2014-03-05,29.7,30.1,29.8
Neuhaus1,2014-03-06,29.2,29.7,29.32
Neuhaus1,2014-03-07,28.7,29.2,29.06
Neuhaus1,2014-03-08,28.3,29.2,28.72
Neuhaus1,2014-03-09,28.3,28.7,28.4
Neuhaus1,2014-03-10,28.3,28.3,28.3
Neuhaus1,2014-03-11,27.8,28.3,27.93
Neuhaus1,2014-03-12,27.3,27.8,27.7
Neuhaus1,2014-03-13,27.3,27.8,27.66
Neuhaus1,2014-03-14,27.3,27.3,27.3
Neuhaus1,2014-03-15,27.3,30.6,28.66
Neuhaus1,2014-03-16,27.8,30.6,29.31
Neuhaus1,2014-03-17,28.3,29.7,28.92
Neuhaus1,2014-03-18,27.8,28.3,27.92
Neuhaus1,2014-03-19,27.8,29.2,28.35
Neuhaus1,2014-03-20,27.3,27.8,27.4
Neuhaus1,2014-03-21,27.3,27.3,27.3
Neuhaus1,2014-03-22,27.3,29.2,27.6
Neuhaus1,2014-03-23,26.9,29.2,27.66
Neuhaus1,2014-03-24,26.4,27.3,26.94
Neuhaus1,2014-03-25,26.4,26.9,26.84
Neuhaus1,2014-03-26,26.4,26.9,26.56
Neuhaus1,2014-03-27,25.9,26.4,26.03
Neuhaus1,2014-03-28,25.5,25.9,25.63
Neuhaus1,2014-03-29,25.5,25.5,25.5
Neuhaus1,2014-03-30,25.5,25.5,25.5
Neuhaus1,2014-03-31,25.5,25.5,25.5
Neuhaus1,2014-04-01,25.5,25.5,25.5
Neuhaus1,2014-04-02,25.0,25.5,25.38
Neuhaus1,2014-04-03,25.0,25.5,25.4
Neuhaus1,2014-04-04,25.0,25.5,25.36
Neuhaus1,2014-04-05,25.0,25.5,25.35
Neuhaus1,2014-04-06,25.0,25.5,25.11
Neuhaus1,2014-04-07,24.5,25.0,24.91
Neuhaus1,2014-04-08,25.0,26.4,25.55
Neuhaus1,2014-04-09,24.0,25.9,24.69
Neuhaus1,2014-04-09,24.0,25.9,25.13
Neuhaus1,2014-04-10,24.0,24.0,24.0
Neuhaus1,2014-04-11,23.5,24.0,23.64
Neuhaus1,2014-04-12,23.5,23.5,23.5
Neuhaus1,2014-04-13,23.1,23.5,23.19
Neuhaus1,2014-04-14,23.0,33.4,25.82
Neuhaus1,2014-04-15,23.5,25.9,23.86
Neuhaus1,2014-04-16,22.6,23.5,22.75
Neuhaus1,2014-04-17,21.7,23.1,22.56
Neuhaus1,2014-04-18,22.1,24.9,23.46
Neuhaus1,2014-04-19,23.1,24.9,23.76
Neuhaus1,2014-04-20,22.6,23.1,22.74
Neuhaus1,2014-04-21,22.6,23.1,22.73
Neuhaus1,2014-04-22,22.6,23.1,22.91
Neuhaus1,2014-04-23,22.6,23.5,22.94
Neuhaus1,2014-04-24,22.5,23.5,22.72
Neuhaus1,2014-04-25,22.6,24.0,22.77
Neuhaus1,2014-04-26,22.6,41.3,25.97
Neuhaus1,2014-04-27,24.5,36.0,27.45
Neuhaus1,2014-04-28,24.0,25.4,24.33
Neuhaus1,2014-04-29,23.5,27.7,24.29
Neuhaus1,2014-04-30,23.5,24.9,23.75
Neuhaus1,2014-05-01,23.5,24.5,23.73
Neuhaus2,2013-01-01,63.0,67.0,64.33
Neuhaus2,2013-01-02,60.0,63.0,62.41
