Stations_ID,Mess_Datum,Qualitaets_Niveau,BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE,WINDGESCHWINDIGKEIT,LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM,WINDSPITZE_MAXIMUM,NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER,SCHNEEHOEHE
2667,19570901,5,7.7,92.0,14.9,14.4,1008.3,2.1,10.0,11.9,16.8,5.6,1,7.1,-999.0,0
2667,19570902,5,5.7,83.0,12.9,13.2,1007.1,3.2,8.0,10.5,17.9,14.2,1,3.7,-999.0,0
2667,19570903,5,6.0,80.0,11.1,12.3,1009.5,1.6,3.8,5.7,16.9,4.1,1,0.0,-999.0,0
2667,19570904,5,7.0,79.0,11.1,12.6,1013.1,1.6,3.6,6.0,19.7,4.0,1,0.0,-999.0,0
2667,19570905,5,6.7,87.0,16.5,16.4,1007.6,2.8,9.1,11.0,20.3,8.9,1,8.7,-999.0,0
2667,19570906,5,6.7,78.0,14.0,15.8,1007.6,1.7,11.4,13.0,20.7,5.3,0,0.0,-999.0,0
2667,19570907,5,4.7,70.0,16.5,20.6,1003.9,3.4,10.0,12.0,27.2,9.1,1,0.0,-999.0,0
2667,19570908,5,8.0,90.0,15.3,14.2,1008.7,2.4,14.0,12.3,20.2,9.3,1,10.0,-999.0,0
2667,19570909,5,5.3,82.0,12.8,13.7,1014.3,1.9,11.1,11.6,18.0,5.8,0,0.0,-999.0,0
2667,19570910,5,6.7,71.0,12.7,16.1,1008.7,2.8,7.0,9.3,20.8,8.6,1,1.9,-999.0,0
2667,19570911,5,7.0,82.0,15.7,16.6,991.0,5.3,12.8,13.8,21.5,17.7,1,6.2,-999.0,0
2667,19570912,5,6.3,69.0,10.1,12.4,993.1,7.7,9.4,10.4,16.5,25.2,1,3.9,-999.0,0
2667,19570913,5,7.3,85.0,10.1,9.6,993.1,4.0,5.8,7.4,13.0,17.8,1,5.6,-999.0,0
2667,19570914,5,7.7,84.0,10.7,10.3,996.3,3.7,5.8,7.9,13.2,11.0,1,7.9,-999.0,0
2667,19570915,5,7.0,76.0,10.0,10.8,1004.6,4.4,7.6,8.8,13.4,14.2,1,0.1,-999.0,0
2667,19570916,5,5.7,76.0,9.6,10.0,1008.6,3.9,6.5,8.3,14.6,18.0,1,7.5,-999.0,0
2667,19570917,5,8.0,97.0,13.9,12.6,1009.1,2.8,6.2,7.6,13.9,8.9,1,24.9,-999.0,0
2667,19570918,5,7.7,89.0,13.7,13.4,1007.8,2.1,11.8,12.2,14.6,7.0,1,0.6,-999.0,0
2667,19570919,5,6.3,84.0,13.7,14.4,1002.7,2.1,10.6,12.0,19.4,9.2,0,0.0,-999.0,0
2667,19570920,5,3.7,85.0,14.7,15.4,1001.8,1.8,10.5,10.5,20.6,4.9,0,0.0,-999.0,0
2667,19570921,5,6.7,92.0,17.6,16.7,1000.7,2.8,10.7,11.4,22.8,12.1,1,32.3,-999.0,0
2667,19570922,5,7.0,85.0,17.5,17.8,999.9,2.5,13.5,14.0,22.9,8.5,1,21.2,-999.0,0
2667,19570923,5,6.3,84.0,15.7,16.4,995.5,4.0,15.2,15.2,19.6,17.8,1,11.8,-999.0,0
2667,19570924,5,7.3,93.0,12.1,10.0,1003.1,2.2,12.2,7.8,15.4,9.9,1,4.9,-999.0,0
2667,19570925,5,7.3,85.0,10.9,10.7,1007.8,4.0,5.2,5.4,13.2,8.7,1,10.3,-999.0,0
2667,19570926,5,3.3,77.0,9.6,9.4,1007.1,3.7,5.2,5.9,15.5,11.2,1,0.2,-999.0,0
2667,19570927,5,6.0,78.0,10.0,11.1,1013.1,3.6,1.4,1.8,15.6,13.6,1,0.2,-999.0,0
2667,19570928,5,7.3,78.0,11.9,13.3,1008.3,5.4,10.4,10.4,15.4,13.2,1,3.5,-999.0,0
2667,19570929,5,5.7,90.0,11.1,9.2,998.8,3.7,11.4,7.0,13.2,14.9,1,13.0,-999.0,0
2667,19570930,5,4.7,84.0,8.7,7.7,1004.7,2.1,0.4,0.4,12.7,12.1,1,0.5,-999.0,0
2667,19571001,5,3.3,81.0,7.6,5.6,1012.6,1.8,1.3,1.9,13.4,8.0,0,0.0,4.9,0
2667,19571002,5,4.7,87.0,8.4,5.7,1014.8,1.5,0.1,1.4,12.3,4.2,0,0.0,3.0,0
2667,19571003,5,6.3,89.0,9.6,8.3,1011.1,2.7,0.1,0.9,11.5,10.9,1,0.3,0.0,0
2667,19571004,5,4.7,78.0,7.6,5.8,1017.4,2.1,1.7,2.3,11.7,8.6,0,0.0,5.6,0
2667,19571005,5,6.3,79.0,8.8,9.3,1015.8,2.4,-1.8,-0.8,14.0,6.6,1,1.1,1.4,0
2667,19571006,5,5.3,95.0,12.8,10.8,1017.2,1.2,10.2,9.2,14.0,4.1,1,0.1,0.0,0
2667,19571007,5,2.0,86.0,11.5,10.6,1015.8,2.8,6.6,7.5,17.3,7.9,0,0.0,7.6,0
2667,19571008,5,0.0,81.0,10.3,10.5,1013.5,1.6,1.8,2.4,20.5,3.9,0,0.0,9.2,0
2667,19571009,5,0.0,81.0,10.5,11.0,1010.4,2.1,3.0,4.3,19.7,4.4,1,0.1,9.2,0
2667,19571010,5,5.7,88.0,11.7,11.1,1011.1,1.3,7.0,9.4,15.5,5.3,1,0.0,4.4,0
2667,19571011,5,6.0,85.0,12.8,13.2,1010.2,2.6,5.5,7.0,18.7,8.5,1,5.6,1.9,0
2667,19571012,5,7.3,89.0,12.0,10.6,1017.5,1.8,10.4,6.4,15.1,7.2,0,0.0,0.0,0
2667,19571013,5,5.3,94.0,11.3,9.7,1016.0,1.9,5.1,5.4,15.2,4.7,1,0.3,2.9,0
2667,19571014,5,5.0,86.0,10.8,10.2,1017.4,1.3,7.8,7.6,14.9,4.2,0,0.0,4.6,0
2667,19571015,5,4.3,82.0,10.9,10.8,1015.9,4.2,1.8,4.2,15.3,9.9,0,0.0,3.5,0
2667,19571016,5,2.0,81.0,12.7,13.9,1008.7,5.1,5.2,6.9,18.6,22.3,1,7.9,7.9,0
2667,19571017,5,7.7,78.0,12.3,13.9,1010.3,2.5,10.0,10.9,16.5,11.0,1,0.6,2.1,0
2667,19571018,5,6.0,71.0,14.1,17.4,1000.6,5.0,12.7,12.5,20.1,15.0,1,2.1,4.7,0
2667,19571019,5,8.0,91.0,11.9,10.5,1000.6,2.2,10.7,9.4,17.4,12.0,1,7.0,0.0,0
2667,19571020,5,3.0,78.0,8.5,7.7,1007.9,1.5,5.0,4.4,13.4,3.2,0,0.0,7.5,0
2667,19571021,5,7.0,79.0,9.5,10.0,1001.4,4.2,1.3,2.8,11.8,9.3,1,8.6,0.1,0
2667,19571022,5,6.0,86.0,9.3,7.7,995.0,3.4,8.3,5.9,10.9,13.1,1,5.5,1.3,0
2667,19571023,5,6.7,79.0,8.3,8.4,1005.8,2.7,1.6,3.0,12.2,11.2,1,0.0,2.9,0
2667,19571024,5,8.0,87.0,11.6,11.3,1012.2,3.0,8.0,8.9,12.6,8.1,1,0.2,0.0,0
2667,19571025,5,5.3,84.0,11.7,11.6,1013.2,2.8,9.6,8.6,16.0,7.6,0,0.0,4.0,0
2667,19571026,5,3.0,81.0,8.9,8.4,1011.9,2.2,2.5,3.8,15.6,4.0,0,0.0,4.3,0
2667,19571027,5,7.3,81.0,10.5,11.2,1009.5,2.2,3.9,5.6,14.9,6.6,0,0.0,3.8,0
2667,19571028,5,7.0,76.0,9.9,10.7,1009.4,3.1,6.5,7.9,13.7,9.9,0,0.0,0.0,0
2667,19571029,5,7.3,76.0,10.9,12.6,1007.4,4.0,9.5,10.1,14.4,9.4,1,0.0,0.0,0
2667,19571030,5,7.0,72.0,10.5,12.7,1005.9,4.0,9.4,10.3,16.1,9.5,0,0.0,2.9,0
2667,19571031,5,7.7,78.0,11.2,12.4,1004.3,3.4,6.9,8.8,13.7,12.0,1,2.1,0.0,0
2667,19571101,5,5.7,72.0,8.8,9.6,998.0,4.4,8.9,7.7,13.4,13.8,1,0.3,4.1,0
2667,19571102,5,4.7,72.0,7.6,7.9,1000.6,4.6,2.4,4.8,11.9,11.8,0,0.0,6.4,0
2667,19571103,5,5.7,64.0,8.1,10.9,995.9,6.5,0.2,3.6,15.0,17.4,1,0.0,5.0,0
2667,19571104,5,7.0,61.0,9.6,14.0,992.3,6.5,9.1,11.4,15.3,17.8,1,0.0,0.0,0
2667,19571105,5,7.7,63.0,8.9,11.7,989.5,6.3,11.4,10.5,15.0,16.1,1,0.1,0.0,0
2667,19571106,5,7.3,83.0,9.7,9.0,995.9,2.7,5.5,7.5,11.5,9.5,1,9.9,0.4,0
2667,19571107,5,8.0,91.0,9.1,6.5,998.8,2.9,5.8,5.2,8.4,9.9,1,1.4,0.0,0
2667,19571108,5,8.0,92.0,9.1,6.6,999.4,3.7,3.2,3.6,7.2,10.8,1,12.6,0.0,0
2667,19571109,5,8.0,95.0,8.4,5.3,999.5,3.4,4.0,3.9,7.0,10.8,1,10.2,0.0,0
2667,19571110,5,8.0,87.0,8.9,7.4,997.1,2.8,5.1,5.6,8.0,7.6,1,0.0,0.0,0
2667,19571111,5,8.0,79.0,10.0,10.4,1005.1,2.6,7.2,7.3,12.4,5.5,0,0.0,0.0,0
2667,19571112,5,5.3,75.0,8.4,7.9,1016.2,3.6,8.4,4.8,11.0,10.9,0,0.0,0.0,0
2667,19571113,5,7.7,74.0,7.1,5.8,1017.5,3.7,1.7,3.4,7.5,10.4,0,0.0,0.3,0
2667,19571114,5,8.0,68.0,5.5,3.8,1016.0,5.6,1.9,2.2,5.0,12.8,0,0.0,0.0,0
2667,19571115,5,3.0,78.0,7.3,6.1,1016.6,5.7,2.0,3.0,9.8,12.0,0,0.0,4.3,0
2667,19571116,5,7.3,81.0,8.8,8.2,1018.0,4.5,4.7,5.2,10.6,9.3,1,1.9,2.7,0
2667,19571117,5,3.0,86.0,7.9,4.5,1018.6,1.5,5.9,1.4,9.9,6.0,0,0.0,4.0,0
2667,19571118,5,6.0,94.0,7.5,4.0,1018.6,1.5,-2.5,-1.8,7.2,7.9,0,0.0,1.4,0
2667,19571119,5,7.7,75.0,5.9,3.6,1019.1,4.3,-2.3,3.1,4.6,10.1,0,0.0,0.0,0
2667,19571120,5,7.7,70.0,5.2,2.5,1023.1,3.2,2.0,0.9,3.5,8.6,0,0.0,0.0,0
2667,19571121,5,7.7,69.0,4.8,1.7,1021.4,1.4,0.0,-1.0,3.3,5.8,0,0.0,0.4,0
2667,19571122,5,8.0,87.0,5.5,0.3,1011.1,3.0,-0.4,-0.4,1.0,10.0,8,5.0,0.0,0
2667,19571123,5,7.0,90.0,7.2,3.2,1018.4,1.8,0.2,0.3,7.4,9.0,1,0.1,0.0,0
2667,19571124,5,7.7,91.0,7.7,4.6,1023.0,0.6,-0.7,0.5,6.1,2.0,1,0.0,0.1,0
2667,19571125,5,8.0,88.0,7.2,4.0,1021.4,0.7,-1.8,-0.8,6.2,4.1,1,0.1,0.0,0
2667,19571126,5,8.0,84.0,7.9,6.2,1020.7,1.8,3.7,4.1,7.3,6.9,0,0.0,0.0,0
2667,19571127,5,8.0,85.0,8.8,7.6,1020.0,1.8,5.0,5.4,8.2,7.1,1,0.0,0.0,0
2667,19571128,5,8.0,83.0,9.2,8.4,1016.8,3.4,5.9,7.2,9.8,11.0,1,1.9,0.0,0
2667,19571129,5,5.3,91.0,9.3,5.7,1016.8,3.9,7.7,1.7,9.7,11.3,1,0.2,0.0,0
2667,19571130,5,1.0,64.0,3.5,-1.6,1024.4,4.9,-6.0,-4.9,2.6,14.0,0,0.0,7.6,0
2667,19571201,5,0.0,71.0,3.3,-4.0,1024.3,3.8,-8.4,-7.2,1.2,10.1,0,0.0,7.4,0
2667,19571202,5,7.0,79.0,4.4,-1.0,1024.3,0.8,-8.8,-8.9,0.4,3.2,0,0.0,0.0,0
2667,19571203,5,5.0,85.0,5.2,-0.7,1023.2,0.5,-1.0,-3.3,3.8,1.9,0,0.0,0.0,0
2667,19571204,5,7.7,93.0,6.1,1.2,1021.8,1.0,-5.1,-3.5,1.9,4.0,0,0.0,0.0,0
2667,19571205,5,8.0,95.0,7.2,3.2,1021.8,1.2,0.0,0.8,3.8,3.5,1,0.8,0.0,0
2667,19571206,5,6.0,82.0,5.5,0.7,1015.4,4.0,1.1,-3.3,3.6,10.4,1,0.2,3.6,0
2667,19571207,5,8.0,88.0,5.9,1.4,1001.6,3.8,-1.5,-1.1,2.6,11.6,8,21.3,0.0,0
2667,19571208,5,7.3,81.0,9.5,9.0,980.0,7.0,1.1,1.5,12.6,25.2,1,12.0,0.2,0
2667,19571209,5,7.7,90.0,7.7,4.2,988.4,4.1,5.0,2.0,8.7,29.0,8,7.2,0.0,0
2667,19571210,5,4.7,75.0,5.1,0.5,996.4,4.8,0.4,-2.3,4.0,13.1,0,0.0,0.9,0
2667,19571211,5,8.0,73.0,5.3,2.8,981.6,7.1,-4.4,-2.0,4.2,16.2,1,0.0,0.0,0
2667,19571212,5,6.0,90.0,7.1,3.4,979.9,3.2,-1.0,0.1,6.7,9.9,1,0.1,0.0,0
2667,19571213,5,7.0,85.0,7.2,4.2,979.5,3.0,1.3,1.5,7.0,10.7,8,0.8,0.0,0
2667,19571214,5,8.0,87.0,5.6,0.7,991.9,4.8,-0.2,-0.3,2.9,13.3,7,0.2,0.0,0
2667,19571215,5,4.7,72.0,4.4,-0.8,1009.1,4.7,-0.1,-4.1,1.7,11.5,7,0.0,0.0,0
2667,19571216,5,8.0,79.0,4.1,-1.9,1013.8,3.1,-4.4,-4.3,-1.4,8.6,7,0.1,0.0,0
2667,19571217,5,8.0,93.0,4.9,-2.2,1012.7,1.0,-4.1,-2.8,-1.2,4.1,7,0.4,0.0,0
2667,19571218,5,7.7,78.0,4.4,-1.0,1011.9,3.8,-3.6,-3.0,0.4,9.9,8,2.8,0.0,0
2667,19571219,5,5.3,91.0,6.7,1.2,1020.2,3.2,-1.2,-2.0,4.8,9.9,8,2.2,0.0,0
2667,19571220,5,5.3,81.0,6.0,3.3,1022.4,4.4,-5.5,-4.1,5.5,12.2,1,0.2,5.1,0
2667,19571221,5,7.7,90.0,8.0,5.4,1019.1,4.9,2.9,3.9,6.5,13.0,1,0.6,0.0,0
2667,19571222,5,5.0,88.0,7.7,4.4,1013.5,4.5,2.1,2.5,8.5,9.9,0,0.0,3.2,0
2667,19571223,5,7.7,81.0,6.5,4.1,1001.5,4.6,-0.6,0.4,5.3,9.9,1,1.2,0.0,0
2667,19571224,5,6.0,73.0,6.7,5.3,1002.8,4.2,-0.8,2.8,8.2,9.0,0,0.0,2.9,0
2667,19571225,5,4.0,79.0,5.6,2.1,1010.4,2.4,-4.7,-2.0,8.6,5.7,0,0.0,0.0,0
2667,19571226,5,0.7,87.0,5.3,-0.7,1020.2,2.3,-4.8,-3.2,6.7,4.0,0,0.0,5.6,0
2667,19571227,5,7.7,86.0,6.1,2.5,1018.6,2.3,-5.4,-4.0,4.4,4.4,0,0.0,0.0,0
2667,19571228,5,8.0,90.0,7.6,4.5,1010.4,2.3,2.0,2.5,5.8,8.9,1,9.1,0.0,0
2667,19571229,5,7.3,82.0,7.3,5.6,1005.1,4.6,1.0,1.1,6.4,15.9,0,0.0,0.1,0
2667,19571230,5,8.0,79.0,7.6,6.4,998.0,7.2,5.0,5.5,6.9,16.6,1,0.3,0.0,0
2667,19571231,5,7.7,80.0,7.7,6.6,997.6,4.5,3.8,4.5,7.2,11.5,1,0.5,0.0,0
2667,19580101,5,7.7,84.0,8.8,7.6,994.8,4.8,5.0,6.4,8.8,13.5,1,1.1,0.0,0
2667,19580102,5,5.7,87.0,5.6,-0.6,1004.2,3.1,2.1,-3.6,7.6,8.7,0,0.0,0.0,0
2667,19580103,5,3.7,83.0,4.0,-3.8,1017.9,2.9,-9.0,-7.6,0.5,8.0,0,0.0,2.9,0
2667,19580104,5,5.0,64.0,3.5,-1.4,1013.6,6.6,-7.2,-6.5,-0.2,15.0,1,1.4,0.0,0
2667,19580105,5,8.0,86.0,7.6,5.3,992.4,6.6,-2.0,-1.4,8.4,18.3,1,2.3,0.0,0
2667,19580106,5,5.0,80.0,7.6,7.4,985.5,5.9,-3.0,-0.3,12.0,26.0,1,7.8,0.1,0
2667,19580107,5,7.7,80.0,6.7,3.9,986.3,10.3,3.4,1.6,11.5,27.8,8,9.4,0.0,0
2667,19580108,5,8.0,81.0,6.5,4.0,1008.0,3.7,0.4,1.2,5.0,13.3,8,4.2,0.0,0
2667,19580109,5,7.7,77.0,7.6,6.8,990.4,6.1,3.9,4.2,8.3,20.6,1,6.1,0.0,0
2667,19580110,5,7.3,73.0,6.3,5.0,990.8,7.5,3.4,3.8,6.8,21.1,1,0.0,3.3,0
2667,19580111,5,7.7,78.0,7.3,5.7,972.2,6.6,3.6,3.7,9.0,16.7,1,6.2,0.3,0
2667,19580112,5,7.0,92.0,6.7,2.2,991.0,3.7,1.4,1.6,4.9,14.2,8,2.4,0.0,0
2667,19580113,5,7.7,90.0,6.9,3.4,1008.6,1.9,0.5,0.9,4.7,5.5,1,0.2,0.0,0
2667,19580114,5,8.0,88.0,6.0,1.5,1019.6,3.6,1.2,0.8,3.6,7.7,1,0.1,0.0,0
2667,19580115,5,8.0,94.0,6.0,0.3,1025.5,1.5,-0.5,0.0,1.1,4.6,1,0.0,0.0,0
2667,19580116,5,8.0,95.0,6.5,1.6,1026.0,0.9,-0.8,0.0,2.4,3.1,1,0.3,0.0,0
2667,19580117,5,8.0,97.0,8.3,5.0,1018.0,2.1,2.0,2.0,5.6,10.1,1,4.8,0.0,0
2667,19580118,5,7.7,78.0,6.3,4.2,1006.3,3.6,-1.2,0.4,5.7,15.8,8,8.0,0.2,0
2667,19580119,5,7.3,77.0,5.2,1.4,989.8,5.4,0.0,-0.7,7.4,17.2,8,1.7,0.0,0
2667,19580120,5,5.3,78.0,4.9,0.6,992.4,2.9,-2.6,-1.2,1.8,11.0,8,0.0,1.7,0
2667,19580121,5,6.3,76.0,4.8,0.7,994.4,4.3,-2.7,-1.2,1.4,10.9,7,0.0,0.0,0
2667,19580122,5,5.0,78.0,4.8,-0.6,990.7,5.6,-1.0,-1.7,2.7,13.9,7,3.5,4.3,0
2667,19580123,5,2.0,71.0,3.6,-2.2,1001.0,3.2,-11.8,-8.4,2.4,7.8,0,0.0,6.4,2
2667,19580124,5,8.0,86.0,4.8,-1.1,1004.0,4.7,-9.6,-5.6,-0.2,12.0,7,0.9,0.0,2
2667,19580125,5,0.3,82.0,4.1,-2.2,1017.8,4.9,-12.9,-9.2,2.0,16.8,0,0.0,5.6,3
2667,19580126,5,7.7,73.0,4.5,0.2,1014.6,8.7,-3.0,-2.0,2.0,18.8,1,10.0,0.0,3
2667,19580127,5,5.0,89.0,6.9,3.3,1020.0,6.4,0.0,0.3,5.0,12.7,1,0.5,0.0,0
2667,19580128,5,0.0,47.0,3.1,1.0,1018.3,6.5,-3.0,-1.4,5.0,15.4,0,0.0,8.3,0
2667,19580129,5,0.0,55.0,3.7,1.4,1017.2,5.4,-6.0,-2.1,7.2,11.4,0,0.0,8.0,0
2667,19580130,5,2.7,74.0,5.2,2.4,1022.2,1.9,-6.8,-4.5,7.7,3.8,0,0.0,6.9,0
2667,19580131,5,3.7,80.0,5.7,1.6,1023.9,2.7,-2.8,-1.3,7.3,7.0,1,0.0,5.8,0
2667,19580201,5,8.0,90.0,5.7,0.2,1021.2,3.1,-2.6,-3.2,2.0,6.7,0,0.0,0.2,0
2667,19580202,5,7.0,77.0,5.7,3.1,1021.1,2.6,-6.6,-4.8,7.1,5.1,1,2.1,5.2,0
2667,19580203,5,5.3,81.0,6.7,3.4,1024.6,3.2,1.6,1.6,6.3,12.9,0,0.0,2.3,0
2667,19580204,5,7.7,79.0,5.7,3.0,1016.6,2.8,-5.2,-4.2,5.6,11.5,1,1.1,1.7,0
2667,19580205,5,8.0,77.0,7.5,6.2,995.6,7.6,3.0,3.2,8.0,20.8,1,5.1,0.0,0
2667,19580206,5,7.7,75.0,5.2,1.3,993.8,4.9,0.4,0.4,5.2,16.1,0,0.0,0.9,0
2667,19580207,5,7.3,81.0,4.8,-0.6,993.6,3.2,-3.0,-1.6,1.8,9.1,8,0.2,1.9,0
2667,19580208,5,7.7,88.0,7.7,5.2,988.3,5.0,-2.1,-1.6,7.8,14.3,1,8.1,0.3,0
2667,19580209,5,4.0,77.0,7.5,6.6,998.0,2.8,0.0,-0.1,11.5,11.5,0,0.0,4.6,0
2667,19580210,5,5.7,68.0,9.7,12.7,993.5,5.2,3.2,6.0,16.0,12.5,1,0.0,5.4,0
2667,19580211,5,5.0,82.0,10.4,10.1,992.6,4.8,4.0,8.8,13.5,12.2,1,0.7,0.0,0
2667,19580212,5,7.3,79.0,10.1,10.5,997.0,4.7,5.4,8.4,12.3,13.9,1,5.7,0.0,0
2667,19580213,5,7.3,82.0,9.9,10.0,1009.2,3.3,3.3,5.2,12.0,9.9,1,2.5,4.0,0
2667,19580214,5,7.0,70.0,11.3,14.0,1015.6,4.3,3.4,10.1,17.7,13.1,1,0.3,4.5,0
2667,19580215,5,7.0,70.0,10.9,13.8,1016.0,3.3,9.6,11.6,17.8,9.5,1,1.8,2.4,0
2667,19580216,5,7.0,82.0,9.5,8.1,1005.6,6.1,9.0,5.5,14.4,21.3,1,0.7,1.7,0
2667,19580217,5,6.0,74.0,5.3,2.2,1003.5,7.0,1.0,1.0,6.4,20.3,7,0.7,5.6,0
2667,19580218,5,5.7,92.0,5.6,-0.2,1002.7,3.9,-2.9,-1.0,3.2,16.2,7,0.3,3.7,0
2667,19580219,5,7.7,83.0,5.6,1.7,1005.4,4.7,-1.6,-0.8,3.6,15.9,8,4.5,1.9,0
2667,19580220,5,7.7,84.0,7.6,5.7,999.5,6.3,1.6,2.2,6.5,16.9,1,4.9,0.7,0
2667,19580221,5,7.7,86.0,7.1,4.3,997.6,3.8,1.0,2.0,6.7,15.7,8,11.3,0.2,0
2667,19580222,5,5.3,81.0,5.2,0.8,1001.4,3.8,-2.1,-0.6,4.6,12.0,7,1.9,5.2,1
2667,19580223,5,7.7,95.0,6.3,1.6,993.2,3.6,-6.3,-4.6,5.5,9.6,8,7.9,0.0,0
2667,19580224,5,7.7,92.0,7.5,4.4,991.2,3.5,0.4,0.4,6.3,11.4,1,8.0,0.0,0
2667,19580225,5,8.0,82.0,9.1,8.2,982.2,4.3,0.8,6.3,10.4,14.0,8,11.2,0.0,0
2667,19580226,5,7.0,84.0,4.1,-3.4,999.4,6.6,-3.0,-4.6,7.0,18.1,7,0.9,0.0,3
2667,19580227,5,5.3,90.0,3.6,-6.3,1012.4,1.4,-17.6,-12.8,-1.2,5.9,7,0.2,0.0,4
2667,19580228,5,3.0,74.0,3.9,-1.7,1014.8,3.0,-14.3,-9.6,4.0,8.1,0,0.0,7.7,3
2667,19580301,5,0.3,71.0,4.3,-0.4,1009.1,3.1,-7.6,-5.3,7.8,9.7,0,0.0,9.4,2
2667,19580302,5,8.0,94.0,6.7,2.2,1011.0,2.4,-6.6,-5.0,3.5,11.0,1,0.3,0.0,0
2667,19580303,5,8.0,86.0,6.5,2.8,1017.8,3.0,2.1,2.0,4.3,8.1,0,0.0,0.0,0
2667,19580304,5,7.3,84.0,6.3,2.6,1019.4,1.3,0.4,0.6,5.7,4.0,0,0.0,2.0,0
2667,19580305,5,8.0,87.0,7.9,5.6,1010.6,2.9,0.9,1.5,7.5,9.8,1,7.9,0.0,0
2667,19580306,5,7.0,75.0,6.1,3.5,1001.5,4.4,4.2,1.6,7.6,18.2,8,5.8,2.2,0
2667,19580307,5,7.7,93.0,5.6,-0.4,998.8,3.2,-4.4,-1.7,3.1,15.0,7,6.6,1.4,4
2667,19580308,5,8.0,90.0,5.6,0.2,993.2,2.6,-1.6,-1.1,1.7,10.5,7,2.0,0.0,8
2667,19580309,5,7.3,85.0,4.7,-1.3,992.7,3.9,-3.5,-2.3,0.0,11.0,7,0.7,0.3,8
2667,19580310,5,4.7,91.0,4.7,-2.8,994.8,1.7,-6.9,-4.8,1.0,7.3,7,0.2,5.5,4
2667,19580311,5,3.3,85.0,4.0,-3.3,995.9,1.8,-10.4,-9.6,1.2,9.0,7,0.0,3.4,2
2667,19580312,5,4.7,88.0,4.5,-2.8,1002.0,2.0,-8.2,-7.0,2.0,8.0,7,2.4,2.7,0
2667,19580313,5,8.0,91.0,5.5,-0.2,994.8,4.5,-7.0,-5.5,0.6,13.6,8,13.8,0.0,0
2667,19580314,5,2.7,78.0,4.7,-0.9,1003.9,3.2,-0.2,-3.9,3.3,10.5,7,0.5,7.6,1
2667,19580315,5,1.7,86.0,4.5,-2.0,1008.6,2.2,-10.4,-9.4,3.4,13.9,7,0.1,4.6,0
2667,19580316,5,3.0,75.0,4.0,-1.7,1009.8,2.0,-10.4,-7.4,3.6,9.4,7,0.0,4.4,0
2667,19580317,5,0.0,66.0,3.9,-0.4,1006.6,5.5,-9.0,-6.7,5.1,14.3,0,0.0,10.5,0
2667,19580318,5,4.0,69.0,4.3,0.2,1006.3,3.7,-7.3,-5.2,5.0,8.5,0,0.0,9.3,0
2667,19580319,5,7.3,84.0,5.2,-0.1,1003.6,2.6,-1.6,-1.1,2.8,7.2,7,0.0,1.3,0
2667,19580320,5,6.3,83.0,4.8,-1.0,1009.4,4.6,-2.4,-2.2,1.0,12.9,7,0.1,1.1,0
2667,19580321,5,6.3,71.0,3.9,-1.4,1017.9,3.4,-5.7,-4.3,1.0,12.1,7,0.3,6.5,0
2667,19580322,5,2.3,70.0,3.5,-3.0,1018.8,2.4,-9.7,-7.1,1.4,8.9,0,0.0,3.1,1
2667,19580323,5,0.0,60.0,2.9,-2.4,1014.8,4.2,-11.5,-9.6,2.4,12.9,0,0.0,11.0,0
2667,19580324,5,3.7,55.0,3.9,2.9,1003.5,7.1,-7.9,-6.0,7.8,17.9,0,0.0,8.7,0
2667,19580325,5,7.0,52.0,5.2,6.9,994.4,7.4,-0.3,0.8,10.7,15.0,1,0.0,6.4,0
2667,19580326,5,7.3,74.0,9.1,9.8,992.7,4.9,3.2,5.0,18.4,11.0,1,0.0,2.8,0
2667,19580327,5,7.3,73.0,9.9,11.4,989.4,4.5,4.0,7.9,17.5,11.6,1,8.6,2.2,0
2667,19580328,5,7.0,73.0,10.0,11.7,992.7,3.5,6.7,8.0,16.8,12.8,1,0.3,2.4,0
2667,19580329,5,5.0,72.0,9.1,10.0,996.0,2.7,6.0,7.4,17.9,8.6,0,0.0,4.0,0
2667,19580330,5,2.3,77.0,8.8,9.0,1001.1,3.1,-1.0,1.6,17.9,12.5,1,4.2,9.3,0
2667,19580331,5,6.3,69.0,6.0,4.0,1007.1,5.9,3.8,1.8,9.0,13.2,0,0.0,2.2,0
2667,19580401,5,0.0,52.0,3.6,1.9,1007.6,4.6,-4.8,-2.2,9.8,12.0,1,0.0,11.8,0
2667,19580402,5,4.0,82.0,4.7,-1.1,1007.6,1.8,-8.0,-5.2,3.2,6.9,7,0.0,3.1,0
2667,19580403,5,6.3,61.0,5.7,8.1,995.8,4.8,-7.7,-5.8,13.4,16.9,1,0.8,6.9,0
2667,19580404,5,5.3,79.0,10.1,10.5,992.2,3.1,3.7,5.3,15.4,9.0,1,1.1,2.7,0
2667,19580405,5,7.3,81.0,7.3,4.8,997.0,3.2,0.7,2.6,14.2,11.6,1,0.0,1.1,0
2667,19580406,5,7.7,94.0,7.9,4.6,1003.5,2.9,-0.8,0.3,6.2,10.8,1,0.5,0.2,0
